bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|A,1574,173,,11.0,,66.5,78.5,X
稍重|B,1208,106,,8.8,,85.1,73.0,X
稍重|C,1567,102,,6.5,,65.9,81.1,O
稍重|D,797,45,,5.6,,75.9,69.5,X
稍重|S,1100,140,,12.7,,99.3,91.6,O
良|A,5591,576,,10.3,,91.0,83.3,O
良|B,4362,392,,9.0,,91.2,82.2,O
良|C,5507,350,,6.4,,67.7,76.5,X
良|D,2844,121,,4.3,,50.3,67.1,X
良|S,4194,537,,12.8,,89.1,79.5,X
重以上|A,1382,129,,9.3,,88.0,79.0,X
重以上|B,1044,98,,9.4,,67.7,72.8,X
重以上|C,1384,92,,6.6,,50.0,71.7,X
重以上|D,747,35,,4.7,,47.7,73.2,X
重以上|S,1048,143,,13.6,,96.1,86.9,O
