bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
01,1547,129,,8.3,,100.2,84.7,O
02,21473,1766,,8.2,,72.3,75.2,X
03,28245,2530,,9.0,,77.9,76.2,X
04,3592,326,,9.1,,77.6,79.6,X
05,126,15,,11.9,,127.0,77.6,X
06,2320,216,,9.3,,76.4,82.8,O
07,1824,161,,8.8,,92.4,80.1,O
08,270,14,,5.2,,102.7,84.9,O
09,2283,217,,9.5,,71.8,80.0,O
10,58493,5717,,9.8,,78.7,79.8,X
11,23756,2188,,9.2,,82.3,80.6,O
12,2607,224,,8.6,,81.6,84.3,O
17,1177,102,,8.7,,75.9,81.3,O
18,20196,1855,,9.2,,76.9,79.5,X
19,14519,1169,,8.1,,73.4,80.2,O
20,1386,128,,9.2,,85.0,85.5,O
21,3511,313,,8.9,,77.9,82.6,O
22,64422,5910,,9.2,,78.4,79.4,X
23,62492,5660,,9.1,,78.2,78.3,X
24,8507,829,,9.7,,84.1,78.2,X
