bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A1|16,523,13,,2.5,,48.1,70.0,X
A1|17,438,18,,4.1,,71.1,71.1,X
A1|18,331,22,,6.6,,115.6,79.0,X
A1|19,351,19,,5.4,,81.9,74.3,X
A1|20,364,24,,6.6,,114.8,84.0,O
A1|21,336,18,,5.4,,85.5,83.4,O
A1|22,326,21,,6.4,,73.3,62.9,X
A1|23,380,21,,5.5,,81.5,67.1,X
A1|24,320,12,,3.8,,58.8,69.2,X
A1|25,300,18,,6.0,,79.8,61.4,X
A2|16,503,15,,3.0,,66.1,61.2,X
A2|17,422,17,,4.0,,48.0,66.5,X
A2|18,327,16,,4.9,,85.8,82.3,O
A2|19,343,10,,2.9,,60.5,51.5,X
A2|20,355,11,,3.1,,42.1,58.5,X
A2|21,328,16,,4.9,,105.8,81.8,O
A2|22,320,16,,5.0,,114.0,83.7,O
A2|23,372,11,,3.0,,36.2,68.9,X
A2|24,310,14,,4.5,,67.3,74.6,X
A2|25,303,12,,4.0,,75.8,62.7,X
A3|16,498,18,,3.6,,59.8,81.5,O
A3|17,398,13,,3.3,,64.0,68.4,X
A3|18,312,12,,3.8,,91.1,81.3,O
A3|19,319,9,,2.8,,84.9,96.6,O
A3|20,341,17,,5.0,,76.1,77.3,X
A3|21,326,10,,3.1,,65.4,92.1,O
A3|22,307,10,,3.3,,55.3,66.1,X
A3|23,348,25,,7.2,,120.6,97.4,O
A3|24,285,12,,4.2,,74.8,92.0,O
A3|25,275,9,,3.3,,51.0,67.5,X
A4|16,474,34,,7.2,,149.5,102.1,O
A4|17,379,17,,4.5,,76.9,78.0,X
A4|18,287,15,,5.2,,127.6,92.4,O
A4|19,304,10,,3.3,,83.5,66.7,X
A4|20,325,11,,3.4,,63.4,66.6,X
A4|21,302,10,,3.3,,49.0,72.0,X
A4|22,305,18,,5.9,,110.3,83.1,O
A4|23,339,20,,5.9,,143.5,82.9,O
A4|24,261,12,,4.6,,51.9,68.5,X
A4|25,263,20,,7.6,,167.5,82.3,O
B1|16,241,7,,2.9,,154.1,79.3,X
B1|17,221,7,,3.2,,148.4,71.0,X
B1|18,153,4,,2.6,,165.7,99.5,O
B1|19,185,1,,0.5,,25.3,121.5,O
B1|20,226,6,,2.7,,132.2,130.4,O
B1|21,189,7,,3.7,,153.7,102.5,O
B1|22,168,3,,1.8,,87.2,35.1,X
B1|23,174,4,,2.3,,81.0,97.9,O
B1|24,159,1,,0.6,,6.3,42.6,X
B1|25,153,1,,0.7,,4.9,56.0,X
B2|16,210,1,,0.5,,21.4,29.2,X
B2|17,180,3,,1.7,,82.4,67.1,X
B2|18,126,0,,0.0,,0.0,116.7,O
B2|19,123,0,,0.0,,0.0,48.8,X
B2|20,139,2,,1.4,,84.5,108.6,O
B2|21,123,0,,0.0,,0.0,69.6,X
B2|22,125,4,,3.2,,131.1,97.4,O
B2|23,142,2,,1.4,,73.6,74.6,X
B2|24,119,3,,2.5,,75.8,93.5,O
B2|25,115,1,,0.9,,60.4,87.1,O
