bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
01,682,51,,7.5,,91.2,83.8,O
02,9840,750,,7.6,,73.0,73.8,X
03,12211,1006,,8.2,,77.9,75.2,X
04,1287,115,,8.9,,77.3,76.9,X
05,79,9,,11.4,,117.9,78.2,X
06,1637,159,,9.7,,84.2,88.3,O
07,1326,124,,9.4,,103.4,85.7,O
08,164,10,,6.1,,114.3,86.3,O
09,1322,114,,8.6,,74.0,80.1,O
10,32230,3150,,9.8,,78.8,81.4,O
11,11798,1098,,9.3,,85.2,81.9,O
12,1166,109,,9.3,,79.9,82.9,O
17,729,75,,10.3,,73.9,77.8,X
18,12333,1194,,9.7,,81.9,81.2,O
19,8232,692,,8.4,,78.8,82.7,O
20,647,65,,10.0,,81.6,84.3,O
21,1858,147,,7.9,,58.1,77.0,X
22,32980,2890,,8.8,,73.0,76.7,X
23,29504,2605,,8.8,,76.6,77.8,X
24,3559,320,,9.0,,77.0,75.8,X
