bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1.0,881,141,,16.0,,92.3,83.0,O
A|2.0,867,162,,18.7,,87.5,77.1,X
A|3.0,843,132,,15.7,,70.1,82.4,O
A|4.0,2771,215,,7.8,,78.2,78.9,X
A|5.0,1841,120,,6.5,,84.6,78.5,X
A|6.0,1671,86,,5.1,,90.3,81.1,O
A|7.0,532,24,,4.5,,64.5,70.8,X
A|8.0,187,8,,4.3,,72.0,83.3,O
A|9.0,58,1,,1.7,,3.1,63.0,X
B|1.0,578,65,,11.2,,59.9,65.7,X
B|2.0,563,90,,16.0,,96.1,80.8,O
B|3.0,565,77,,13.6,,76.4,74.1,X
B|4.0,2068,126,,6.1,,60.9,69.2,X
B|5.0,1447,74,,5.1,,63.0,77.0,X
B|6.0,1335,57,,4.3,,74.5,75.4,X
B|7.0,445,26,,5.8,,141.9,85.9,O
B|8.0,125,5,,4.0,,170.9,88.9,O
B|9.0,51,3,,5.9,,62.1,123.0,O
C|1.0,721,100,,13.9,,80.4,79.9,X
C|10.0,34,1,,2.9,,215.4,105.4,O
C|2.0,643,93,,14.5,,74.0,71.2,X
C|3.0,733,82,,11.2,,70.4,87.2,O
C|4.0,2510,136,,5.4,,69.3,75.4,X
C|5.0,2070,100,,4.8,,75.4,66.0,X
C|6.0,2057,76,,3.7,,60.4,72.4,X
C|7.0,732,30,,4.1,,85.1,84.5,O
C|8.0,260,13,,5.0,,103.5,134.2,O
C|9.0,77,2,,2.6,,54.1,76.3,X
D|1.0,249,22,,8.8,,65.9,60.1,X
D|2.0,249,30,,12.0,,107.4,86.9,O
D|3.0,239,21,,8.8,,55.2,60.7,X
D|4.0,1335,56,,4.2,,56.5,76.8,X
D|5.0,1090,36,,3.3,,82.3,64.2,X
D|6.0,1096,47,,4.3,,76.1,75.3,X
D|7.0,348,11,,3.2,,97.9,89.9,O
D|8.0,107,5,,4.7,,331.2,98.6,O
D|9.0,47,1,,2.1,,37.7,42.1,X
S|1.0,1371,247,,18.0,,77.7,78.6,X
S|10.0,31,1,,3.2,,234.2,123.0,O
S|2.0,1453,347,,23.9,,91.5,87.7,O
S|3.0,1432,339,,23.7,,91.5,81.3,O
S|4.0,3405,306,,9.0,,91.8,82.2,O
S|5.0,1929,159,,8.2,,88.8,77.1,X
S|6.0,1613,101,,6.3,,77.4,80.8,O
S|7.0,559,31,,5.5,,56.5,92.2,O
S|8.0,161,9,,5.6,,94.4,106.4,O
S|9.0,78,1,,1.3,,92.2,97.9,O
