bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A1|1,328,27,,8.2,,77.3,76.4,X
A1|2,501,41,,8.2,,75.1,80.3,O
A1|3,897,75,,8.4,,105.4,83.2,O
A1|4,1418,94,,6.6,,82.4,72.4,X
A1|5,2108,131,,6.2,,73.0,73.4,X
A1|6,2096,122,,5.8,,82.7,77.3,X
A2|1,284,19,,6.7,,67.6,73.6,X
A2|2,465,37,,8.0,,102.8,95.4,O
A2|3,734,42,,5.7,,70.7,82.4,O
A2|4,1175,46,,3.9,,51.1,61.9,X
A2|5,1725,91,,5.3,,80.7,77.4,X
A2|6,2037,85,,4.2,,64.7,68.3,X
A3|1,245,17,,6.9,,98.2,81.1,O
A3|2,382,21,,5.5,,71.6,79.3,X
A3|3,603,39,,6.5,,76.3,72.7,X
A3|4,997,56,,5.6,,91.8,84.3,O
A3|5,1490,80,,5.4,,75.8,86.3,O
A3|6,1748,81,,4.6,,73.0,86.0,O
A4|1,251,19,,7.6,,101.1,83.0,O
A4|2,286,25,,8.7,,93.1,109.4,O
A4|3,512,23,,4.5,,60.9,83.4,O
A4|4,805,55,,6.8,,83.1,76.1,X
A4|5,1203,73,,6.1,,84.4,76.5,X
A4|6,1468,68,,4.6,,89.4,79.2,X
B1|3,36,3,,8.3,,561.9,256.9,O
B1|4,79,1,,1.3,,36.5,30.8,X
B1|5,181,4,,2.2,,91.0,71.3,X
B1|6,264,7,,2.7,,78.3,96.7,O
B2|3,30,0,,0.0,,0.0,40.2,X
B2|4,47,0,,0.0,,0.0,34.9,X
B2|5,94,1,,1.1,,22.7,43.0,X
B2|6,140,2,,1.4,,73.1,75.1,X
