bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|01,427,51,,11.9,,148.7,103.3,O
05|02,7059,557,,7.9,,71.4,73.0,X
05|03,9035,783,,8.7,,80.3,77.2,X
05|04,1179,94,,8.0,,68.6,73.8,X
05|05,41,0,,0.0,,0.0,14.7,X
05|06,695,76,,10.9,,88.7,79.9,X
05|07,669,44,,6.6,,82.9,68.1,X
05|08,87,7,,8.0,,209.5,88.8,O
05|09,677,75,,11.1,,107.9,90.4,O
05|10,17900,1728,,9.7,,78.4,79.3,X
05|11,7764,685,,8.8,,79.6,76.8,X
05|12,811,67,,8.3,,99.9,86.3,O
05|17,429,33,,7.7,,67.2,71.9,X
05|18,6748,601,,8.9,,74.0,80.4,O
05|19,4695,382,,8.1,,69.7,76.7,X
05|20,415,37,,8.9,,84.7,86.2,O
05|21,1041,96,,9.2,,87.1,82.5,O
05|22,20773,1897,,9.1,,80.9,78.6,X
05|23,20108,1745,,8.7,,79.3,78.9,X
05|24,2542,245,,9.6,,73.1,72.3,X
10|01,344,31,,9.0,,76.4,84.7,O
10|02,3681,299,,8.1,,67.6,76.5,X
10|03,5042,434,,8.6,,77.9,77.7,X
10|04,559,65,,11.6,,85.5,73.2,X
10|06,460,33,,7.2,,64.8,88.4,O
10|07,218,22,,10.1,,65.4,73.9,X
10|09,328,30,,9.1,,50.0,77.2,X
10|10,6825,680,,10.0,,81.7,77.6,X
10|11,3132,290,,9.3,,93.5,82.7,O
10|12,321,24,,7.5,,66.8,73.3,X
10|17,126,15,,11.9,,110.5,77.3,X
10|18,3080,267,,8.7,,75.3,73.0,X
10|19,2296,178,,7.8,,84.1,85.5,O
10|20,188,16,,8.5,,100.0,77.1,X
10|21,578,48,,8.3,,56.6,84.3,O
10|22,10457,906,,8.7,,74.3,77.0,X
10|23,9826,857,,8.7,,74.3,76.8,X
10|24,1292,107,,8.3,,83.0,76.1,X
16|01,221,11,,5.0,,183.5,89.6,O
16|02,1930,127,,6.6,,75.4,81.1,O
16|03,2604,227,,8.7,,92.1,73.7,X
16|04,380,26,,6.8,,69.6,72.5,X
16|06,133,14,,10.5,,62.5,51.3,X
16|07,122,11,,9.0,,109.0,95.3,O
16|09,128,13,,10.2,,107.2,96.8,O
16|10,2546,250,,9.8,,89.3,82.9,O
16|11,1372,130,,9.5,,100.4,91.6,O
16|12,104,7,,6.7,,38.6,49.9,X
16|17,78,5,,6.4,,31.4,137.4,O
16|18,1319,110,,8.3,,78.6,84.3,O
16|19,1010,79,,7.8,,89.4,86.2,O
16|20,77,10,,13.0,,123.7,113.8,O
16|21,240,25,,10.4,,118.7,93.9,O
16|22,4984,407,,8.2,,68.2,76.4,X
16|23,4563,358,,7.8,,83.4,72.8,X
16|24,553,57,,10.3,,121.6,91.3,O
A3|01,344,25,,7.3,,58.9,74.1,X
A3|02,6210,565,,9.1,,68.2,73.4,X
A3|03,8017,814,,10.2,,73.6,75.5,X
A3|04,1117,121,,10.8,,90.9,89.0,O
A3|05,49,8,,16.3,,162.3,109.3,O
A3|06,872,83,,9.5,,79.7,87.3,O
A3|07,675,65,,9.6,,98.9,87.7,O
A3|08,115,4,,3.5,,12.3,56.5,X
A3|09,924,83,,9.0,,50.1,70.6,X
A3|10,27145,2674,,9.9,,76.8,80.2,O
A3|11,9291,899,,9.7,,78.6,80.3,O
A3|12,1227,116,,9.5,,79.3,91.9,O
A3|17,449,36,,8.0,,74.1,80.7,O
A3|18,7377,725,,9.8,,77.9,80.8,O
A3|19,5149,439,,8.5,,72.1,80.8,O
A3|20,584,59,,10.1,,76.3,86.2,O
A3|21,1212,108,,8.9,,65.7,78.8,X
A3|22,21361,2090,,9.8,,81.0,81.5,O
A3|23,20821,2058,,9.9,,78.2,80.3,O
A3|24,3193,321,,10.1,,87.9,81.8,O
OP|01,211,11,,5.2,,35.1,63.8,X
OP|02,2593,218,,8.4,,85.9,77.8,X
OP|03,3545,272,,7.7,,70.9,75.5,X
OP|04,357,20,,5.6,,58.1,85.6,O
OP|06,158,10,,6.3,,52.9,76.9,X
OP|07,140,19,,13.6,,121.3,88.4,O
OP|08,41,3,,7.3,,273.7,176.8,O
OP|09,226,16,,7.1,,59.0,82.2,O
OP|10,4059,384,,9.5,,82.5,80.4,O
OP|11,2192,184,,8.4,,80.6,84.8,O
OP|12,143,10,,7.0,,66.5,61.3,X
OP|17,95,13,,13.7,,113.6,77.8,X
OP|18,1669,152,,9.1,,86.6,78.6,X
OP|19,1367,90,,6.6,,59.8,75.7,X
OP|20,121,6,,5.0,,91.8,76.7,X
OP|21,438,36,,8.2,,99.1,86.0,O
OP|22,6841,610,,8.9,,78.6,81.5,O
OP|23,7169,642,,9.0,,77.9,77.2,X
OP|24,927,99,,10.7,,77.8,76.1,X
