bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,1955,405,,20.7,,84.1,79.9,X
10.0,1274,69,,5.4,,74.3,74.3,X
11.0,1183,55,,4.6,,89.8,65.1,X
12.0,1004,54,,5.4,,84.8,79.8,X
13.0,876,49,,5.6,,136.2,90.4,O
14.0,686,20,,2.9,,88.5,66.3,X
15.0,501,24,,4.8,,137.9,82.5,O
16.0,423,11,,2.6,,41.9,63.6,X
2.0,1928,270,,14.0,,72.9,83.2,O
3.0,1845,219,,11.9,,76.0,79.3,X
4.0,1820,209,,11.5,,72.5,78.8,X
5.0,1726,155,,9.0,,77.8,87.6,O
6.0,1690,141,,8.3,,76.4,82.6,O
7.0,1602,108,,6.7,,86.5,84.7,O
8.0,1577,80,,5.1,,55.9,75.6,X
9.0,1418,77,,5.4,,67.6,77.2,X
