bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0|11,92,19,,20.7,,66.8,68.1,X
1.0|111,78,22,,28.2,,130.6,84.8,O
1.0|121,264,52,,19.7,,146.8,92.1,O
1.0|122,486,87,,17.9,,123.4,87.6,O
1.0|132,317,45,,14.2,,78.9,78.0,X
1.0|133,307,47,,15.3,,67.9,79.9,X
1.0|21,614,125,,20.4,,76.2,80.1,O
1.0|211,99,35,,35.4,,129.1,97.5,O
1.0|212,60,18,,30.0,,114.7,75.6,X
1.0|213,69,14,,20.3,,82.6,97.8,O
1.0|22,308,48,,15.6,,55.1,81.8,O
1.0|221,277,35,,12.6,,54.9,77.7,X
1.0|222,700,111,,15.9,,79.1,82.8,O
1.0|223,52,14,,26.9,,166.7,106.7,O
1.0|232,450,75,,16.7,,69.3,73.7,X
1.0|233,536,87,,16.2,,61.4,79.2,X
1.0|32,655,99,,15.1,,76.8,78.8,X
1.0|321,60,10,,16.7,,31.5,66.1,X
1.0|322,131,18,,13.7,,103.3,86.4,O
1.0|323,113,10,,8.8,,87.1,74.2,X
1.0|33,136,21,,15.4,,81.4,80.1,O
1.0|332,50,12,,24.0,,79.5,68.4,X
1.0|333,44,6,,13.6,,81.4,83.3,O
10.0|11,65,1,,1.5,,8.1,45.7,X
10.0|111,54,3,,5.6,,137.6,86.5,O
10.0|121,190,11,,5.8,,66.5,92.5,O
10.0|122,324,23,,7.1,,102.2,84.8,O
10.0|132,212,11,,5.2,,45.2,84.6,O
10.0|133,259,8,,3.1,,15.3,58.2,X
10.0|21,330,23,,7.0,,131.5,86.4,O
10.0|211,55,5,,9.1,,69.4,48.4,X
10.0|212,34,0,,0.0,,0.0,56.4,X
10.0|213,35,2,,5.7,,26.7,31.5,X
10.0|22,228,8,,3.5,,31.1,66.1,X
10.0|221,168,17,,10.1,,102.1,62.0,X
10.0|222,385,23,,6.0,,77.3,87.9,O
10.0|223,51,1,,2.0,,35.0,43.8,X
10.0|232,324,29,,9.0,,128.7,94.2,O
10.0|233,430,28,,6.5,,123.2,86.6,O
10.0|32,519,32,,6.2,,60.0,76.4,X
10.0|322,89,9,,10.1,,38.3,92.4,O
10.0|323,82,8,,9.8,,175.7,108.7,O
10.0|33,139,4,,2.9,,33.6,53.7,X
10.0|332,50,2,,4.0,,24.4,38.1,X
10.0|333,31,3,,9.7,,91.5,188.6,O
11.0|11,61,4,,6.6,,73.8,56.2,X
11.0|111,61,8,,13.1,,101.5,49.8,X
11.0|121,181,20,,11.0,,184.6,92.1,O
11.0|122,299,17,,5.7,,40.8,89.7,O
11.0|132,240,11,,4.6,,61.5,82.6,O
11.0|133,202,12,,5.9,,65.4,77.6,X
11.0|21,360,11,,3.1,,48.4,69.4,X
11.0|211,75,4,,5.3,,175.1,109.3,O
11.0|212,32,1,,3.1,,10.0,27.3,X
11.0|213,38,1,,2.6,,69.6,35.2,X
11.0|22,218,9,,4.1,,77.7,74.4,X
11.0|221,142,7,,4.9,,59.8,49.6,X
11.0|222,363,19,,5.2,,70.6,79.2,X
