bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
00,164,8,,4.9,,35.7,62.2,X
01,3363,425,,12.6,,71.6,74.2,X
02,4359,550,,12.6,,90.8,81.5,O
03,3282,367,,11.2,,77.9,74.2,X
04,3053,309,,10.1,,84.1,87.0,O
05,2611,226,,8.7,,87.7,85.8,O
06,2523,201,,8.0,,75.2,86.6,O
07,2334,178,,7.6,,78.8,82.1,O
08,2070,132,,6.4,,73.1,77.2,X
09,1938,143,,7.4,,94.2,84.3,O
10,1662,102,,6.1,,60.6,76.4,X
11,1452,80,,5.5,,61.2,70.8,X
12,1229,69,,5.6,,83.9,74.2,X
13,997,55,,5.5,,76.4,68.5,X
14,764,33,,4.3,,82.7,75.8,X
15,536,22,,4.1,,70.9,70.2,X
16,321,15,,4.7,,78.1,62.3,X
17,32,1,,3.1,,88.1,75.7,X
