bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
10.6,53,6,,11.3,,150.5,65.6,X
10.7,56,6,,10.7,,102.7,97.2,O
10.8,60,3,,5.0,,70.9,122.6,O
10.9,54,5,,9.3,,52.5,76.5,X
11.0,58,3,,5.2,,78.1,47.3,X
11.1,69,4,,5.8,,55.5,93.1,O
11.2,58,6,,10.3,,116.4,78.3,X
11.3,65,7,,10.8,,99.0,89.3,O
11.4,61,3,,4.9,,60.3,55.5,X
11.5,61,5,,8.2,,63.4,71.9,X
11.6,56,5,,8.9,,104.6,66.3,X
11.7,55,3,,5.5,,46.6,79.0,X
11.8,57,6,,10.5,,120.0,72.6,X
11.9,44,3,,6.8,,151.2,73.0,X
12.0,48,2,,4.2,,71.3,83.9,O
12.1,48,3,,6.2,,75.6,66.0,X
12.2,62,8,,12.9,,164.5,83.5,O
12.3,48,2,,4.2,,30.7,45.4,X
12.4,73,6,,8.2,,61.3,98.9,O
12.5,58,2,,3.4,,38.8,65.4,X
12.6,45,3,,6.7,,122.4,94.1,O
12.7,47,4,,8.5,,87.8,100.6,O
12.8,62,4,,6.5,,77.6,59.6,X
12.9,50,3,,6.0,,72.4,60.6,X
13.0,58,3,,5.2,,25.2,44.3,X
13.1,39,4,,10.3,,98.6,78.9,X
13.2,56,4,,7.1,,80.2,61.1,X
13.3,43,3,,7.0,,41.9,70.6,X
13.4,46,3,,6.5,,70.5,107.7,O
13.5,53,3,,5.7,,84.2,90.5,O
13.6,58,2,,3.4,,60.2,86.1,O
13.7,57,3,,5.3,,87.3,112.1,O
13.8,59,3,,5.1,,145.1,88.5,O
13.9,53,2,,3.8,,22.4,43.9,X
14.0,43,3,,7.0,,147.0,96.6,O
14.1,35,2,,5.7,,110.6,40.7,X
14.2,56,3,,5.4,,81.5,78.3,X
14.3,57,2,,3.5,,61.8,60.9,X
14.4,54,2,,3.7,,24.3,86.5,O
14.5,36,2,,5.6,,73.4,43.9,X
14.6,51,3,,5.9,,123.6,55.2,X
14.7,59,4,,6.8,,65.0,48.4,X
14.8,35,2,,5.7,,15.0,57.7,X
14.9,46,0,,0.0,,0.0,44.9,X
15.0,43,2,,4.7,,31.6,75.0,X
15.1,43,4,,9.3,,160.8,115.5,O
15.2,49,3,,6.1,,90.3,78.6,X
15.3,53,1,,1.9,,3.6,46.7,X
15.4,43,6,,14.0,,148.2,134.6,O
15.5,52,3,,5.8,,55.2,34.5,X
15.6,37,0,,0.0,,0.0,85.5,O
15.7,56,2,,3.6,,44.2,87.4,O
15.8,42,3,,7.1,,236.5,129.9,O
15.9,38,2,,5.3,,58.6,56.3,X
16.0,42,0,,0.0,,0.0,75.5,X
16.1,48,1,,2.1,,10.0,72.7,X
16.2,55,4,,7.3,,175.2,67.9,X
16.3,48,3,,6.2,,191.1,61.2,X
16.4,63,2,,3.2,,66.0,85.0,O
16.5,45,1,,2.2,,3.8,20.3,X
16.6,52,4,,7.7,,204.3,116.2,O
16.8,45,1,,2.2,,90.4,40.4,X
16.9,45,4,,8.9,,111.9,58.4,X
17.0,40,0,,0.0,,0.0,67.4,X
17.1,39,1,,2.6,,26.9,38.3,X
17.2,39,4,,10.3,,163.7,74.3,X
17.3,37,2,,5.4,,114.6,88.3,O
17.4,36,0,,0.0,,0.0,84.3,O
17.5,47,3,,6.4,,63.8,94.2,O
17.6,34,1,,2.9,,8.6,16.9,X
17.7,46,0,,0.0,,0.0,42.1,X
17.8,40,1,,2.5,,107.6,112.7,O
17.9,44,1,,2.3,,14.5,55.8,X
18.0,44,1,,2.3,,23.0,114.2,O
18.1,38,0,,0.0,,0.0,57.3,X
18.2,55,1,,1.8,,43.2,81.8,O
18.3,40,2,,5.0,,227.1,112.8,O
18.4,34,1,,2.9,,24.9,90.3,O
18.5,43,1,,2.3,,55.3,100.8,O
18.6,40,2,,5.0,,122.1,89.4,O
18.7,49,1,,2.0,,55.5,61.7,X
18.8,39,0,,0.0,,0.0,0.0,X
18.9,36,0,,0.0,,0.0,71.8,X
19.0,47,1,,2.1,,27.1,83.5,O
19.1,46,2,,4.3,,85.7,64.9,X
19.2,34,1,,2.9,,14.5,68.0,X
19.3,48,4,,8.3,,278.2,128.4,O
19.4,34,0,,0.0,,0.0,72.1,X
19.5,38,2,,5.3,,132.9,43.6,X
19.6,37,1,,2.7,,71.2,89.7,O
19.7,33,3,,9.1,,154.9,87.5,O
19.8,37,2,,5.4,,144.3,96.3,O
19.9,47,2,,4.3,,127.5,110.0,O
2.0,42,25,,59.5,,92.3,93.9,O
2.1,48,19,,39.6,,67.6,81.3,O
2.2,78,36,,46.2,,80.5,86.5,O
2.3,71,33,,46.5,,100.8,87.0,O
2.4,92,31,,33.7,,69.6,88.8,O
2.5,96,35,,36.5,,81.3,79.0,X
2.6,119,37,,31.1,,77.0,89.2,O
2.7,112,20,,17.9,,43.7,83.5,O
2.8,118,35,,29.7,,83.2,95.1,O
2.9,109,36,,33.0,,89.2,85.9,O
20.0,32,3,,9.4,,196.7,155.1,O
20.1,36,2,,5.6,,36.3,108.9,O
20.2,37,1,,2.7,,54.6,83.0,O
20.3,34,1,,2.9,,19.1,52.0,X
20.4,42,0,,0.0,,0.0,61.1,X
20.5,46,3,,6.5,,222.2,44.2,X
20.6,37,0,,0.0,,0.0,80.8,O
20.7,48,1,,2.1,,98.5,158.0,O
20.8,43,4,,9.3,,266.4,77.9,X
20.9,35,0,,0.0,,0.0,76.2,X
21.0,41,2,,4.9,,112.3,69.5,X
21.7,34,3,,8.8,,126.8,100.4,O
21.8,35,1,,2.9,,127.4,96.7,O
21.9,38,0,,0.0,,0.0,119.7,O
22.0,37,1,,2.7,,56.0,165.7,O
22.1,38,1,,2.6,,68.0,51.5,X
22.3,35,0,,0.0,,0.0,46.3,X
22.5,32,1,,3.1,,290.3,71.4,X
22.6,37,0,,0.0,,0.0,81.7,O
22.7,30,2,,6.7,,136.0,50.2,X
22.9,31,0,,0.0,,0.0,0.0,X
23.0,33,1,,3.0,,10.6,21.4,X
23.1,41,1,,2.4,,38.6,36.3,X
23.5,32,0,,0.0,,0.0,71.2,X
23.7,31,0,,0.0,,0.0,52.7,X
23.8,36,0,,0.0,,0.0,103.3,O
23.9,31,3,,9.7,,357.8,105.6,O
24.2,31,0,,0.0,,0.0,68.1,X
24.3,31,1,,3.2,,72.1,59.8,X
24.4,37,0,,0.0,,0.0,21.5,X
24.5,48,1,,2.1,,23.4,56.3,X
24.6,35,0,,0.0,,0.0,18.6,X
24.8,32,1,,3.1,,81.1,55.7,X
24.9,32,2,,6.2,,138.0,105.6,O
25.0,31,1,,3.2,,90.7,85.4,O
25.1,30,1,,3.3,,272.5,71.8,X
25.7,32,0,,0.0,,0.0,48.7,X
26.0,31,0,,0.0,,0.0,13.8,X
26.1,31,2,,6.5,,222.3,145.6,O
26.2,31,1,,3.2,,25.3,39.5,X
26.3,33,0,,0.0,,0.0,33.6,X
26.4,39,0,,0.0,,0.0,48.9,X
26.6,30,1,,3.3,,16.2,57.6,X
27.8,31,1,,3.2,,301.8,109.4,O
28.2,31,1,,3.2,,19.0,142.0,O
28.4,37,0,,0.0,,0.0,31.5,X
29.0,30,0,,0.0,,0.0,83.3,O
3.0,104,23,,22.1,,71.0,82.9,O
3.1,115,21,,18.3,,49.8,74.2,X
3.2,121,34,,28.1,,85.3,94.8,O
3.3,121,23,,19.0,,57.8,76.2,X
3.4,141,42,,29.8,,103.6,90.1,O
3.5,115,26,,22.6,,81.9,90.6,O
3.6,120,21,,17.5,,63.4,77.6,X
3.7,138,28,,20.3,,62.0,85.8,O
3.8,114,26,,22.8,,83.5,81.6,O
3.9,132,31,,23.5,,78.7,83.2,O
30.6,30,0,,0.0,,0.0,0.0,X
4.0,115,20,,17.4,,59.8,80.1,O
