bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1|111,34,9,,26.5,,72.5,91.4,O
1|211,45,9,,20.0,,39.7,91.0,O
1|22,74,22,,29.7,,74.3,76.6,X
1|221,113,40,,35.4,,105.6,90.2,O
1|222,1200,365,,30.4,,77.3,85.1,O
1|223,191,70,,36.6,,80.7,85.7,O
1|232,561,160,,28.5,,79.8,86.7,O
1|233,447,126,,28.2,,80.1,78.8,X
1|32,37,11,,29.7,,93.9,94.0,O
1|322,93,34,,36.6,,97.0,93.4,O
1|323,211,75,,35.5,,66.0,76.4,X
1|33,51,19,,37.3,,106.5,74.9,X
1|332,106,25,,23.6,,63.5,87.6,O
1|333,347,113,,32.6,,76.7,80.0,O
2|111,133,32,,24.1,,76.9,89.5,O
2|121,77,18,,23.4,,62.7,85.3,O
2|122,141,26,,18.4,,81.7,75.1,X
2|132,55,10,,18.2,,54.5,95.4,O
2|211,288,53,,18.4,,80.5,77.5,X
2|212,40,5,,12.5,,42.6,76.8,X
2|22,210,48,,22.9,,77.7,86.6,O
2|221,583,125,,21.4,,68.0,81.8,O
2|222,11527,2549,,22.1,,82.4,82.5,O
2|223,539,150,,27.8,,79.4,85.1,O
2|232,3863,769,,19.9,,70.2,78.8,X
2|233,2718,511,,18.8,,69.5,78.7,X
2|32,115,22,,19.1,,60.6,77.9,X
2|321,45,6,,13.3,,28.8,44.4,X
2|322,479,111,,23.2,,82.0,78.8,X
2|323,926,183,,19.8,,69.8,83.7,O
2|33,204,46,,22.5,,83.8,72.2,X
2|332,496,99,,20.0,,93.7,83.5,O
2|333,1709,352,,20.6,,80.1,76.2,X
3|111,1754,122,,7.0,,74.8,82.4,O
3|112,119,15,,12.6,,123.9,104.5,O
3|113,60,0,,0.0,,0.0,39.7,X
3|121,837,83,,9.9,,85.0,70.4,X
3|122,1522,143,,9.4,,101.6,83.7,O
3|132,434,50,,11.5,,66.9,72.2,X
3|133,202,12,,5.9,,74.1,75.9,X
3|2,48,6,,12.5,,86.0,112.8,O
3|21,54,4,,7.4,,32.3,104.8,O
3|211,4012,300,,7.5,,83.4,79.0,X
3|212,449,36,,8.0,,57.4,79.8,X
3|213,143,9,,6.3,,26.6,56.5,X
3|22,3367,338,,10.0,,87.1,84.9,O
3|221,6741,558,,8.3,,83.2,80.3,O
3|222,124905,10574,,8.5,,78.9,80.1,O
3|223,7713,650,,8.4,,78.3,76.0,X
3|231,57,3,,5.3,,52.6,59.4,X
3|232,46210,3511,,7.6,,80.7,79.2,X
3|233,35822,2483,,6.9,,74.4,77.1,X
3|3,98,5,,5.1,,20.5,85.4,O
3|311,127,13,,10.2,,64.0,55.0,X
3|32,1848,170,,9.2,,81.7,81.3,O
3|321,461,39,,8.5,,98.9,77.9,X
3|322,5575,447,,8.0,,76.7,75.5,X
3|323,11183,836,,7.5,,77.1,76.8,X
3|33,3362,224,,6.7,,71.7,72.1,X
3|331,88,9,,10.2,,200.4,83.7,O
3|332,6088,488,,8.0,,78.0,80.1,O
3|333,22457,1532,,6.8,,72.2,74.4,X
4|122,32,0,,0.0,,0.0,6.4,X
4|211,52,3,,5.8,,149.4,43.8,X
4|22,66,4,,6.1,,134.1,74.5,X
4|221,93,2,,2.2,,77.5,102.4,O
4|222,2367,69,,2.9,,75.9,73.9,X
4|223,141,4,,2.8,,112.6,84.2,O
4|232,685,22,,3.2,,130.1,81.2,O
4|233,582,11,,1.9,,72.2,103.7,O
4|322,109,4,,3.7,,80.8,57.0,X
4|323,252,2,,0.8,,5.6,30.5,X
4|33,51,1,,2.0,,59.8,19.7,X
4|332,90,3,,3.3,,121.1,62.7,X
4|333,421,9,,2.1,,35.1,46.0,X
