bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1-3,5619,570,,10.1,,79.4,76.7,X
10+,3787,228,,6.0,,68.9,75.4,X
4-6,3529,315,,8.9,,77.3,77.3,X
7-9,3025,237,,7.8,,86.1,79.3,X
