bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1.0,1279,176,,13.8,,99.6,83.5,O
A|10.0,542,42,,7.7,,118.1,100.7,O
A|11.0,484,32,,6.6,,83.6,75.8,X
A|12.0,427,32,,7.5,,88.3,104.7,O
A|13.0,353,13,,3.7,,50.9,52.4,X
A|14.0,270,25,,9.3,,156.4,88.0,O
A|15.0,199,11,,5.5,,123.8,80.8,O
A|16.0,165,11,,6.7,,62.1,93.1,O
A|17.0,42,5,,11.9,,73.3,100.8,O
A|2.0,1323,216,,16.3,,68.5,77.2,X
A|3.0,1224,157,,12.8,,78.8,70.7,X
A|4.0,1160,108,,9.3,,66.6,69.9,X
A|5.0,1064,93,,8.7,,70.9,72.4,X
A|6.0,942,95,,10.1,,91.1,81.0,O
A|7.0,881,81,,9.2,,72.6,75.2,X
A|8.0,787,67,,8.5,,92.9,82.4,O
A|9.0,649,47,,7.2,,65.3,57.9,X
B|1.0,537,49,,9.1,,76.4,92.6,O
B|10.0,339,22,,6.5,,96.6,75.0,X
B|11.0,312,30,,9.6,,102.4,75.9,X
B|12.0,260,14,,5.4,,70.6,71.3,X
B|13.0,184,11,,6.0,,36.9,77.9,X
B|14.0,176,9,,5.1,,36.2,110.9,O
B|15.0,128,9,,7.0,,164.4,133.5,O
B|16.0,100,5,,5.0,,162.1,81.9,O
B|2.0,667,91,,13.6,,76.8,80.5,O
B|3.0,627,66,,10.5,,73.3,81.2,O
B|4.0,644,59,,9.2,,88.5,78.4,X
B|5.0,612,48,,7.8,,64.7,76.2,X
B|6.0,596,43,,7.2,,49.8,79.2,X
B|7.0,512,35,,6.8,,80.6,77.8,X
B|8.0,485,25,,5.2,,54.7,73.1,X
B|9.0,408,22,,5.4,,56.1,75.5,X
C|1.0,447,24,,5.4,,44.9,79.3,X
C|10.0,315,20,,6.3,,92.5,98.4,O
C|11.0,299,14,,4.7,,108.0,95.6,O
C|12.0,258,17,,6.6,,101.7,72.4,X
C|13.0,202,14,,6.9,,67.5,77.0,X
C|14.0,142,8,,5.6,,47.3,50.5,X
C|15.0,150,7,,4.7,,85.8,67.7,X
C|16.0,82,3,,3.7,,17.7,85.2,O
C|2.0,535,50,,9.3,,60.8,71.9,X
C|3.0,503,62,,12.3,,129.8,97.1,O
C|4.0,493,37,,7.5,,68.6,92.6,O
C|5.0,519,49,,9.4,,118.0,98.4,O
C|6.0,466,35,,7.5,,75.7,93.6,O
C|7.0,412,30,,7.3,,74.3,72.6,X
C|8.0,395,27,,6.8,,68.4,69.6,X
C|9.0,381,29,,7.6,,127.8,96.2,O
D|1.0,337,31,,9.2,,64.4,71.7,X
D|10.0,273,11,,4.0,,77.2,93.8,O
D|11.0,280,11,,3.9,,63.2,99.4,O
D|12.0,228,10,,4.4,,107.6,60.2,X
D|13.0,164,8,,4.9,,30.4,75.1,X
D|14.0,159,8,,5.0,,59.2,51.1,X
D|15.0,129,9,,7.0,,80.2,101.7,O
D|16.0,73,6,,8.2,,34.9,131.2,O
D|2.0,401,48,,12.0,,81.1,70.1,X
D|3.0,432,37,,8.6,,47.0,78.7,X
D|4.0,431,31,,7.2,,56.1,79.8,X
D|5.0,435,37,,8.5,,88.2,80.0,O
D|6.0,409,26,,6.4,,75.5,64.3,X
D|7.0,390,27,,6.9,,72.2,76.1,X
D|8.0,334,29,,8.7,,126.0,85.4,O
D|9.0,282,17,,6.0,,72.2,48.6,X
E|1.0,103,4,,3.9,,19.5,54.3,X
E|10.0,96,3,,3.1,,161.2,125.8,O
E|11.0,77,5,,6.5,,87.8,60.0,X
E|12.0,70,5,,7.1,,128.1,153.0,O
E|13.0,72,2,,2.8,,18.8,73.9,X
E|14.0,57,2,,3.5,,14.3,45.2,X
E|15.0,39,1,,2.6,,53.3,60.4,X
E|16.0,34,3,,8.8,,444.8,173.3,O
E|2.0,130,14,,10.8,,80.6,80.8,O
E|3.0,115,9,,7.8,,60.4,98.3,O
E|4.0,126,9,,7.1,,44.2,59.4,X
E|5.0,123,10,,8.1,,48.2,87.9,O
E|6.0,121,6,,5.0,,66.5,60.8,X
E|7.0,109,12,,11.0,,109.0,77.3,X
E|8.0,107,3,,2.8,,29.8,178.9,O
E|9.0,92,4,,4.3,,42.9,73.0,X
