bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
380,33,1,,3.0,,31.2,43.6,X
382,37,0,,0.0,,0.0,47.0,X
384,42,0,,0.0,,0.0,6.3,X
386,50,2,,4.0,,44.1,52.1,X
388,73,3,,4.1,,29.0,112.4,O
390,85,4,,4.7,,23.3,49.6,X
392,150,6,,4.0,,16.2,50.6,X
394,144,6,,4.2,,67.4,67.4,X
396,184,9,,4.9,,121.3,73.2,X
398,213,11,,5.2,,44.1,87.1,O
400,338,18,,5.3,,23.4,63.6,X
402,370,16,,4.3,,38.6,54.9,X
404,431,29,,6.7,,107.5,75.9,X
406,436,32,,7.3,,126.9,78.6,X
408,534,34,,6.4,,89.8,78.5,X
410,626,38,,6.1,,75.8,75.6,X
412,708,47,,6.6,,94.2,78.1,X
414,785,52,,6.6,,63.7,60.2,X
416,927,77,,8.3,,99.2,85.8,O
418,1072,84,,7.8,,105.6,85.1,O
420,1252,94,,7.5,,81.4,76.2,X
422,1393,94,,6.7,,57.7,74.6,X
424,1518,118,,7.8,,73.9,62.8,X
426,1692,114,,6.7,,60.1,76.5,X
428,1762,132,,7.5,,76.3,72.2,X
430,2043,155,,7.6,,65.8,79.1,X
432,1988,156,,7.8,,72.3,75.4,X
434,2127,185,,8.7,,76.2,79.9,X
436,2408,186,,7.7,,71.2,76.4,X
438,2526,218,,8.6,,81.3,85.1,O
440,2749,250,,9.1,,80.0,82.0,O
442,2844,218,,7.7,,70.4,78.6,X
444,3117,253,,8.1,,93.8,81.3,O
446,3037,248,,8.2,,79.7,74.6,X
448,3259,301,,9.2,,90.4,81.1,O
450,3406,296,,8.7,,64.5,78.8,X
452,3595,307,,8.5,,83.2,80.6,O
454,3720,321,,8.6,,75.4,83.5,O
456,3917,340,,8.7,,80.0,83.7,O
458,3829,325,,8.5,,72.6,81.3,O
460,4110,360,,8.8,,83.7,80.2,O
462,3946,362,,9.2,,71.1,75.4,X
464,3972,410,,10.3,,75.1,80.2,O
466,4055,384,,9.5,,75.9,76.8,X
468,3944,367,,9.3,,79.9,76.9,X
470,4105,395,,9.6,,86.1,79.6,X
472,3886,377,,9.7,,75.0,79.3,X
474,3835,404,,10.5,,87.9,79.9,X
476,3829,371,,9.7,,89.1,77.4,X
478,3726,345,,9.3,,76.2,78.8,X
480,3734,381,,10.2,,90.4,88.8,O
482,3449,387,,11.2,,83.7,80.3,O
484,3182,316,,9.9,,74.2,75.9,X
486,3145,324,,10.3,,69.3,73.3,X
488,3064,324,,10.6,,84.8,80.9,O
490,3026,313,,10.3,,73.0,78.0,X
492,2748,280,,10.2,,77.1,77.8,X
494,2565,244,,9.5,,78.5,80.1,O
496,2306,271,,11.8,,85.5,86.7,O
498,2153,196,,9.1,,72.1,74.6,X
500,2259,239,,10.6,,77.5,76.2,X
502,1959,184,,9.4,,75.5,79.2,X
504,1794,179,,10.0,,80.0,73.0,X
506,1689,165,,9.8,,72.6,83.1,O
508,1435,155,,10.8,,89.2,75.7,X
510,1318,152,,11.5,,90.0,79.6,X
512,1150,125,,10.9,,101.6,88.6,O
514,1030,112,,10.9,,67.4,82.0,O
516,965,107,,11.1,,83.8,70.9,X
518,829,91,,11.0,,99.0,86.5,O
520,714,72,,10.1,,105.8,76.5,X
522,611,61,,10.0,,59.4,82.5,O
524,610,70,,11.5,,80.3,86.0,O
526,523,60,,11.5,,112.9,77.0,X
528,419,41,,9.8,,99.8,67.8,X
530,353,42,,11.9,,157.6,72.5,X
532,323,28,,8.7,,68.7,76.4,X
534,256,27,,10.5,,44.5,73.2,X
536,244,33,,13.5,,83.5,66.5,X
538,220,21,,9.5,,70.8,87.6,O
540,189,27,,14.3,,148.4,120.5,O
542,140,14,,10.0,,242.4,104.9,O
544,104,12,,11.5,,80.6,76.1,X
546,85,7,,8.2,,33.7,82.9,O
548,83,7,,8.4,,27.5,53.1,X
550,72,8,,11.1,,36.6,43.7,X
552,52,3,,5.8,,51.5,32.9,X
554,34,5,,14.7,,30.8,59.3,X
556,31,3,,9.7,,32.0,85.4,O
560,32,1,,3.1,,110.8,94.9,O
