bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1|A,5655,1669,,29.5,,85.5,85.1,O
1|B,2149,505,,23.5,,78.1,83.9,O
1|C,1132,250,,22.1,,79.7,88.4,O
1|D,881,175,,19.9,,66.3,83.2,O
1|E,162,33,,20.4,,93.1,74.3,X
2|A,32302,5845,,18.1,,83.0,81.7,O
2|B,17269,2667,,15.4,,84.1,83.3,O
2|C,11084,1473,,13.3,,83.4,82.2,O
2|D,8910,1137,,12.8,,76.7,76.0,X
2|E,2244,252,,11.2,,72.0,76.9,X
3|A,93246,7667,,8.2,,79.8,79.0,X
3|B,65629,4383,,6.7,,78.2,78.4,X
3|C,44886,2580,,5.7,,78.3,78.3,X
3|D,39872,2143,,5.4,,74.8,75.4,X
3|E,11423,544,,4.8,,72.6,75.6,X
4|A,1009,29,,2.9,,56.6,70.1,X
4|B,1065,29,,2.7,,65.0,74.9,X
4|C,1501,38,,2.5,,74.9,65.5,X
4|D,1327,34,,2.6,,64.0,71.2,X
4|E,569,5,,0.9,,10.2,33.6,X
