bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
01,221,33,,14.9,,68.9,73.0,X
02,332,41,,12.3,,92.3,71.6,X
03,267,39,,14.6,,86.5,72.4,X
04,229,28,,12.2,,94.5,74.7,X
05,257,21,,8.2,,98.1,80.5,O
06,209,15,,7.2,,32.5,57.7,X
07,247,17,,6.9,,69.8,77.4,X
08,195,12,,6.2,,59.2,86.0,O
09,162,14,,8.6,,163.6,150.8,O
10,148,12,,8.1,,170.8,107.6,O
11,104,7,,6.7,,71.8,40.7,X
12,93,4,,4.3,,213.3,142.1,O
13,54,0,,0.0,,0.0,162.6,O
14,48,4,,8.3,,136.7,70.2,X
15,39,2,,5.1,,42.0,112.8,O
