bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1-3,322,46,,14.3,,54.8,78.2,X
10+,124,8,,6.5,,170.6,82.2,O
4-6,246,23,,9.3,,91.2,76.1,X
7-9,160,10,,6.2,,60.1,93.9,O
