bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1-3|01,5117,1258,,24.6,,83.3,82.3,O
1-3|02,4785,839,,17.5,,82.2,81.7,O
1-3|03,4606,635,,13.8,,78.0,81.2,O
1-3|04,4478,542,,12.1,,77.6,77.1,X
1-3|05,4225,493,,11.7,,93.4,84.9,O
1-3|06,3930,338,,8.6,,78.3,83.3,O
1-3|07,3769,291,,7.7,,82.2,77.9,X
1-3|08,3325,236,,7.1,,88.6,78.3,X
1-3|09,2990,205,,6.9,,93.2,78.0,X
1-3|10,2645,132,,5.0,,59.1,69.7,X
1-3|11,2132,95,,4.5,,86.7,77.6,X
1-3|12,1824,88,,4.8,,74.9,82.7,O
1-3|13,1491,53,,3.6,,74.5,77.7,X
1-3|14,1175,37,,3.1,,71.1,76.6,X
1-3|15,847,36,,4.3,,82.0,86.5,O
1-3|16,683,27,,4.0,,72.7,73.3,X
1-3|17,269,10,,3.7,,49.9,60.0,X
1-3|18,164,5,,3.0,,78.7,62.5,X
10+|01,2134,385,,18.0,,75.1,80.0,O
10+|02,2435,318,,13.1,,73.1,79.1,X
10+|03,2648,259,,9.8,,75.8,77.3,X
10+|04,2722,224,,8.2,,73.6,75.8,X
10+|05,2808,193,,6.9,,88.5,75.6,X
10+|06,2880,148,,5.1,,70.0,69.1,X
10+|07,2803,140,,5.0,,100.3,83.5,O
10+|08,2705,105,,3.9,,62.1,70.9,X
10+|09,2582,101,,3.9,,84.0,83.2,O
10+|10,2234,75,,3.4,,64.2,75.2,X
10+|11,1963,73,,3.7,,95.7,82.5,O
10+|12,1626,52,,3.2,,86.6,86.2,O
10+|13,1383,44,,3.2,,76.6,73.7,X
10+|14,1072,31,,2.9,,97.8,81.9,O
10+|15,801,19,,2.4,,52.9,80.2,O
10+|16,594,17,,2.9,,84.2,75.7,X
10+|17,240,8,,3.3,,51.4,61.9,X
10+|18,151,0,,0.0,,0.0,58.0,X
4-6|01,3847,832,,21.6,,70.4,82.8,O
4-6|02,3757,636,,16.9,,84.3,84.0,O
4-6|03,3611,500,,13.8,,78.7,80.0,O
4-6|04,3433,366,,10.7,,76.0,84.5,O
4-6|05,3314,319,,9.6,,82.9,83.1,O
4-6|06,3093,256,,8.3,,72.0,73.8,X
4-6|07,2821,187,,6.6,,66.4,77.2,X
4-6|08,2656,155,,5.8,,81.4,75.8,X
4-6|09,2219,124,,5.6,,89.3,83.9,O
4-6|10,1818,80,,4.4,,74.0,73.5,X
4-6|11,1507,72,,4.8,,89.2,76.0,X
4-6|12,1249,49,,3.9,,51.1,67.0,X
4-6|13,964,39,,4.0,,77.5,84.0,O
4-6|14,755,31,,4.1,,95.9,81.2,O
4-6|15,523,14,,2.7,,56.1,84.2,O
4-6|16,360,13,,3.6,,64.0,75.8,X
4-6|17,147,5,,3.4,,59.7,48.7,X
4-6|18,97,4,,4.1,,107.4,72.6,X
7-9|01,2709,531,,19.6,,66.4,80.6,O
7-9|02,2755,397,,14.4,,84.7,80.4,O
7-9|03,2719,311,,11.4,,81.4,76.7,X
7-9|04,2767,247,,8.9,,77.7,78.2,X
7-9|05,2734,222,,8.1,,80.3,74.0,X
7-9|06,2741,165,,6.0,,74.8,77.7,X
7-9|07,2517,142,,5.6,,81.9,70.8,X
7-9|08,2317,115,,5.0,,54.1,73.3,X
7-9|09,1950,103,,5.3,,105.7,78.3,X
7-9|10,1720,69,,4.0,,70.6,70.3,X
7-9|11,1441,53,,3.7,,74.1,75.0,X
7-9|12,1152,39,,3.4,,59.5,77.4,X
7-9|13,946,34,,3.6,,101.3,75.7,X
7-9|14,690,34,,4.9,,136.0,105.3,O
7-9|15,528,18,,3.4,,103.2,94.2,O
7-9|16,339,8,,2.4,,111.5,103.4,O
7-9|17,144,4,,2.8,,47.0,68.6,X
7-9|18,86,0,,0.0,,0.0,49.8,X
