bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0|1,5730,800,,14.0,,71.8,76.2,X
0|2,20085,2580,,12.8,,73.2,79.6,X
0|3,24528,2035,,8.3,,82.4,83.3,O
0|4,13307,714,,5.4,,75.0,78.2,X
1|1,6501,666,,10.2,,68.5,76.3,X
1|2,18456,2052,,11.1,,78.5,77.6,X
1|3,19393,1592,,8.2,,78.9,80.1,O
1|4,13478,814,,6.0,,84.4,76.1,X
2|1,2654,291,,11.0,,87.5,77.1,X
2|2,7753,801,,10.3,,78.3,77.9,X
2|3,8805,656,,7.5,,77.2,81.9,O
2|4,6032,323,,5.4,,69.5,72.0,X
3|1,969,113,,11.7,,94.4,81.9,O
3|2,3294,310,,9.4,,77.5,75.9,X
3|3,3681,300,,8.1,,83.5,80.5,O
3|4,2515,115,,4.6,,67.5,73.8,X
9|0,43,3,,7.0,,25.1,99.7,O
9|1,782,91,,11.6,,96.5,87.9,O
9|2,2346,251,,10.7,,92.7,82.9,O
9|3,2712,193,,7.1,,65.9,71.0,X
9|4,1774,88,,5.0,,70.6,76.7,X
