bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
-10|1,672,193,,28.7,,81.5,85.6,O
-10|2,4898,1031,,21.0,,79.8,80.1,O
-10|3,49170,3792,,7.7,,79.9,78.5,X
-10|4,673,15,,2.2,,36.0,54.5,X
-20|1,42,5,,11.9,,29.9,74.4,X
-20|2,299,53,,17.7,,82.0,99.1,O
-20|3,3982,241,,6.1,,75.1,82.1,O
-20|4,105,2,,1.9,,53.5,99.2,O
-30|3,176,9,,5.1,,46.2,69.6,X
0|1,1119,335,,29.9,,78.7,82.4,O
0|2,6720,1391,,20.7,,80.6,80.4,O
0|3,66283,5306,,8.0,,77.6,77.7,X
0|4,771,28,,3.6,,99.5,85.5,O
10|1,146,53,,36.3,,106.1,89.1,O
10|2,984,210,,21.3,,78.5,84.1,O
10|3,10845,867,,8.0,,84.3,81.4,O
10|4,215,3,,1.4,,35.6,63.6,X
20|2,105,26,,24.8,,117.5,113.2,O
20|3,1116,101,,9.1,,102.7,85.4,O
20|4,36,2,,5.6,,140.9,110.1,O
30|3,102,7,,6.9,,118.7,105.2,O
