bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|0.0,992,87,,8.8,,74.1,76.4,X
稍重|1.0,5569,501,,9.0,,68.7,80.3,O
稍重|10.0,1042,93,,8.9,,82.8,87.0,O
稍重|11.0,850,74,,8.7,,103.1,93.3,O
稍重|12.0,655,55,,8.4,,72.8,79.4,X
稍重|13.0,625,49,,7.8,,63.6,74.2,X
稍重|14.0,479,28,,5.8,,27.2,63.7,X
稍重|15.0,395,35,,8.9,,55.5,62.4,X
稍重|16.0,356,20,,5.6,,42.5,63.4,X
稍重|17.0,278,28,,10.1,,123.3,85.4,O
稍重|18.0,233,19,,8.2,,57.0,83.7,O
稍重|19.0,194,14,,7.2,,65.1,79.5,X
稍重|2.0,7059,714,,10.1,,75.5,77.7,X
稍重|20.0,184,8,,4.3,,16.1,53.8,X
稍重|21.0,159,10,,6.3,,94.0,68.6,X
稍重|22.0,132,7,,5.3,,70.0,69.1,X
稍重|23.0,97,8,,8.2,,75.8,83.4,O
稍重|24.0,61,3,,4.9,,10.0,66.5,X
稍重|25.0,78,7,,9.0,,80.0,76.1,X
稍重|26.0,128,10,,7.8,,58.3,84.5,O
稍重|27.0,83,2,,2.4,,6.1,61.0,X
稍重|28.0,73,5,,6.8,,26.9,43.6,X
稍重|29.0,70,3,,4.3,,42.0,48.3,X
稍重|3.0,4195,448,,10.7,,81.2,79.8,X
稍重|30.0,51,2,,3.9,,13.8,37.9,X
稍重|31.0,45,4,,8.9,,33.1,101.7,O
稍重|32.0,31,2,,6.5,,19.7,32.6,X
稍重|33.0,48,3,,6.2,,11.8,60.0,X
稍重|34.0,36,4,,11.1,,277.3,152.3,O
稍重|35.0,34,1,,2.9,,14.3,163.2,O
稍重|38.0,30,2,,6.7,,14.8,19.2,X
稍重|4.0,1983,158,,8.0,,86.2,71.5,X
稍重|5.0,1559,133,,8.5,,71.1,79.6,X
稍重|6.0,1491,136,,9.1,,95.6,87.2,O
稍重|7.0,1422,135,,9.5,,83.7,83.6,O
稍重|8.0,1430,118,,8.3,,69.1,78.6,X
稍重|9.0,1182,100,,8.5,,74.8,71.6,X
良|0.0,2692,188,,7.0,,76.1,77.9,X
良|1.0,15693,1384,,8.8,,72.0,76.9,X
良|10.0,3213,259,,8.1,,80.2,79.8,X
良|11.0,2815,250,,8.9,,95.5,76.3,X
良|12.0,2299,188,,8.2,,73.1,77.6,X
良|13.0,1833,143,,7.8,,72.2,67.7,X
良|14.0,1508,128,,8.5,,95.1,74.1,X
良|15.0,1236,91,,7.4,,56.6,66.8,X
良|16.0,1040,74,,7.1,,83.2,84.5,O
良|17.0,941,68,,7.2,,86.9,70.8,X
良|18.0,797,74,,9.3,,104.3,80.2,O
良|19.0,606,52,,8.6,,121.5,75.1,X
良|2.0,20998,2208,,10.5,,77.7,78.2,X
良|20.0,559,45,,8.1,,91.8,93.5,O
良|21.0,456,41,,9.0,,69.7,64.9,X
良|22.0,381,21,,5.5,,84.2,74.6,X
良|23.0,291,17,,5.8,,70.5,64.5,X
良|24.0,182,15,,8.2,,103.3,119.1,O
良|25.0,277,15,,5.4,,70.5,67.8,X
良|26.0,430,32,,7.4,,75.7,75.2,X
良|27.0,292,22,,7.5,,85.0,61.5,X
良|28.0,229,22,,9.6,,133.5,105.8,O
良|29.0,163,19,,11.7,,151.3,99.7,O
良|3.0,13014,1290,,9.9,,79.6,82.8,O
良|30.0,167,9,,5.4,,25.2,74.0,X
良|31.0,149,18,,12.1,,73.9,66.7,X
良|32.0,123,9,,7.3,,87.3,102.6,O
良|33.0,120,11,,9.2,,74.7,65.4,X
良|34.0,129,6,,4.7,,54.5,50.7,X
良|35.0,94,5,,5.3,,36.3,44.6,X
良|36.0,105,10,,9.5,,132.7,86.9,O
良|37.0,66,4,,6.1,,30.0,38.2,X
良|38.0,71,2,,2.8,,69.3,88.2,O
良|39.0,72,3,,4.2,,59.9,99.0,O
良|4.0,5858,482,,8.2,,83.6,85.0,O
良|40.0,67,4,,6.0,,24.2,47.2,X
良|41.0,53,3,,5.7,,40.0,31.9,X
良|42.0,53,2,,3.8,,20.2,66.6,X
良|43.0,35,4,,11.4,,59.2,143.0,O
良|44.0,47,3,,6.4,,41.7,65.8,X
良|45.0,38,4,,10.5,,107.3,41.0,X
良|46.0,36,0,,0.0,,0.0,31.6,X
良|47.0,39,5,,12.8,,86.9,54.1,X
良|5.0,4987,395,,7.9,,71.1,74.6,X
良|51.0,30,1,,3.3,,17.9,82.8,O
良|6.0,4847,410,,8.5,,86.4,84.3,O
良|7.0,4605,401,,8.7,,70.4,80.5,O
良|8.0,4379,390,,8.9,,92.1,87.3,O
良|9.0,3753,322,,8.6,,88.5,78.2,X
重以上|0.0,899,65,,7.2,,51.1,83.3,O
重以上|1.0,4861,448,,9.2,,64.9,75.5,X
重以上|10.0,884,82,,9.3,,82.9,79.6,X
重以上|11.0,735,64,,8.7,,94.1,89.6,O
重以上|12.0,630,54,,8.6,,74.0,59.8,X
重以上|13.0,468,45,,9.6,,119.3,107.7,O
重以上|14.0,446,40,,9.0,,78.0,66.7,X
重以上|15.0,386,26,,6.7,,75.0,59.1,X
重以上|16.0,341,23,,6.7,,80.8,80.7,O
重以上|17.0,277,17,,6.1,,103.3,91.7,O
