bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,23390,3616,,15.5,,81.7,78.2,X
A|2,23398,2894,,12.4,,78.4,79.6,X
A|3,28983,3319,,11.5,,82.5,80.3,O
A|5,30890,3143,,10.2,,80.7,81.1,O
A|6,8777,829,,9.4,,85.9,80.2,O
A|7,8434,779,,9.2,,80.5,81.2,O
A|8,8178,607,,7.4,,70.4,75.9,X
A|9,146,20,,13.7,,214.5,121.8,O
B|1,5449,670,,12.3,,80.4,80.4,O
B|2,9872,990,,10.0,,80.5,80.0,O
B|3,16850,1639,,9.7,,83.7,79.4,X
B|5,24113,2109,,8.7,,79.8,79.3,X
B|6,9354,723,,7.7,,76.1,80.2,O
B|7,9117,664,,7.3,,75.9,80.8,O
B|8,11240,775,,6.9,,75.6,77.4,X
B|9,100,9,,9.0,,84.5,78.2,X
C|1,1780,178,,10.0,,72.1,75.7,X
C|2,4428,409,,9.2,,69.6,81.3,O
C|3,8701,782,,9.0,,88.7,76.2,X
C|5,15552,1177,,7.6,,74.5,80.1,O
C|6,6322,436,,6.9,,85.1,81.5,O
C|7,7536,515,,6.8,,75.7,78.9,X
C|8,14215,838,,5.9,,81.2,77.9,X
C|9,53,5,,9.4,,225.8,80.9,O
D|1,1017,117,,11.5,,89.8,79.3,X
D|2,2438,203,,8.3,,86.0,72.7,X
D|3,5603,408,,7.3,,73.5,75.4,X
D|5,12699,953,,7.5,,80.9,77.5,X
D|6,5948,408,,6.9,,65.6,75.1,X
D|7,7529,496,,6.6,,73.4,73.6,X
D|8,15684,896,,5.7,,71.9,75.4,X
D|9,60,6,,10.0,,98.2,63.3,X
E|1,220,18,,8.2,,68.1,53.5,X
E|2,482,45,,9.3,,106.8,84.2,O
E|3,1236,91,,7.4,,56.6,55.0,X
E|5,2995,191,,6.4,,90.1,86.6,O
E|6,1410,98,,7.0,,101.7,76.1,X
E|7,2152,119,,5.5,,61.7,78.9,X
E|8,5882,268,,4.6,,59.1,70.1,X
