bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|1,6609,553,,8.4,,74.0,72.9,X
稍重|2,7070,630,,8.9,,91.1,77.7,X
稍重|3,7551,640,,8.5,,72.2,74.2,X
稍重|4,7924,694,,8.8,,72.0,77.2,X
稍重|5,8307,748,,9.0,,74.9,78.5,X
稍重|6,8645,838,,9.7,,78.4,81.3,O
稍重|7,9005,850,,9.4,,76.2,81.2,O
稍重|8,9341,890,,9.5,,78.7,79.5,X
良|1,25775,2344,,9.1,,81.5,77.3,X
良|2,27400,2404,,8.8,,79.6,80.1,O
良|3,29409,2599,,8.8,,78.1,79.3,X
良|4,30852,2840,,9.2,,77.1,77.0,X
良|5,32252,2969,,9.2,,76.7,77.9,X
良|6,33515,3136,,9.4,,81.9,79.5,X
良|7,35684,3240,,9.1,,78.2,79.7,X
良|8,36675,3435,,9.4,,80.6,78.6,X
重以上|1,4586,385,,8.4,,80.4,84.3,O
重以上|2,4949,431,,8.7,,82.8,80.5,O
重以上|3,5327,454,,8.5,,80.6,83.2,O
重以上|4,5531,491,,8.9,,82.3,79.3,X
重以上|5,5804,539,,9.3,,78.9,76.9,X
重以上|6,5976,542,,9.1,,83.8,80.6,O
重以上|7,6297,556,,8.8,,78.4,75.5,X
重以上|8,6390,572,,9.0,,71.4,77.7,X
