bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|1,544,83,,15.3,,82.0,82.4,O
稍重|10,417,25,,6.0,,70.3,82.5,O
稍重|11,361,19,,5.3,,33.5,86.9,O
稍重|12,323,16,,5.0,,39.4,75.4,X
稍重|13,256,15,,5.9,,85.2,70.2,X
稍重|14,219,10,,4.6,,74.8,60.8,X
稍重|15,151,4,,2.6,,36.9,49.6,X
稍重|16,39,1,,2.6,,4.6,42.9,X
稍重|2,529,75,,14.2,,85.6,81.1,O
稍重|3,528,55,,10.4,,65.5,68.9,X
稍重|4,515,59,,11.5,,84.3,80.1,O
稍重|5,503,50,,9.9,,66.7,74.3,X
稍重|6,491,58,,11.8,,138.3,105.8,O
稍重|7,479,36,,7.5,,64.5,78.3,X
稍重|8,465,33,,7.1,,113.7,79.4,X
稍重|9,428,27,,6.3,,69.9,81.9,O
良|1,1933,318,,16.5,,97.1,85.8,O
良|10,1464,70,,4.8,,57.8,77.5,X
良|11,1369,84,,6.1,,103.2,82.3,O
良|12,1228,60,,4.9,,61.0,71.3,X
良|13,949,44,,4.6,,78.8,86.5,O
良|14,836,44,,5.3,,86.5,79.6,X
良|15,535,19,,3.6,,58.2,51.5,X
良|16,140,9,,6.4,,47.9,65.5,X
良|2,1895,245,,12.9,,77.2,81.0,O
良|3,1854,194,,10.5,,76.9,78.7,X
良|4,1813,189,,10.4,,93.2,86.5,O
良|5,1817,181,,10.0,,97.6,78.0,X
良|6,1748,160,,9.2,,85.7,76.6,X
良|7,1682,132,,7.8,,63.1,74.3,X
良|8,1696,116,,6.8,,74.8,73.5,X
良|9,1540,111,,7.2,,74.6,81.5,O
重以上|1,484,67,,13.8,,61.8,82.6,O
重以上|10,364,19,,5.2,,47.9,69.3,X
重以上|11,327,16,,4.9,,54.3,49.9,X
重以上|12,289,15,,5.2,,56.4,108.2,O
重以上|13,236,6,,2.5,,26.2,62.5,X
重以上|14,204,8,,3.9,,62.7,54.4,X
重以上|15,123,6,,4.9,,94.8,43.9,X
重以上|16,41,0,,0.0,,0.0,24.2,X
重以上|2,468,72,,15.4,,117.0,82.5,O
重以上|3,472,64,,13.6,,96.8,84.3,O
重以上|4,469,50,,10.7,,75.4,82.9,O
重以上|5,454,54,,11.9,,101.6,89.9,O
重以上|6,440,31,,7.0,,36.8,73.1,X
重以上|7,435,34,,7.8,,62.4,71.3,X
重以上|8,404,30,,7.4,,78.0,81.3,O
重以上|9,396,25,,6.3,,75.7,77.2,X
