bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|0.0,59,0,,0.0,,0.0,42.3,X
05|0.1,1825,34,,1.9,,86.9,79.1,X
05|0.2,7225,120,,1.7,,80.8,72.6,X
05|0.3,2508,54,,2.2,,79.7,64.8,X
05|0.4,8222,235,,2.9,,84.2,79.1,X
05|0.5,1644,51,,3.1,,74.6,74.7,X
05|0.6,4721,166,,3.5,,69.5,79.3,X
05|0.7,3043,135,,4.4,,69.9,74.1,X
05|0.8,3110,196,,6.3,,82.5,80.5,O
05|0.9,2727,179,,6.6,,76.4,78.1,X
05|1.0,1351,100,,7.4,,80.3,78.8,X
05|1.1,2203,190,,8.6,,76.3,79.1,X
05|1.2,1422,144,,10.1,,81.3,77.6,X
05|1.3,1685,147,,8.7,,63.8,71.3,X
05|1.4,2446,306,,12.5,,90.7,76.8,X
05|1.5,762,96,,12.6,,79.6,78.7,X
05|1.6,2713,381,,14.0,,75.7,77.3,X
05|1.7,618,66,,10.7,,52.0,73.4,X
05|1.8,724,114,,15.7,,75.7,77.5,X
05|1.9,1053,176,,16.7,,87.2,86.7,O
05|2.0,252,42,,16.7,,80.2,76.6,X
05|2.1,1409,293,,20.8,,90.5,83.4,O
05|2.2,228,51,,22.4,,92.6,80.5,O
05|2.3,829,177,,21.4,,83.3,84.6,O
05|2.4,824,166,,20.1,,71.4,81.1,O
05|2.5,286,61,,21.3,,79.1,79.0,X
05|2.6,1291,310,,24.0,,70.9,80.8,O
05|2.7,284,67,,23.6,,70.5,84.1,O
05|2.8,193,52,,26.9,,88.4,84.2,O
05|2.9,364,95,,26.1,,70.7,79.6,X
05|3.0,181,56,,30.9,,72.0,83.0,O
05|3.1,1207,413,,34.2,,78.1,80.9,O
05|3.2,281,96,,34.2,,72.0,81.8,O
05|3.3,159,75,,47.2,,90.4,86.5,O
05|3.4,356,156,,43.8,,81.8,94.2,O
05|3.5,283,115,,40.6,,70.0,84.9,O
05|3.8,55,34,,61.8,,85.0,95.2,O
10|0.0,39,1,,2.6,,122.5,170.7,O
10|0.1,933,15,,1.6,,112.8,90.7,O
10|0.2,3540,63,,1.8,,76.1,76.0,X
10|0.3,1451,26,,1.8,,59.1,68.2,X
10|0.4,3533,102,,2.9,,78.0,78.7,X
10|0.5,823,29,,3.5,,95.8,98.6,O
10|0.6,1938,82,,4.2,,74.4,70.1,X
10|0.7,1235,61,,4.9,,69.1,73.1,X
10|0.8,1208,76,,6.3,,80.0,78.2,X
10|0.9,1142,75,,6.6,,77.7,73.0,X
10|1.0,558,33,,5.9,,53.6,62.2,X
10|1.1,903,72,,8.0,,74.9,82.9,O
10|1.2,593,55,,9.3,,69.4,67.3,X
10|1.3,676,62,,9.2,,73.4,72.3,X
10|1.4,973,97,,10.0,,74.3,70.5,X
10|1.5,354,41,,11.6,,80.3,90.3,O
10|1.6,1017,136,,13.4,,73.1,78.6,X
10|1.7,275,47,,17.1,,89.8,86.1,O
10|1.8,244,34,,13.9,,77.5,93.6,O
10|1.9,447,77,,17.2,,78.9,76.4,X
10|2.0,102,16,,15.7,,64.7,91.9,O
10|2.1,559,103,,18.4,,72.4,78.4,X
10|2.2,80,18,,22.5,,105.4,77.8,X
10|2.3,304,60,,19.7,,69.7,79.8,X
10|2.4,329,57,,17.3,,69.2,83.8,O
10|2.5,123,25,,20.3,,61.5,86.2,O
10|2.6,482,141,,29.3,,84.8,83.1,O
10|2.7,107,22,,20.6,,68.4,77.8,X
10|2.8,82,23,,28.0,,86.1,96.2,O
10|2.9,160,43,,26.9,,78.1,82.4,O
