bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
06|1,33,16,,48.5,,91.1,92.7,O
06|2,33,8,,24.2,,84.2,95.4,O
06|3,33,3,,9.1,,31.5,59.2,X
06|4,33,4,,12.1,,53.4,62.9,X
06|5,32,1,,3.1,,1.1,3.2,X
06|6,30,1,,3.3,,2.3,146.3,O
07|1,62,29,,46.8,,124.8,120.3,O
07|2,62,16,,25.8,,88.2,72.0,X
07|3,61,6,,9.8,,27.0,73.3,X
07|4,62,7,,11.3,,44.9,67.4,X
07|5,57,2,,3.5,,3.8,39.0,X
07|6,59,2,,3.4,,53.8,32.7,X
07|7,49,0,,0.0,,0.0,34.9,X
08|1,149,39,,26.2,,56.5,79.5,X
08|2,149,47,,31.5,,118.3,86.5,O
08|3,147,29,,19.7,,108.2,84.5,O
08|4,146,11,,7.5,,64.5,77.6,X
08|5,147,13,,8.8,,39.1,63.4,X
08|6,139,5,,3.6,,28.8,59.6,X
08|7,128,4,,3.1,,37.0,84.8,O
08|8,101,1,,1.0,,9.1,33.2,X
09|1,229,70,,30.6,,111.9,85.3,O
09|2,231,50,,21.6,,76.4,78.5,X
09|3,229,39,,17.0,,87.3,85.9,O
09|4,227,28,,12.3,,93.1,105.9,O
09|5,227,19,,8.4,,51.3,77.5,X
09|6,211,10,,4.7,,69.5,78.2,X
09|7,199,11,,5.5,,106.5,75.3,X
09|8,164,1,,0.6,,53.2,64.2,X
09|9,155,2,,1.3,,7.9,47.0,X
10|1,323,112,,34.7,,110.4,96.4,O
10|10,188,2,,1.1,,6.8,45.1,X
10|2,324,41,,12.7,,42.3,76.3,X
10|3,326,49,,15.0,,80.5,85.7,O
10|4,322,29,,9.0,,59.8,73.1,X
10|5,315,32,,10.2,,144.1,82.8,O
10|6,307,20,,6.5,,104.1,85.8,O
10|7,281,21,,7.5,,99.5,67.0,X
10|8,268,16,,6.0,,68.1,74.5,X
10|9,236,5,,2.1,,54.9,53.4,X
11|1,384,96,,25.0,,93.5,89.2,O
11|10,240,6,,2.5,,39.8,47.5,X
11|11,214,6,,2.8,,40.7,58.4,X
11|2,384,72,,18.8,,84.8,85.9,O
11|3,382,66,,17.3,,103.5,81.2,O
11|4,383,38,,9.9,,87.0,68.2,X
11|5,379,35,,9.2,,87.3,84.8,O
11|6,358,23,,6.4,,69.5,76.0,X
11|7,360,18,,5.0,,57.3,73.0,X
