bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
10|01,359,8,,2.2,,51.6,84.9,O
10|02,347,13,,3.7,,129.4,92.1,O
10|03,626,12,,1.9,,48.1,71.1,X
10|04,835,16,,1.9,,71.2,79.2,X
10|05,1648,35,,2.1,,64.4,68.8,X
10|06,1679,42,,2.5,,105.4,82.7,O
10|07,1151,33,,2.9,,78.5,84.9,O
10|08,1166,35,,3.0,,115.0,95.1,O
10|09,1419,35,,2.5,,64.6,82.0,O
10|10,680,10,,1.5,,39.5,66.3,X
10|43,35,1,,2.9,,46.2,37.9,X
10|45,39,0,,0.0,,0.0,50.8,X
10|46,30,0,,0.0,,0.0,18.0,X
10|48,50,0,,0.0,,0.0,62.4,X
10|50,84,3,,3.6,,99.4,127.6,O
11|01,304,12,,3.9,,159.9,60.2,X
11|02,254,2,,0.8,,42.1,64.2,X
11|03,553,9,,1.6,,46.8,66.0,X
11|04,676,13,,1.9,,104.1,73.2,X
11|05,1282,28,,2.2,,81.7,72.4,X
11|06,1327,28,,2.1,,84.6,78.7,X
11|07,900,14,,1.6,,78.1,82.7,O
11|08,936,28,,3.0,,80.6,74.7,X
11|09,1145,28,,2.4,,90.6,74.1,X
11|10,507,5,,1.0,,46.0,40.8,X
11|45,46,0,,0.0,,0.0,31.4,X
11|48,43,0,,0.0,,0.0,99.6,O
11|50,64,0,,0.0,,0.0,9.3,X
12|01,247,7,,2.8,,138.8,93.0,O
12|02,187,3,,1.6,,44.2,69.3,X
12|03,385,2,,0.5,,48.7,68.3,X
12|04,523,8,,1.5,,46.9,69.9,X
12|05,1011,16,,1.6,,75.6,86.6,O
12|06,1063,14,,1.3,,68.4,67.6,X
12|07,691,15,,2.2,,104.0,85.1,O
12|08,723,14,,1.9,,67.1,90.3,O
12|09,918,14,,1.5,,63.4,77.4,X
12|10,399,11,,2.8,,78.0,75.2,X
12|45,42,1,,2.4,,63.7,55.5,X
12|47,34,0,,0.0,,0.0,51.8,X
12|48,40,1,,2.5,,56.9,57.7,X
12|50,50,0,,0.0,,0.0,114.0,O
13|01,156,2,,1.3,,23.2,97.9,O
13|02,86,1,,1.2,,18.5,44.9,X
13|03,316,2,,0.6,,42.5,66.7,X
13|04,420,8,,1.9,,146.5,75.0,X
13|05,776,16,,2.1,,94.0,77.3,X
13|06,779,14,,1.8,,66.6,79.3,X
13|07,525,12,,2.3,,86.6,78.0,X
13|08,530,11,,2.1,,62.8,65.4,X
13|09,654,10,,1.5,,107.4,107.8,O
13|10,277,4,,1.4,,50.3,64.5,X
13|50,41,0,,0.0,,0.0,24.8,X
14|01,108,0,,0.0,,0.0,86.0,O
14|02,55,2,,3.6,,156.2,162.0,O
14|03,210,5,,2.4,,60.3,52.2,X
14|04,295,6,,2.0,,92.7,122.8,O
14|05,563,12,,2.1,,121.2,76.0,X
14|06,558,9,,1.6,,98.6,59.1,X
14|07,387,7,,1.8,,122.7,101.8,O
14|08,394,1,,0.3,,7.3,82.4,O
14|09,527,10,,1.9,,89.4,110.7,O
14|10,200,3,,1.5,,110.8,81.7,O
15|01,60,0,,0.0,,0.0,15.8,X
15|03,130,2,,1.5,,115.4,45.0,X
