bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0.0|1,4748,344,,7.2,,75.0,81.0,O
0.0|2,2889,227,,7.9,,78.3,77.2,X
0.0|3,444,27,,6.1,,46.0,71.2,X
0.0|4,319,19,,6.0,,77.2,70.6,X
1.0|1,26995,2290,,8.5,,73.7,77.1,X
1.0|2,14487,1253,,8.6,,72.8,77.8,X
1.0|3,2428,218,,9.0,,82.0,84.1,O
1.0|4,1967,157,,8.0,,63.8,78.2,X
1.0|6,33,4,,12.1,,148.2,61.0,X
10.0|1,6781,616,,9.1,,82.5,80.8,O
10.0|2,3398,330,,9.7,,88.1,79.0,X
10.0|3,590,52,,8.8,,67.2,69.0,X
10.0|4,484,52,,10.7,,90.9,91.5,O
11.0|1,5683,539,,9.5,,96.7,80.7,O
11.0|2,2860,265,,9.3,,83.9,79.1,X
11.0|3,537,48,,8.9,,125.8,99.1,O
11.0|4,368,33,,9.0,,105.8,83.0,O
12.0|1,4639,399,,8.6,,77.0,75.9,X
12.0|2,2351,179,,7.6,,71.4,79.9,X
12.0|3,429,45,,10.5,,107.1,78.6,X
12.0|4,312,26,,8.3,,51.0,88.3,O
13.0|1,3779,323,,8.5,,73.3,73.6,X
13.0|2,1935,165,,8.5,,96.6,86.6,O
13.0|3,321,34,,10.6,,68.7,79.7,X
13.0|4,262,20,,7.6,,62.5,62.8,X
14.0|1,3027,269,,8.9,,90.4,75.6,X
14.0|2,1617,122,,7.5,,73.1,72.5,X
14.0|3,273,31,,11.4,,83.0,76.7,X
14.0|4,234,18,,7.7,,60.5,44.5,X
15.0|1,2574,215,,8.4,,66.5,68.7,X
15.0|2,1367,122,,8.9,,56.9,71.7,X
15.0|3,214,13,,6.1,,65.0,78.6,X
15.0|4,185,16,,8.6,,48.6,76.1,X
16.0|1,2054,161,,7.8,,78.5,75.2,X
16.0|2,1181,92,,7.8,,55.0,75.9,X
16.0|3,218,19,,8.7,,68.7,68.1,X
16.0|4,134,11,,8.2,,103.3,90.5,O
17.0|1,1830,135,,7.4,,74.7,72.1,X
17.0|2,939,79,,8.4,,91.6,76.2,X
17.0|3,166,11,,6.6,,49.1,46.9,X
17.0|4,140,10,,7.1,,133.6,85.1,O
18.0|1,1480,132,,8.9,,94.9,75.8,X
18.0|2,769,68,,8.8,,80.4,69.7,X
18.0|3,136,13,,9.6,,57.2,79.1,X
18.0|4,95,9,,9.5,,53.9,75.7,X
19.0|1,1202,100,,8.3,,98.0,75.9,X
19.0|2,692,57,,8.2,,104.1,79.8,X
19.0|3,119,5,,4.2,,20.3,67.8,X
19.0|4,73,6,,8.2,,75.5,66.1,X
2.0|1,37405,3701,,9.9,,75.7,78.1,X
2.0|2,18834,1949,,10.3,,75.7,79.2,X
2.0|3,3358,332,,9.9,,75.2,76.6,X
2.0|4,2409,230,,9.5,,59.7,72.6,X
2.0|5,35,3,,8.6,,123.8,78.4,X
2.0|6,59,7,,11.9,,41.6,133.3,O
20.0|1,1153,100,,8.7,,67.1,91.2,O
20.0|2,593,53,,8.9,,98.1,66.4,X
20.0|3,120,8,,6.7,,82.4,83.0,O
20.0|4,69,8,,11.6,,261.1,107.5,O
21.0|1,976,75,,7.7,,53.1,74.8,X
21.0|2,465,29,,6.2,,112.6,63.1,X
21.0|3,86,6,,7.0,,41.2,62.1,X
21.0|4,62,6,,9.7,,111.8,68.5,X
22.0|1,736,54,,7.3,,65.9,71.9,X
22.0|2,426,27,,6.3,,71.0,77.0,X
22.0|3,60,2,,3.3,,22.2,76.2,X
22.0|4,38,4,,10.5,,185.4,67.5,X
23.0|1,566,52,,9.2,,71.4,76.7,X
23.0|2,332,26,,7.8,,61.3,96.3,O
23.0|3,68,2,,2.9,,16.7,28.9,X
23.0|4,38,4,,10.5,,130.5,84.6,O
24.0|1,436,37,,8.5,,93.9,98.0,O
24.0|2,226,19,,8.4,,77.5,60.9,X
24.0|3,47,5,,10.6,,44.2,94.3,O
25.0|1,522,32,,6.1,,67.2,63.4,X
25.0|2,276,19,,6.9,,57.0,78.3,X
25.0|3,58,7,,12.1,,66.3,102.1,O
25.0|4,33,5,,15.2,,69.0,66.0,X
26.0|1,750,50,,6.7,,64.1,67.0,X
26.0|2,373,30,,8.0,,85.4,79.9,X
26.0|3,62,4,,6.5,,61.5,76.7,X
26.0|4,37,3,,8.1,,20.7,33.5,X
27.0|1,541,34,,6.3,,81.2,56.5,X
27.0|2,236,13,,5.5,,55.6,91.9,O
27.0|3,51,5,,9.8,,70.8,172.1,O
27.0|4,49,5,,10.2,,51.9,135.3,O
28.0|1,429,32,,7.5,,66.2,64.7,X
28.0|2,208,16,,7.7,,76.3,90.0,O
28.0|3,32,1,,3.1,,13.5,49.7,X
29.0|1,342,28,,8.2,,93.3,88.8,O
29.0|2,184,15,,8.2,,47.3,85.4,O
29.0|3,44,4,,9.1,,64.9,63.0,X
3.0|1,24989,2473,,9.9,,73.4,78.1,X
3.0|2,12263,1185,,9.7,,77.9,80.1,O
3.0|3,2298,227,,9.9,,71.8,80.1,O
3.0|4,1548,142,,9.2,,74.8,73.2,X
3.0|6,45,5,,11.1,,118.3,76.8,X
30.0|1,322,22,,6.8,,29.7,74.2,X
30.0|2,172,11,,6.4,,106.9,57.2,X
31.0|1,267,27,,10.1,,72.3,79.2,X
31.0|2,134,12,,9.0,,49.8,65.8,X
32.0|1,247,17,,6.9,,57.0,61.2,X
32.0|2,119,6,,5.0,,38.1,85.6,O
33.0|1,206,20,,9.7,,76.4,81.5,O
33.0|2,129,11,,8.5,,85.7,71.4,X
34.0|1,241,14,,5.8,,113.2,98.9,O
34.0|2,91,10,,11.0,,108.8,65.5,X
35.0|1,190,15,,7.9,,44.9,60.7,X
35.0|2,94,6,,6.4,,67.2,82.8,O
36.0|1,188,12,,6.4,,59.2,62.0,X
36.0|2,70,3,,4.3,,83.5,89.7,O
37.0|1,148,18,,12.2,,92.4,66.1,X
37.0|2,56,3,,5.4,,58.8,113.3,O
