bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
01|1,2338,559,,23.9,,81.6,86.5,O
01|2,2444,379,,15.5,,78.9,83.3,O
01|3,2505,307,,12.3,,75.6,78.5,X
01|4,2563,237,,9.2,,69.1,77.5,X
01|5,2470,188,,7.6,,83.9,74.2,X
01|6,2420,149,,6.2,,77.6,76.7,X
03|1,7630,1988,,26.1,,78.3,82.3,O
03|2,7327,1354,,18.5,,86.2,82.7,O
03|3,7304,981,,13.4,,77.9,79.4,X
03|4,7137,764,,10.7,,87.2,77.5,X
03|5,6967,549,,7.9,,73.5,76.8,X
03|6,6668,453,,6.8,,71.6,76.9,X
04|1,3382,882,,26.1,,85.3,85.2,O
04|2,3517,579,,16.5,,76.9,80.9,O
04|3,3520,448,,12.7,,75.9,79.3,X
04|4,3510,354,,10.1,,82.6,80.1,O
04|5,3391,280,,8.3,,73.5,78.1,X
04|6,3221,213,,6.6,,82.4,81.4,O
05|1,1393,336,,24.1,,71.9,85.7,O
05|2,1327,248,,18.7,,80.0,82.8,O
05|3,1350,198,,14.7,,85.1,78.9,X
05|4,1327,127,,9.6,,74.4,77.2,X
05|5,1212,94,,7.8,,71.7,67.9,X
05|6,1173,75,,6.4,,75.4,76.1,X
06|1,146,24,,16.4,,54.1,65.4,X
06|2,199,25,,12.6,,93.7,89.2,O
06|3,176,11,,6.2,,50.5,77.6,X
06|4,186,16,,8.6,,60.5,71.6,X
06|5,177,16,,9.0,,79.8,86.3,O
06|6,163,11,,6.7,,54.9,71.6,X
07|1,872,215,,24.7,,73.4,82.7,O
07|2,901,169,,18.8,,84.8,87.0,O
07|3,811,120,,14.8,,94.8,93.4,O
07|4,841,101,,12.0,,88.8,74.4,X
07|5,922,75,,8.1,,82.5,87.2,O
07|6,742,54,,7.3,,79.7,83.6,O
