bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,5576,562,,10.1,,79.9,78.8,X
10.0,3464,228,,6.6,,87.1,86.5,O
11.0,3049,195,,6.4,,97.9,83.8,O
12.0,2550,150,,5.9,,79.0,79.5,X
13.0,2110,128,,6.1,,55.5,68.4,X
14.0,1728,101,,5.8,,64.5,77.0,X
15.0,1311,82,,6.3,,102.3,91.5,O
16.0,934,52,,5.6,,90.9,88.5,O
17.0,187,15,,8.0,,99.3,107.7,O
18.0,157,10,,6.4,,55.7,55.4,X
2.0,6434,869,,13.5,,66.9,74.7,X
3.0,6430,760,,11.8,,76.8,79.1,X
4.0,6169,585,,9.5,,77.8,78.6,X
5.0,5861,514,,8.8,,76.0,81.6,O
6.0,5534,457,,8.3,,86.8,83.9,O
7.0,4993,389,,7.8,,88.7,79.4,X
8.0,4589,335,,7.3,,78.1,79.9,X
9.0,3993,277,,6.9,,82.7,71.2,X
