bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0,17975,2702,,15.0,,81.5,84.7,O
1,4772,649,,13.6,,85.0,84.0,O
10,9776,726,,7.4,,76.0,80.3,O
11,9274,727,,7.8,,89.1,78.0,X
12,8870,672,,7.6,,75.4,76.7,X
13,8275,599,,7.2,,80.0,80.2,O
14,7531,530,,7.0,,83.0,77.1,X
15,6850,437,,6.4,,62.0,74.1,X
16,6278,412,,6.6,,68.9,74.9,X
17,5285,321,,6.1,,71.5,72.2,X
18,4636,284,,6.1,,64.1,72.6,X
19,3698,246,,6.7,,76.2,82.3,O
2,7556,829,,11.0,,78.9,77.7,X
20,3052,198,,6.5,,83.3,72.6,X
21,2406,147,,6.1,,66.6,65.2,X
22,2002,138,,6.9,,84.2,74.8,X
23,1512,89,,5.9,,86.1,67.9,X
24,1218,79,,6.5,,84.1,76.1,X
25,837,55,,6.6,,85.0,83.5,O
26,717,51,,7.1,,96.8,78.5,X
27,504,29,,5.8,,38.5,66.2,X
28,404,17,,4.2,,57.7,75.8,X
29,298,15,,5.0,,86.2,97.7,O
3,7311,764,,10.5,,79.3,77.5,X
30,236,13,,5.5,,58.4,73.9,X
31,171,8,,4.7,,86.7,59.0,X
32,131,5,,3.8,,39.9,62.1,X
33,78,4,,5.1,,97.0,54.0,X
34,91,2,,2.2,,22.5,47.3,X
35,58,5,,8.6,,198.6,78.4,X
36,41,3,,7.3,,318.8,125.8,O
37,43,0,,0.0,,0.0,23.3,X
4,8676,808,,9.3,,76.3,78.8,X
5,8609,878,,10.2,,76.0,81.1,O
6,9702,897,,9.2,,81.4,78.7,X
7,9401,876,,9.3,,82.8,83.8,O
8,9950,816,,8.2,,83.6,78.2,X
9,9697,792,,8.2,,76.7,81.0,O
