bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|0,214,30,,14.0,,63.2,80.2,O
A|1,10614,1388,,13.1,,78.3,76.2,X
A|2,39042,5461,,14.0,,80.6,79.4,X
A|3,42632,4524,,10.6,,79.6,81.3,O
A|4,26289,2056,,7.8,,80.9,79.3,X
B|0,42,6,,14.3,,115.8,128.1,O
B|1,8086,873,,10.8,,74.3,77.9,X
B|2,24366,2782,,11.4,,81.4,82.8,O
B|3,27509,2292,,8.3,,78.7,79.6,X
B|4,17977,992,,5.5,,74.2,76.3,X
C|1,5622,554,,9.9,,83.0,77.8,X
C|2,16318,1542,,9.4,,74.9,79.4,X
C|3,19213,1366,,7.1,,79.3,82.0,O
C|4,12402,609,,4.9,,80.0,75.5,X
D|1,4639,422,,9.1,,72.3,74.0,X
D|2,13571,1212,,8.9,,72.5,78.5,X
D|3,16859,1125,,6.7,,80.4,78.6,X
D|4,11474,521,,4.5,,71.2,71.1,X
E|1,1252,94,,7.5,,74.4,78.7,X
E|2,3562,292,,8.2,,64.5,74.6,X
E|3,4825,264,,5.5,,82.1,77.5,X
E|4,3575,134,,3.7,,62.0,73.6,X
