bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|1.0,2947,276,,9.4,,66.2,71.9,X
稍重|10.0,1801,80,,4.4,,75.2,73.3,X
稍重|11.0,1524,73,,4.8,,87.2,93.4,O
稍重|12.0,1235,43,,3.5,,54.8,69.3,X
稍重|13.0,1050,45,,4.3,,76.3,84.7,O
稍重|14.0,890,29,,3.3,,46.3,75.2,X
稍重|15.0,621,23,,3.7,,82.7,75.8,X
稍重|16.0,461,17,,3.7,,114.7,75.4,X
稍重|17.0,68,0,,0.0,,0.0,148.0,O
稍重|18.0,62,3,,4.8,,107.5,56.3,X
稍重|2.0,3341,704,,21.1,,67.4,78.8,X
稍重|3.0,3308,542,,16.4,,90.4,80.9,O
稍重|4.0,3195,371,,11.6,,84.5,81.9,O
稍重|5.0,3054,258,,8.4,,76.1,78.9,X
稍重|6.0,2890,200,,6.9,,74.4,77.0,X
稍重|7.0,2644,147,,5.6,,76.8,76.0,X
稍重|8.0,2378,127,,5.3,,64.1,73.4,X
稍重|9.0,2180,115,,5.3,,71.4,83.9,O
良|1.0,9799,946,,9.7,,66.1,72.9,X
良|10.0,5356,238,,4.4,,82.8,81.7,O
良|11.0,4486,202,,4.5,,91.7,82.4,O
良|12.0,3843,172,,4.5,,90.2,81.0,O
良|13.0,3161,124,,3.9,,78.0,76.5,X
良|14.0,2608,112,,4.3,,77.5,68.7,X
良|15.0,1943,74,,3.8,,84.8,73.7,X
良|16.0,1281,56,,4.4,,75.1,66.5,X
良|17.0,185,4,,2.2,,114.3,112.3,O
良|18.0,134,5,,3.7,,48.8,68.5,X
良|2.0,10002,2099,,21.0,,71.4,79.9,X
良|3.0,9929,1401,,14.1,,74.9,79.0,X
良|4.0,9938,1123,,11.3,,82.9,79.7,X
良|5.0,9580,764,,8.0,,79.9,78.2,X
良|6.0,8800,626,,7.1,,79.5,80.6,O
良|7.0,7827,490,,6.3,,80.2,83.2,O
良|8.0,7110,391,,5.5,,85.2,78.5,X
良|9.0,6279,338,,5.4,,85.6,82.5,O
重以上|1.0,2599,240,,9.2,,68.0,73.5,X
重以上|10.0,1504,79,,5.3,,81.9,91.7,O
重以上|11.0,1316,55,,4.2,,70.3,94.0,O
重以上|12.0,1120,41,,3.7,,65.2,73.5,X
重以上|13.0,904,36,,4.0,,50.2,65.9,X
重以上|14.0,725,33,,4.6,,89.1,86.2,O
重以上|15.0,587,22,,3.7,,134.0,76.9,X
重以上|16.0,375,23,,6.1,,159.9,88.9,O
重以上|17.0,66,1,,1.5,,14.1,51.9,X
重以上|18.0,47,1,,2.1,,11.1,35.4,X
重以上|2.0,2802,596,,21.3,,72.7,76.2,X
重以上|3.0,2822,426,,15.1,,76.6,83.6,O
重以上|4.0,2735,291,,10.6,,72.9,80.0,O
重以上|5.0,2695,221,,8.2,,79.6,78.6,X
重以上|6.0,2454,157,,6.4,,70.6,78.2,X
重以上|7.0,2294,134,,5.8,,65.6,73.9,X
重以上|8.0,2044,120,,5.9,,94.5,82.9,O
重以上|9.0,1861,99,,5.3,,68.4,72.0,X
