bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
07|2,187,28,,15.0,,46.9,73.2,X
07|3,106,18,,17.0,,74.7,65.3,X
07|4,74,12,,16.2,,62.8,80.9,O
07|5,34,3,,8.8,,29.9,47.5,X
08|2,453,61,,13.5,,52.0,77.6,X
08|3,416,64,,15.4,,89.0,96.5,O
08|4,290,40,,13.8,,62.4,85.1,O
08|5,128,11,,8.6,,39.4,77.3,X
08|6,37,4,,10.8,,98.3,93.7,O
09|2,685,87,,12.7,,111.8,82.9,O
09|3,954,137,,14.4,,82.3,87.4,O
09|4,666,73,,11.0,,74.5,78.3,X
09|5,290,33,,11.4,,84.9,82.3,O
09|6,105,9,,8.6,,57.5,92.2,O
09|7,36,1,,2.8,,13.8,41.1,X
10|2,1099,125,,11.4,,74.7,79.7,X
10|3,1632,214,,13.1,,84.4,85.7,O
10|4,1318,156,,11.8,,82.2,81.0,O
10|5,684,59,,8.6,,54.9,84.4,O
10|6,294,18,,6.1,,68.3,67.4,X
10|7,92,7,,7.6,,43.5,67.8,X
11|2,1479,164,,11.1,,84.2,82.0,O
11|3,2810,344,,12.2,,82.9,81.8,O
11|4,1692,174,,10.3,,68.1,75.9,X
11|5,854,69,,8.1,,87.8,68.8,X
11|6,319,19,,6.0,,40.2,65.3,X
11|7,115,6,,5.2,,29.7,63.6,X
12|2,1842,193,,10.5,,66.0,84.9,O
12|3,5625,612,,10.9,,79.1,78.5,X
12|4,2675,266,,9.9,,98.7,85.3,O
12|5,1383,118,,8.5,,78.0,81.5,O
12|6,512,20,,3.9,,46.2,60.4,X
12|7,185,4,,2.2,,23.0,82.8,O
12|8,41,2,,4.9,,131.8,50.1,X
13|2,2041,204,,10.0,,78.3,82.0,O
13|3,4911,525,,10.7,,75.6,78.9,X
13|4,2769,263,,9.5,,69.7,74.4,X
13|5,1525,113,,7.4,,69.7,73.8,X
13|6,585,26,,4.4,,72.9,66.5,X
13|7,191,12,,6.3,,57.7,41.6,X
13|8,51,2,,3.9,,98.1,80.7,O
14|2,2034,198,,9.7,,73.0,75.8,X
14|3,8771,877,,10.0,,79.7,79.6,X
14|4,3940,354,,9.0,,71.5,74.3,X
14|5,2374,173,,7.3,,78.1,79.3,X
14|6,1009,52,,5.2,,77.4,69.1,X
14|7,330,8,,2.4,,40.9,70.2,X
14|8,102,1,,1.0,,22.3,88.0,O
15|2,3386,298,,8.8,,78.2,78.3,X
15|3,13468,1266,,9.4,,71.0,76.8,X
15|4,6137,532,,8.7,,88.5,82.7,O
15|5,3713,253,,6.8,,83.4,76.2,X
15|6,1554,69,,4.4,,64.2,76.1,X
15|7,507,20,,3.9,,71.2,60.7,X
15|8,134,2,,1.5,,48.5,93.2,O
16|2,9637,862,,8.9,,93.3,80.1,O
16|3,42874,3957,,9.2,,79.6,80.6,O
16|4,17768,1514,,8.5,,78.7,77.9,X
16|5,11483,765,,6.7,,77.0,79.0,X
16|6,5064,236,,4.7,,73.2,71.6,X
16|7,1643,56,,3.4,,95.3,73.6,X
16|8,505,14,,2.8,,44.0,66.4,X
16|9,98,3,,3.1,,52.9,34.9,X
