bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
07|1,62,30,,48.4,,97.0,92.7,O
07|2,62,16,,25.8,,90.4,88.5,O
07|3,61,6,,9.8,,46.7,55.9,X
07|4,62,7,,11.3,,103.8,83.1,O
07|5,62,1,,1.6,,7.2,71.2,X
07|6,58,2,,3.4,,22.2,41.6,X
07|7,50,0,,0.0,,0.0,63.6,X
08|1,179,73,,40.8,,82.5,84.1,O
08|2,179,40,,22.3,,71.0,84.8,O
08|3,180,31,,17.2,,87.4,94.2,O
08|4,179,11,,6.1,,52.1,73.4,X
08|5,178,10,,5.6,,43.2,63.4,X
08|6,173,9,,5.2,,96.4,102.9,O
08|7,155,6,,3.9,,65.3,105.8,O
08|8,113,0,,0.0,,0.0,68.2,X
09|1,340,128,,37.6,,75.9,86.0,O
09|2,338,55,,16.3,,56.4,82.7,O
09|3,338,43,,12.7,,72.6,73.6,X
09|4,340,52,,15.3,,109.4,91.9,O
09|5,338,21,,6.2,,82.3,85.7,O
09|6,336,23,,6.8,,145.3,87.9,O
09|7,307,11,,3.6,,115.9,83.8,O
09|8,260,5,,1.9,,45.3,68.6,X
09|9,148,2,,1.4,,41.6,84.5,O
10|1,575,199,,34.6,,79.0,86.9,O
10|10,256,3,,1.2,,64.1,48.0,X
10|2,576,115,,20.0,,73.9,77.3,X
10|3,576,94,,16.3,,92.3,88.1,O
10|4,580,54,,9.3,,77.6,78.7,X
10|5,573,43,,7.5,,63.3,73.3,X
10|6,572,28,,4.9,,70.1,79.6,X
10|7,542,22,,4.1,,94.6,87.6,O
10|8,490,14,,2.9,,80.1,90.8,O
10|9,402,7,,1.7,,53.5,92.6,O
11|1,778,280,,36.0,,75.5,84.9,O
11|10,429,8,,1.9,,78.8,89.0,O
11|11,241,3,,1.2,,110.4,82.2,O
11|2,777,164,,21.1,,93.7,87.3,O
11|3,773,93,,12.0,,67.6,82.8,O
11|4,773,78,,10.1,,74.4,76.5,X
11|5,776,54,,7.0,,78.5,78.5,X
11|6,757,36,,4.8,,60.9,70.5,X
11|7,746,28,,3.8,,64.9,79.8,X
11|8,664,16,,2.4,,56.0,65.1,X
11|9,582,17,,2.9,,122.5,62.6,X
12|1,1217,376,,30.9,,72.7,82.5,O
12|10,790,29,,3.7,,107.2,101.1,O
12|11,575,6,,1.0,,38.8,101.0,O
12|12,378,9,,2.4,,128.2,87.4,O
12|2,1217,237,,19.5,,79.7,84.2,O
12|3,1215,168,,13.8,,78.3,83.8,O
12|4,1216,138,,11.3,,95.0,72.5,X
12|5,1213,67,,5.5,,47.1,70.7,X
12|6,1213,70,,5.8,,69.9,74.1,X
12|7,1176,40,,3.4,,66.4,76.1,X
12|8,1095,42,,3.8,,93.6,81.8,O
12|9,970,33,,3.4,,105.0,74.5,X
13|1,1144,383,,33.5,,80.2,84.1,O
13|10,813,14,,1.7,,60.5,85.7,O
13|11,642,13,,2.0,,105.1,62.9,X
13|12,428,5,,1.2,,37.8,66.6,X
13|13,262,6,,2.3,,108.3,73.6,X
13|2,1143,225,,19.7,,85.4,84.6,O
13|3,1143,136,,11.9,,66.2,75.3,X
13|4,1140,117,,10.3,,74.1,77.2,X
13|5,1144,80,,7.0,,60.3,77.6,X
13|6,1136,65,,5.7,,75.0,78.5,X
13|7,1102,41,,3.7,,69.0,65.8,X
13|8,1040,38,,3.7,,70.7,80.8,O
13|9,951,22,,2.3,,78.6,70.9,X
14|1,1668,514,,30.8,,76.3,80.3,O
14|10,1220,25,,2.0,,63.2,72.7,X
14|11,1023,21,,2.1,,74.1,72.9,X
14|12,816,14,,1.7,,66.0,77.0,X
14|13,606,8,,1.3,,48.6,55.9,X
14|14,379,10,,2.6,,144.5,79.5,X
14|2,1659,312,,18.8,,80.5,82.3,O
14|3,1662,199,,12.0,,67.5,77.9,X
14|4,1665,156,,9.4,,80.8,77.2,X
14|5,1660,134,,8.1,,77.4,77.1,X
14|6,1643,88,,5.4,,78.1,79.6,X
14|7,1609,79,,4.9,,86.1,74.5,X
14|8,1561,67,,4.3,,87.2,94.6,O
14|9,1409,36,,2.6,,58.0,65.8,X
15|1,2454,749,,30.5,,77.2,82.6,O
15|10,1919,48,,2.5,,79.5,87.9,O
15|11,1608,34,,2.1,,68.6,71.3,X
15|12,1352,23,,1.7,,86.5,80.1,O
15|13,1105,12,,1.1,,53.1,77.5,X
15|14,823,13,,1.6,,74.7,101.5,O
15|15,502,7,,1.4,,61.7,57.2,X
15|2,2450,427,,17.4,,76.2,77.7,X
15|3,2456,306,,12.5,,79.7,78.7,X
15|4,2460,241,,9.8,,80.9,79.2,X
15|5,2448,194,,7.9,,85.2,75.9,X
15|6,2447,125,,5.1,,62.4,75.8,X
15|7,2416,121,,5.0,,88.4,75.8,X
15|8,2341,76,,3.2,,62.2,73.2,X
15|9,2139,64,,3.0,,90.6,73.0,X
16|1,7449,2238,,30.0,,77.2,83.1,O
16|10,5799,149,,2.6,,79.8,75.3,X
16|11,4879,101,,2.1,,78.5,66.8,X
16|12,4106,65,,1.6,,63.3,78.0,X
16|13,3233,63,,1.9,,97.1,89.7,O
16|14,2597,41,,1.6,,94.2,88.9,O
16|15,1913,22,,1.2,,71.8,79.1,X
16|16,1187,25,,2.1,,100.4,84.7,O
16|2,7453,1335,,17.9,,77.2,80.5,O
16|3,7457,947,,12.7,,74.4,76.5,X
16|4,7439,726,,9.8,,76.2,75.6,X
16|5,7445,538,,7.2,,77.0,78.7,X
16|6,7389,415,,5.6,,82.3,76.8,X
16|7,7259,301,,4.1,,79.5,78.4,X
16|8,7012,242,,3.5,,87.4,84.7,O
16|9,6465,200,,3.1,,91.6,79.6,X
