bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,6719,1071,,15.9,,92.5,88.6,O
10.0,4880,349,,7.2,,81.6,76.1,X
11.0,4373,295,,6.7,,86.4,79.2,X
12.0,3949,236,,6.0,,73.1,83.4,O
13.0,3252,200,,6.2,,68.6,65.7,X
14.0,2860,171,,6.0,,62.7,73.2,X
15.0,2118,129,,6.1,,97.1,75.3,X
16.0,1210,62,,5.1,,86.6,82.3,O
17.0,271,13,,4.8,,45.0,76.1,X
18.0,185,7,,3.8,,21.1,61.0,X
2.0,6399,759,,11.9,,83.5,78.6,X
3.0,6292,633,,10.1,,77.3,77.0,X
4.0,6156,626,,10.2,,82.4,80.6,O
5.0,5982,538,,9.0,,81.5,76.8,X
6.0,5983,498,,8.3,,76.3,78.1,X
7.0,5996,471,,7.9,,74.6,76.8,X
8.0,5935,450,,7.6,,74.2,77.0,X
9.0,5447,356,,6.5,,70.9,76.8,X
