bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|0.0,131,2,,1.5,,175.1,101.7,O
05|0.1,3129,59,,1.9,,88.5,87.9,O
05|0.2,11983,223,,1.9,,81.8,73.5,X
05|0.3,4541,87,,1.9,,70.2,64.4,X
05|0.4,14275,397,,2.8,,80.3,79.6,X
05|0.5,3203,108,,3.4,,79.6,78.3,X
05|0.6,8108,284,,3.5,,69.8,77.2,X
05|0.7,5366,239,,4.5,,73.2,75.8,X
05|0.8,5452,338,,6.2,,82.5,78.7,X
05|0.9,5008,328,,6.5,,78.6,77.3,X
05|1.0,2658,209,,7.9,,83.6,77.2,X
05|1.1,3881,334,,8.6,,77.9,79.6,X
05|1.2,2976,289,,9.7,,81.7,78.1,X
05|1.3,2438,233,,9.6,,72.2,75.1,X
05|1.4,4358,512,,11.7,,83.8,77.0,X
05|1.5,1331,160,,12.0,,76.3,74.8,X
05|1.6,4817,681,,14.1,,79.2,79.9,X
05|1.7,1108,131,,11.8,,64.1,73.0,X
05|1.8,1221,178,,14.6,,76.8,78.1,X
05|1.9,1954,325,,16.6,,83.8,83.9,O
05|2.0,564,114,,20.2,,91.8,81.3,O
05|2.1,2514,493,,19.6,,85.9,82.1,O
05|2.2,480,101,,21.0,,90.3,80.2,O
05|2.3,1952,410,,21.0,,78.5,80.5,O
05|2.4,1175,232,,19.7,,70.3,81.5,O
05|2.5,573,127,,22.2,,78.0,79.9,X
05|2.6,2287,559,,24.4,,75.5,80.3,O
05|2.7,502,127,,25.3,,76.6,83.0,O
05|2.8,408,111,,27.2,,79.2,83.2,O
05|2.9,702,185,,26.4,,69.0,77.5,X
05|3.0,1005,327,,32.5,,77.6,85.3,O
05|3.1,1430,482,,33.7,,76.8,82.6,O
05|3.2,486,157,,32.3,,66.6,82.3,O
05|3.3,253,109,,43.1,,79.1,88.6,O
05|3.4,881,389,,44.2,,79.3,87.8,O
05|3.5,298,123,,41.3,,70.1,85.0,O
05|3.6,57,30,,52.6,,82.8,101.0,O
05|3.8,98,53,,54.1,,72.4,92.8,O
10|0.0,66,2,,3.0,,219.7,163.5,O
10|0.1,1398,19,,1.4,,96.6,85.7,O
10|0.2,5688,113,,2.0,,86.5,80.1,O
10|0.3,2715,51,,1.9,,60.9,65.3,X
10|0.4,6643,184,,2.8,,75.8,76.6,X
10|0.5,1682,57,,3.4,,74.5,87.8,O
10|0.6,3711,147,,4.0,,75.6,72.3,X
10|0.7,2396,118,,4.9,,77.0,76.9,X
10|0.8,2443,145,,5.9,,80.7,80.3,O
10|0.9,2337,144,,6.2,,81.0,74.0,X
10|1.0,1297,80,,6.2,,65.9,66.0,X
10|1.1,1792,145,,8.1,,78.9,83.9,O
10|1.2,1365,112,,8.2,,61.8,67.9,X
10|1.3,1149,103,,9.0,,69.0,75.5,X
10|1.4,1985,224,,11.3,,79.9,74.0,X
10|1.5,691,78,,11.3,,69.1,79.6,X
10|1.6,2041,268,,13.1,,73.8,75.4,X
10|1.7,536,79,,14.7,,80.2,80.7,O
10|1.8,541,69,,12.8,,68.8,87.9,O
10|1.9,942,148,,15.7,,74.7,77.9,X
10|2.0,278,44,,15.8,,66.6,84.8,O
10|2.1,1173,201,,17.1,,67.5,78.5,X
10|2.2,259,61,,23.6,,101.5,82.1,O
10|2.3,947,190,,20.1,,72.0,79.1,X
10|2.4,491,98,,20.0,,75.3,82.9,O
10|2.5,259,60,,23.2,,78.8,88.8,O
10|2.6,1060,294,,27.7,,84.1,81.8,O
10|2.7,240,54,,22.5,,65.6,80.2,O
10|2.8,188,45,,23.9,,64.4,86.6,O
10|2.9,361,108,,29.9,,82.0,87.8,O
10|3.0,525,179,,34.1,,77.0,85.6,O
10|3.1,607,224,,36.9,,86.3,87.9,O
10|3.2,258,93,,36.0,,77.7,88.1,O
10|3.3,104,54,,51.9,,102.3,85.8,O
10|3.4,439,199,,45.3,,87.3,89.1,O
10|3.5,120,70,,58.3,,103.1,96.7,O
10|3.6,40,21,,52.5,,84.7,91.6,O
10|3.8,45,24,,53.3,,83.8,98.2,O
16|0.0,52,0,,0.0,,0.0,16.3,X
16|0.1,629,16,,2.5,,122.7,84.2,O
16|0.2,2779,50,,1.8,,87.8,80.9,O
16|0.3,1420,33,,2.3,,99.8,77.3,X
16|0.4,2947,106,,3.6,,102.6,78.9,X
16|0.5,916,27,,2.9,,50.9,69.0,X
16|0.6,1693,88,,5.2,,105.8,86.6,O
16|0.7,1048,50,,4.8,,72.7,76.3,X
16|0.8,1085,67,,6.2,,80.4,78.0,X
16|0.9,1138,74,,6.5,,73.4,70.2,X
16|1.0,652,54,,8.3,,67.8,86.4,O
16|1.1,816,64,,7.8,,73.0,82.8,O
16|1.2,647,48,,7.4,,67.8,78.0,X
16|1.3,496,52,,10.5,,72.3,76.9,X
16|1.4,891,93,,10.4,,70.0,79.2,X
16|1.5,287,25,,8.7,,63.9,69.6,X
16|1.6,1009,127,,12.6,,72.7,75.0,X
16|1.7,226,32,,14.2,,88.0,90.4,O
16|1.8,204,26,,12.7,,84.4,92.3,O
16|1.9,411,63,,15.3,,67.0,81.4,O
16|2.0,121,20,,16.5,,70.6,67.4,X
16|2.1,482,90,,18.7,,83.7,77.6,X
16|2.2,127,27,,21.3,,85.4,78.1,X
16|2.3,389,81,,20.8,,84.5,80.5,O
16|2.4,185,33,,17.8,,62.0,67.5,X
16|2.5,125,21,,16.8,,62.3,74.0,X
16|2.6,455,137,,30.1,,97.2,84.5,O
16|2.7,103,18,,17.5,,62.7,67.0,X
16|2.8,89,22,,24.7,,63.5,86.5,O
16|2.9,144,39,,27.1,,70.5,72.1,X
16|3.0,237,70,,29.5,,81.3,81.4,O
16|3.1,242,76,,31.4,,73.4,75.5,X
16|3.2,112,50,,44.6,,94.3,94.4,O
16|3.3,42,17,,40.5,,79.5,83.3,O
16|3.4,141,51,,36.2,,62.0,81.2,O
A1|0.0,85,0,,0.0,,0.0,3.1,X
A1|0.1,1000,13,,1.3,,67.2,68.1,X
A1|0.2,3569,61,,1.7,,87.2,73.3,X
A1|0.3,1645,22,,1.3,,53.4,65.9,X
A1|0.4,4071,99,,2.4,,88.0,84.0,O
A1|0.5,1112,39,,3.5,,93.4,77.5,X
A1|0.6,2166,80,,3.7,,88.3,76.9,X
A1|0.7,1482,65,,4.4,,90.2,81.2,O
A1|0.8,1597,85,,5.3,,80.2,78.4,X
A1|0.9,1417,93,,6.6,,86.3,73.3,X
A1|1.0,812,60,,7.4,,103.3,77.3,X
A1|1.1,1126,80,,7.1,,75.3,81.5,O
A1|1.2,1032,88,,8.5,,77.3,72.8,X
A1|1.3,685,63,,9.2,,87.6,80.8,O
A1|1.4,1249,123,,9.8,,79.0,82.2,O
A1|1.5,449,51,,11.4,,77.4,79.3,X
A1|1.6,1392,169,,12.1,,76.5,79.8,X
A1|1.7,335,34,,10.1,,58.4,79.3,X
A1|1.8,368,50,,13.6,,73.4,71.4,X
A1|1.9,657,115,,17.5,,97.3,86.4,O
A1|2.0,188,33,,17.6,,69.3,68.8,X
A1|2.1,724,131,,18.1,,81.6,80.4,O
A1|2.2,204,43,,21.1,,104.5,90.6,O
A1|2.3,679,138,,20.3,,77.5,75.2,X
A1|2.4,320,81,,25.3,,88.5,89.5,O
A1|2.5,220,50,,22.7,,88.4,90.1,O
A1|2.6,707,187,,26.4,,82.7,84.0,O
A1|2.7,153,40,,26.1,,99.0,81.1,O
A1|2.8,122,34,,27.9,,85.0,77.1,X
A1|2.9,236,88,,37.3,,106.6,89.1,O
A1|3.0,445,149,,33.5,,83.3,87.9,O
A1|3.1,358,145,,40.5,,88.6,91.0,O
A1|3.2,200,76,,38.0,,87.6,87.2,O
A1|3.3,72,33,,45.8,,88.5,96.2,O
A1|3.4,424,204,,48.1,,81.9,88.6,O
A1|3.5,56,26,,46.4,,72.0,88.7,O
A1|3.8,34,19,,55.9,,75.1,94.2,O
A3|0.0,220,3,,1.4,,50.5,42.2,X
A3|0.1,3676,36,,1.0,,38.5,69.2,X
A3|0.2,13699,242,,1.8,,80.5,81.0,O
A3|0.3,5980,111,,1.9,,73.9,83.9,O
A3|0.4,15855,400,,2.5,,74.1,74.2,X
A3|0.5,4623,127,,2.7,,75.7,78.4,X
A3|0.6,8593,331,,3.9,,75.7,77.5,X
A3|0.7,6115,300,,4.9,,86.3,81.2,O
A3|0.8,6066,364,,6.0,,86.0,77.9,X
