bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|380,89,3,,3.4,,166.5,90.5,O
A|400,592,27,,4.6,,53.9,66.7,X
A|420,3236,216,,6.7,,69.1,76.9,X
A|440,8536,665,,7.8,,77.8,79.2,X
A|460,13706,1127,,8.2,,73.1,78.8,X
A|480,13071,1139,,8.7,,74.4,79.9,X
A|500,8300,765,,9.2,,74.9,76.4,X
A|520,3382,343,,10.1,,85.9,85.4,O
A|540,843,88,,10.4,,113.5,87.3,O
A|560,145,17,,11.7,,83.9,72.1,X
A|580,31,2,,6.5,,7.5,66.4,X
B|380,80,2,,2.5,,22.4,41.0,X
B|400,643,31,,4.8,,106.8,68.6,X
B|420,2840,153,,5.4,,66.5,75.7,X
B|440,6829,457,,6.7,,83.0,77.1,X
B|460,10064,700,,7.0,,83.1,76.6,X
B|480,9054,704,,7.8,,85.1,81.9,O
B|500,5466,381,,7.0,,75.4,84.3,O
B|520,2065,141,,6.8,,63.5,65.9,X
B|540,509,32,,6.3,,126.1,70.2,X
B|560,86,9,,10.5,,61.0,38.7,X
C|380,61,2,,3.3,,49.0,106.3,O
C|400,557,18,,3.2,,45.0,69.7,X
C|420,2200,93,,4.2,,58.2,80.0,O
C|440,5200,269,,5.2,,76.2,79.6,X
C|460,7166,371,,5.2,,71.5,78.4,X
C|480,6562,393,,6.0,,85.9,79.1,X
C|500,3897,250,,6.4,,75.1,81.5,O
C|520,1449,94,,6.5,,68.5,82.9,O
C|540,309,18,,5.8,,62.0,87.8,O
C|560,60,4,,6.7,,75.7,73.1,X
D|400,115,3,,2.6,,89.8,40.8,X
D|420,415,15,,3.6,,98.7,61.9,X
D|440,823,26,,3.2,,49.0,53.7,X
D|460,1265,55,,4.3,,70.4,68.1,X
D|480,1168,51,,4.4,,80.4,71.7,X
D|500,635,39,,6.1,,44.3,59.2,X
D|520,196,7,,3.6,,32.2,58.8,X
D|540,63,5,,7.9,,57.0,61.8,X
S|380,36,2,,5.6,,34.2,59.7,X
S|400,379,30,,7.9,,56.9,80.5,O
S|420,2263,243,,10.7,,75.5,77.5,X
S|440,6223,758,,12.2,,73.6,76.9,X
S|460,10972,1536,,14.0,,79.5,80.2,O
S|480,11402,1684,,14.8,,83.6,80.3,O
S|500,7494,1109,,14.8,,75.3,79.1,X
S|520,3216,548,,17.0,,97.7,89.5,O
S|540,723,114,,15.8,,81.2,71.7,X
S|560,157,24,,15.3,,112.2,95.2,O
S|580,36,8,,22.2,,120.8,131.9,O
