bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
10.6,70,6,,8.6,,61.1,56.1,X
10.7,112,8,,7.1,,91.5,93.2,O
10.8,98,7,,7.1,,55.4,74.8,X
10.9,103,8,,7.8,,77.1,88.4,O
11.0,106,6,,5.7,,67.8,76.1,X
11.1,106,4,,3.8,,23.5,51.7,X
11.2,108,7,,6.5,,80.5,87.3,O
11.3,103,3,,2.9,,15.5,78.8,X
11.4,101,4,,4.0,,28.8,83.8,O
11.5,108,8,,7.4,,75.4,53.0,X
11.6,82,4,,4.9,,70.5,107.3,O
11.7,101,9,,8.9,,157.0,103.7,O
11.8,107,7,,6.5,,103.5,58.4,X
11.9,97,7,,7.2,,87.0,93.1,O
12.0,114,7,,6.1,,45.2,47.0,X
12.1,87,6,,6.9,,82.3,60.7,X
12.2,86,5,,5.8,,51.1,67.4,X
12.3,91,6,,6.6,,125.6,56.6,X
12.4,98,7,,7.1,,89.0,68.1,X
12.5,96,7,,7.3,,74.8,74.3,X
12.6,80,3,,3.8,,33.7,101.6,O
12.7,101,7,,6.9,,106.5,95.9,O
12.8,93,4,,4.3,,73.9,73.1,X
12.9,89,5,,5.6,,55.7,45.7,X
13.0,84,6,,7.1,,117.6,70.8,X
13.1,104,10,,9.6,,147.9,88.6,O
13.2,96,8,,8.3,,133.5,77.5,X
13.3,95,6,,6.3,,121.0,87.2,O
13.4,90,3,,3.3,,29.2,67.1,X
13.5,94,3,,3.2,,27.6,76.7,X
13.6,86,4,,4.7,,72.8,50.7,X
13.7,68,1,,1.5,,10.8,67.2,X
13.8,94,8,,8.5,,159.0,104.7,O
13.9,91,6,,6.6,,107.4,73.8,X
14.0,93,9,,9.7,,141.3,120.0,O
14.1,88,5,,5.7,,57.4,88.8,O
14.2,78,4,,5.1,,74.4,65.4,X
14.3,104,5,,4.8,,96.0,95.7,O
14.4,77,2,,2.6,,33.4,42.6,X
14.5,62,2,,3.2,,65.8,93.0,O
14.6,91,3,,3.3,,86.4,63.4,X
14.7,91,4,,4.4,,75.7,44.9,X
14.8,90,8,,8.9,,88.8,103.2,O
14.9,81,6,,7.4,,184.3,110.3,O
15.0,67,1,,1.5,,28.8,79.6,X
15.1,86,2,,2.3,,30.4,109.7,O
15.2,80,4,,5.0,,48.8,87.5,O
15.3,71,3,,4.2,,55.8,63.9,X
15.4,81,5,,6.2,,87.2,90.4,O
15.5,53,2,,3.8,,109.3,89.2,O
15.6,86,5,,5.8,,127.7,109.7,O
15.7,71,7,,9.9,,142.1,128.9,O
15.8,80,1,,1.2,,12.5,35.1,X
15.9,71,1,,1.4,,9.7,71.9,X
16.0,79,2,,2.5,,16.5,67.3,X
16.1,74,10,,13.5,,233.8,59.1,X
16.2,79,6,,7.6,,97.5,68.2,X
16.3,75,1,,1.3,,24.5,55.4,X
16.4,80,5,,6.2,,102.7,65.8,X
16.5,73,6,,8.2,,127.4,65.3,X
16.6,54,1,,1.9,,12.1,115.8,O
16.7,66,2,,3.0,,40.2,79.2,X
16.8,65,1,,1.5,,4.7,83.4,O
16.9,84,4,,4.8,,85.1,64.3,X
17.0,85,6,,7.1,,115.8,109.4,O
17.1,66,0,,0.0,,0.0,58.3,X
17.2,67,1,,1.5,,5.0,77.4,X
17.3,70,2,,2.9,,54.4,43.5,X
17.4,78,4,,5.1,,81.0,58.6,X
17.5,60,0,,0.0,,0.0,85.1,O
17.6,69,3,,4.3,,144.7,92.2,O
17.7,66,3,,4.5,,205.6,135.2,O
17.8,62,1,,1.6,,15.4,48.9,X
17.9,62,1,,1.6,,6.1,38.1,X
18.0,74,1,,1.4,,124.0,129.4,O
18.1,63,2,,3.2,,17.2,63.1,X
18.2,54,4,,7.4,,262.2,114.8,O
18.3,77,3,,3.9,,107.3,73.1,X
18.4,79,0,,0.0,,0.0,59.6,X
18.5,80,3,,3.8,,105.1,50.4,X
18.6,62,1,,1.6,,27.9,67.0,X
18.7,54,3,,5.6,,139.4,58.4,X
18.8,66,0,,0.0,,0.0,39.9,X
18.9,63,0,,0.0,,0.0,63.1,X
19.0,70,3,,4.3,,94.2,89.2,O
19.1,74,5,,6.8,,129.0,73.5,X
19.2,66,6,,9.1,,203.4,116.6,O
19.3,75,0,,0.0,,0.0,97.4,O
19.4,74,2,,2.7,,18.6,103.0,O
19.5,62,1,,1.6,,171.2,91.0,O
19.6,80,2,,2.5,,70.5,72.9,X
