bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|037,114,10,,8.8,,106.7,68.6,X
稍重|039,127,19,,15.0,,50.8,93.0,O
稍重|048,483,31,,6.4,,43.8,58.2,X
稍重|053,98,6,,6.1,,113.0,60.9,X
稍重|056,122,14,,11.5,,61.1,81.0,O
稍重|057,457,39,,8.5,,131.3,84.1,O
稍重|059,123,6,,4.9,,35.7,96.8,O
稍重|062,181,16,,8.8,,104.1,92.6,O
稍重|063,82,7,,8.5,,46.4,69.1,X
稍重|064,40,4,,10.0,,124.8,107.2,O
稍重|065,108,11,,10.2,,100.6,74.9,X
稍重|078,66,6,,9.1,,41.7,69.1,X
稍重|087,272,26,,9.6,,36.1,83.6,O
稍重|090,41,3,,7.3,,37.7,91.1,O
稍重|091,78,4,,5.1,,64.4,70.7,X
稍重|092,50,2,,4.0,,51.0,73.4,X
稍重|096,34,5,,14.7,,99.2,147.8,O
稍重|119,31,4,,12.9,,42.4,121.5,O
稍重|120,179,22,,12.3,,58.9,72.0,X
稍重|131,105,5,,4.8,,96.7,83.8,O
稍重|144,96,2,,2.1,,19.9,64.6,X
稍重|146,95,5,,5.3,,35.4,79.9,X
稍重|151,180,8,,4.4,,66.8,80.3,O
稍重|152,61,6,,9.8,,164.3,109.9,O
稍重|153,345,29,,8.4,,91.7,84.0,O
稍重|157,46,2,,4.3,,25.9,74.4,X
稍重|160,140,15,,10.7,,60.4,95.2,O
稍重|161,113,7,,6.2,,43.9,40.4,X
稍重|162,3052,283,,9.3,,76.3,72.7,X
稍重|167,96,10,,10.4,,82.9,74.9,X
稍重|171,343,21,,6.1,,46.3,79.9,X
稍重|173,134,10,,7.5,,33.7,77.6,X
稍重|179,49,4,,8.2,,35.5,121.9,O
稍重|189,94,10,,10.6,,61.2,61.7,X
稍重|194,118,11,,9.3,,50.0,73.4,X
稍重|209,32,2,,6.2,,87.6,78.2,X
稍重|215,350,37,,10.6,,72.6,73.3,X
稍重|216,134,9,,6.7,,94.8,82.5,O
稍重|234,419,36,,8.6,,104.5,88.5,O
稍重|301,39,1,,2.6,,40.5,64.5,X
稍重|305,109,8,,7.3,,75.5,62.1,X
稍重|321,66,7,,10.6,,132.7,71.0,X
稍重|351,40,5,,12.5,,94.8,127.5,O
稍重|360,80,5,,6.2,,69.0,82.3,O
稍重|367,48,2,,4.2,,8.5,75.0,X
稍重|384,111,10,,9.0,,73.1,58.6,X
稍重|385,36,2,,5.6,,26.3,15.2,X
稍重|398,97,6,,6.2,,22.9,53.6,X
稍重|420,64,2,,3.1,,23.3,76.6,X
稍重|421,78,7,,9.0,,48.2,57.3,X
稍重|422,38,8,,21.1,,337.2,101.9,O
稍重|434,50,4,,8.0,,12.0,97.7,O
稍重|442,45,3,,6.7,,28.3,28.6,X
稍重|443,102,6,,5.9,,30.9,102.7,O
稍重|449,331,31,,9.4,,66.9,106.9,O
稍重|450,57,2,,3.5,,13.2,38.3,X
稍重|451,65,9,,13.8,,74.4,103.6,O
稍重|465,37,3,,8.1,,73.0,78.8,X
稍重|474,60,5,,8.3,,53.0,58.6,X
稍重|481,38,4,,10.5,,122.6,105.1,O
稍重|490,31,4,,12.9,,74.4,67.8,X
稍重|491,67,10,,14.9,,66.7,74.1,X
稍重|728,128,15,,11.7,,65.8,72.4,X
稍重|729,641,35,,5.5,,45.9,67.3,X
稍重|733,62,5,,8.1,,56.0,89.0,O
稍重|734,292,19,,6.5,,78.5,71.1,X
稍重|735,44,2,,4.5,,6.1,6.5,X
稍重|739,43,3,,7.0,,55.7,28.8,X
稍重|795,788,70,,8.9,,67.1,77.2,X
稍重|796,130,13,,10.0,,105.8,87.5,O
稍重|797,85,10,,11.8,,120.2,86.8,O
稍重|809,81,5,,6.2,,134.4,69.1,X
稍重|871,160,20,,12.5,,64.1,79.0,X
稍重|873,328,36,,11.0,,117.1,85.3,O
稍重|874,899,77,,8.6,,64.9,78.7,X
稍重|889,64,9,,14.1,,145.2,73.5,X
良|033,45,4,,8.9,,77.3,56.5,X
良|037,391,27,,6.9,,81.4,98.9,O
良|039,487,45,,9.2,,55.3,74.2,X
良|040,30,3,,10.0,,135.1,90.2,O
良|045,76,6,,7.9,,32.4,79.1,X
良|048,1345,94,,7.0,,109.1,82.4,O
良|049,52,2,,3.8,,15.0,29.4,X
良|051,42,4,,9.5,,50.2,51.1,X
良|053,270,19,,7.0,,108.0,87.0,O
良|054,78,3,,3.8,,12.5,110.6,O
良|056,397,15,,3.8,,39.5,72.3,X
良|057,1430,143,,10.0,,87.4,96.8,O
良|059,313,20,,6.4,,94.2,56.8,X
良|062,563,57,,10.1,,130.5,78.9,X
良|063,258,22,,8.5,,55.0,68.5,X
良|064,128,7,,5.5,,60.1,100.2,O
良|065,332,33,,9.9,,65.5,78.3,X
良|066,50,1,,2.0,,135.0,75.5,X
良|069,58,7,,12.1,,34.0,48.9,X
良|071,46,5,,10.9,,18.1,11.9,X
良|078,247,20,,8.1,,66.0,65.3,X
良|082,65,5,,7.7,,49.4,58.4,X
良|085,36,7,,19.4,,121.4,65.4,X
良|087,802,70,,8.7,,72.1,73.2,X
良|089,46,5,,10.9,,114.9,50.9,X
良|090,120,15,,12.5,,96.0,60.3,X
良|091,179,13,,7.3,,111.3,52.6,X
良|092,162,14,,8.6,,62.5,74.0,X
良|096,71,8,,11.3,,52.9,79.6,X
良|098,59,3,,5.1,,31.2,103.0,O
良|102,51,4,,7.8,,65.4,48.9,X
良|103,32,3,,9.4,,108.1,50.8,X
良|114,62,2,,3.2,,36.0,63.5,X
良|119,122,11,,9.0,,97.7,84.4,O
良|120,691,61,,8.8,,97.2,75.7,X
良|124,45,3,,6.7,,85.6,171.0,O
良|125,38,5,,13.2,,44.4,51.3,X
良|128,33,2,,6.1,,40.7,90.6,O
良|131,340,23,,6.8,,78.3,74.9,X
良|141,50,2,,4.0,,16.1,39.8,X
良|144,298,34,,11.4,,112.6,69.0,X
良|146,310,22,,7.1,,56.1,77.5,X
良|148,50,2,,4.0,,72.0,53.2,X
良|150,159,20,,12.6,,139.4,92.3,O
良|151,636,36,,5.7,,95.3,80.3,O
良|152,218,22,,10.1,,91.0,87.1,O
良|153,1130,119,,10.5,,96.5,83.1,O
良|157,118,9,,7.6,,31.7,63.3,X
良|158,77,5,,6.5,,23.4,52.6,X
良|160,409,40,,9.8,,119.4,75.6,X
良|161,314,25,,8.0,,62.4,63.0,X
良|162,9345,804,,8.6,,76.9,75.2,X
良|167,241,28,,11.6,,95.2,86.4,O
良|168,77,6,,7.8,,55.2,58.7,X
良|171,1099,98,,8.9,,74.6,77.4,X
良|173,491,42,,8.6,,72.2,71.8,X
良|179,145,17,,11.7,,39.6,92.2,O
良|182,124,13,,10.5,,57.3,95.5,O
良|186,49,3,,6.1,,49.5,70.9,X
良|189,297,20,,6.7,,28.6,57.6,X
良|194,307,45,,14.7,,108.1,89.6,O
良|198,89,8,,9.0,,58.3,94.9,O
良|209,110,7,,6.4,,56.9,95.4,O
良|215,1006,88,,8.7,,79.2,78.5,X
良|216,481,25,,5.2,,67.8,65.3,X
良|218,34,1,,2.9,,35.4,42.4,X
良|234,1386,120,,8.7,,74.8,69.3,X
良|301,133,13,,9.8,,82.0,95.7,O
良|304,47,5,,10.6,,228.3,104.0,O
良|305,345,35,,10.1,,103.1,68.6,X
良|321,198,20,,10.1,,54.1,84.5,O
良|332,117,11,,9.4,,150.9,71.0,X
良|333,54,2,,3.7,,121.1,68.3,X
良|341,39,3,,7.7,,62.4,78.2,X
良|343,51,0,,0.0,,0.0,40.5,X
良|344,65,5,,7.7,,48.7,67.1,X
良|351,135,5,,3.7,,40.6,67.1,X
良|360,265,31,,11.7,,121.7,102.1,O
良|362,95,10,,10.5,,101.5,79.8,X
良|366,87,11,,12.6,,51.1,64.7,X
良|367,138,13,,9.4,,97.1,69.8,X
良|368,35,3,,8.6,,27.6,74.9,X
良|369,53,10,,18.9,,104.1,94.1,O
良|371,51,7,,13.7,,62.9,66.4,X
良|384,276,20,,7.2,,142.7,79.8,X
良|385,95,7,,7.4,,76.2,69.2,X
良|395,53,3,,5.7,,40.3,78.7,X
良|398,297,22,,7.4,,32.8,67.8,X
良|420,183,12,,6.6,,33.0,75.3,X
良|421,243,16,,6.6,,50.7,73.9,X
良|422,158,13,,8.2,,49.3,62.0,X
良|428,53,5,,9.4,,22.7,72.7,X
良|434,161,11,,6.8,,54.7,80.0,O
良|442,141,13,,9.2,,71.5,88.8,O
良|443,262,23,,8.8,,96.9,65.8,X
良|449,1029,80,,7.8,,76.7,76.3,X
良|450,202,13,,6.4,,56.5,66.4,X
良|451,240,7,,2.9,,18.6,57.7,X
良|452,36,0,,0.0,,0.0,51.6,X
良|461,38,1,,2.6,,35.0,56.3,X
良|462,38,3,,7.9,,36.0,41.3,X
良|465,126,16,,12.7,,178.2,108.7,O
良|474,204,12,,5.9,,39.8,68.4,X
良|481,145,15,,10.3,,115.1,97.5,O
良|490,72,8,,11.1,,71.9,101.3,O
良|491,251,21,,8.4,,84.0,80.1,O
良|721,62,7,,11.3,,250.2,133.9,O
良|728,424,59,,13.9,,67.0,86.6,O
良|729,1943,117,,6.0,,58.6,75.1,X
良|730,54,2,,3.7,,5.8,31.9,X
良|732,35,4,,11.4,,33.5,34.0,X
良|733,188,10,,5.3,,38.9,52.5,X
良|734,883,64,,7.2,,69.2,79.8,X
良|735,134,12,,9.0,,55.7,56.3,X
良|739,165,10,,6.1,,67.6,77.9,X
良|789,47,5,,10.6,,45.6,48.1,X
良|795,2532,200,,7.9,,83.2,74.4,X
良|796,334,18,,5.4,,91.7,81.0,O
良|797,295,23,,7.8,,89.7,74.7,X
良|809,284,25,,8.8,,70.5,65.5,X
良|811,109,8,,7.3,,46.7,63.5,X
良|812,71,8,,11.3,,64.7,66.9,X
良|870,32,4,,12.5,,55.2,63.7,X
良|871,580,53,,9.1,,67.7,74.5,X
良|872,93,8,,8.6,,27.8,69.6,X
良|873,993,98,,9.9,,102.2,84.3,O
良|874,2954,264,,8.9,,75.0,78.1,X
良|887,39,3,,7.7,,36.1,35.2,X
良|888,51,2,,3.9,,20.2,73.1,X
良|889,200,17,,8.5,,98.4,74.4,X
良|890,32,3,,9.4,,35.7,79.6,X
重以上|037,92,9,,9.8,,83.0,72.8,X
重以上|039,121,17,,14.0,,151.2,92.7,O
重以上|045,30,4,,13.3,,97.1,70.3,X
重以上|048,376,27,,7.2,,88.0,73.7,X
重以上|053,60,3,,5.0,,67.9,38.5,X
重以上|056,98,6,,6.1,,29.2,50.8,X
重以上|057,386,37,,9.6,,69.2,85.9,O
重以上|059,103,10,,9.7,,80.3,110.4,O
重以上|062,159,19,,11.9,,72.4,98.3,O
重以上|063,71,6,,8.5,,103.9,91.3,O
重以上|064,44,2,,4.5,,31.1,81.0,O
重以上|065,88,8,,9.1,,35.8,88.5,O
重以上|078,79,6,,7.6,,77.8,63.7,X
重以上|087,241,24,,10.0,,91.3,65.8,X
重以上|091,46,2,,4.3,,48.7,43.5,X
重以上|092,36,5,,13.9,,69.2,58.8,X
重以上|120,166,15,,9.0,,41.9,77.5,X
重以上|131,88,9,,10.2,,99.7,105.4,O
重以上|144,72,7,,9.7,,123.4,52.4,X
重以上|146,78,3,,3.8,,15.2,56.3,X
重以上|150,45,6,,13.3,,34.6,47.9,X
重以上|151,153,10,,6.5,,42.3,75.0,X
重以上|152,41,8,,19.5,,228.1,134.6,O
重以上|153,301,30,,10.0,,77.7,70.5,X
重以上|157,51,6,,11.8,,21.9,66.6,X
重以上|160,93,6,,6.5,,45.7,45.3,X
重以上|161,92,5,,5.4,,57.0,70.3,X
重以上|162,2571,227,,8.8,,80.1,75.8,X
重以上|167,67,2,,3.0,,14.5,34.7,X
重以上|171,288,23,,8.0,,120.2,81.4,O
重以上|173,120,14,,11.7,,82.3,79.4,X
重以上|179,43,5,,11.6,,81.5,130.6,O
重以上|189,79,10,,12.7,,164.9,85.2,O
重以上|194,77,9,,11.7,,157.9,70.8,X
重以上|215,276,20,,7.2,,23.1,53.6,X
重以上|216,151,9,,6.0,,65.8,75.0,X
重以上|234,361,23,,6.4,,36.9,67.3,X
重以上|301,35,0,,0.0,,0.0,139.6,O
