bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,110,9,,8.2,,95.7,104.3,O
A|11,673,68,,10.1,,97.4,87.4,O
A|111,1237,131,,10.6,,82.1,83.4,O
A|112,42,2,,4.8,,16.7,70.1,X
A|113,44,5,,11.4,,61.9,46.8,X
A|121,3510,331,,9.4,,89.1,81.2,O
A|122,5367,456,,8.5,,65.2,82.6,O
A|132,3421,248,,7.2,,76.0,79.2,X
A|133,2676,185,,6.9,,75.1,79.6,X
A|2,183,14,,7.7,,74.2,74.0,X
A|21,3820,355,,9.3,,72.5,78.5,X
A|211,1122,110,,9.8,,80.1,83.2,O
A|212,472,56,,11.9,,89.5,88.8,O
A|213,468,41,,8.8,,97.2,84.9,O
A|22,2180,176,,8.1,,78.0,77.2,X
A|221,2545,219,,8.6,,73.2,81.0,O
A|222,6485,594,,9.2,,72.7,78.9,X
A|223,349,27,,7.7,,69.9,75.1,X
A|232,3532,281,,8.0,,86.1,75.6,X
A|233,4100,338,,8.2,,68.0,74.0,X
A|32,3528,277,,7.9,,87.1,82.3,O
A|321,452,41,,9.1,,128.7,80.8,O
A|322,810,52,,6.4,,64.6,72.5,X
A|323,495,33,,6.7,,64.2,58.9,X
A|33,736,44,,6.0,,77.4,77.8,X
A|332,413,32,,7.7,,86.9,77.7,X
A|333,219,13,,5.9,,50.7,52.6,X
B|1,99,4,,4.0,,42.3,74.6,X
B|11,442,31,,7.0,,67.3,65.8,X
B|111,799,65,,8.1,,73.2,65.1,X
B|112,38,3,,7.9,,67.1,50.1,X
B|113,32,0,,0.0,,0.0,88.4,O
B|121,2237,177,,7.9,,82.7,79.5,X
B|122,3903,296,,7.6,,93.3,82.4,O
B|132,2285,133,,5.8,,61.7,77.2,X
B|133,1781,123,,6.9,,99.5,84.4,O
B|2,133,6,,4.5,,26.3,65.2,X
B|21,3045,212,,7.0,,81.5,81.0,O
B|211,693,53,,7.6,,110.6,80.9,O
B|212,348,30,,8.6,,52.6,73.0,X
B|213,417,27,,6.5,,59.1,85.1,O
B|22,1576,96,,6.1,,63.6,76.2,X
B|221,1868,130,,7.0,,101.6,88.5,O
B|222,4516,324,,7.2,,77.2,80.4,O
B|223,316,22,,7.0,,95.3,63.5,X
B|232,2354,156,,6.6,,85.0,81.2,O
B|233,2934,208,,7.1,,80.8,74.9,X
B|32,3057,213,,7.0,,72.2,68.5,X
B|321,292,14,,4.8,,62.4,82.7,O
B|322,532,38,,7.1,,76.7,73.9,X
B|323,473,26,,5.5,,69.0,62.3,X
B|33,709,48,,6.8,,53.2,66.0,X
B|332,282,17,,6.0,,32.8,52.6,X
B|333,189,9,,4.8,,38.2,50.7,X
C|1,57,2,,3.5,,10.3,205.6,O
C|11,371,22,,5.9,,81.2,67.7,X
C|111,518,44,,8.5,,88.0,86.0,O
C|121,1613,109,,6.8,,102.9,89.5,O
C|122,2376,142,,6.0,,70.5,80.3,O
C|132,1708,92,,5.4,,76.2,81.2,O
C|133,1289,50,,3.9,,68.0,72.6,X
C|2,131,6,,4.6,,41.8,105.4,O
C|21,2226,124,,5.6,,83.2,84.4,O
C|211,500,38,,7.6,,93.9,110.2,O
C|212,243,13,,5.3,,41.8,82.2,O
C|213,293,17,,5.8,,67.4,69.8,X
C|22,1510,90,,6.0,,70.1,63.9,X
C|221,1208,62,,5.1,,70.1,78.2,X
C|222,2756,150,,5.4,,71.0,77.8,X
C|223,247,9,,3.6,,25.8,85.1,O
C|232,1764,92,,5.2,,86.3,80.6,O
C|233,2290,129,,5.6,,66.6,85.5,O
