bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
10|1,130,4,,3.1,,78.1,48.5,X
10|2,175,1,,0.6,,1.5,94.8,O
10|3,303,10,,3.3,,78.3,71.4,X
10|4,548,22,,4.0,,105.9,85.5,O
10|5,858,26,,3.0,,76.1,65.0,X
10|6,1221,35,,2.9,,92.7,88.5,O
11|1,87,1,,1.1,,73.5,66.0,X
11|2,94,4,,4.3,,289.3,116.3,O
11|3,185,4,,2.2,,50.5,96.2,O
11|4,330,9,,2.7,,126.5,105.2,O
11|5,524,17,,3.2,,76.7,87.3,O
11|6,735,19,,2.6,,77.1,73.1,X
12|1,52,2,,3.8,,55.1,98.1,O
12|2,68,2,,2.9,,74.2,103.7,O
12|3,122,5,,4.1,,162.2,78.9,X
12|4,194,5,,2.6,,42.0,67.3,X
12|5,308,5,,1.6,,67.6,111.6,O
12|6,510,10,,2.0,,53.8,83.9,O
13|2,42,1,,2.4,,40.0,119.7,O
13|3,58,2,,3.4,,205.5,92.4,O
13|4,107,1,,0.9,,64.4,66.4,X
13|5,189,3,,1.6,,40.0,99.1,O
13|6,258,4,,1.6,,22.2,64.3,X
14|3,38,2,,5.3,,370.6,118.4,O
14|4,56,1,,1.8,,110.1,37.0,X
14|5,132,1,,0.8,,19.7,56.9,X
14|6,173,2,,1.2,,61.1,87.7,O
15|4,35,1,,2.9,,284.8,135.7,O
15|5,62,1,,1.6,,37.5,95.1,O
15|6,84,0,,0.0,,0.0,3.6,X
16|5,34,2,,5.9,,69.1,99.8,O
16|6,43,1,,2.3,,69.0,52.7,X
1|1,15714,5511,,35.1,,79.2,84.2,O
1|2,8559,2610,,30.5,,74.9,83.0,O
1|3,4389,1254,,28.6,,78.1,81.6,O
1|4,2060,493,,23.9,,73.5,78.6,X
1|5,946,260,,27.5,,87.6,85.9,O
1|6,572,147,,25.7,,74.1,82.4,O
2|1,7188,1439,,20.0,,76.4,80.9,O
2|2,9568,1948,,20.4,,81.6,81.6,O
2|3,6810,1221,,17.9,,76.9,80.9,O
2|4,4098,676,,16.5,,76.6,82.3,O
2|5,2293,355,,15.5,,69.0,79.6,X
2|6,1299,238,,18.3,,98.0,84.4,O
3|1,3873,587,,15.2,,79.6,77.8,X
3|2,5753,847,,14.7,,83.2,81.0,O
3|3,7640,1062,,13.9,,80.2,82.4,O
3|4,6152,801,,13.0,,76.2,79.1,X
3|5,3814,435,,11.4,,69.5,75.0,X
3|6,2340,284,,12.1,,73.3,79.1,X
4|1,2297,252,,11.0,,79.8,78.8,X
4|2,3539,391,,11.0,,87.5,80.9,O
4|3,5122,520,,10.2,,76.7,77.1,X
4|4,6577,628,,9.5,,76.8,76.9,X
4|5,5401,471,,8.7,,68.7,75.4,X
4|6,3842,357,,9.3,,74.3,76.2,X
5|1,1364,118,,8.7,,83.0,79.6,X
5|2,2107,192,,9.1,,91.7,87.3,O
5|3,3310,244,,7.4,,70.2,74.9,X
5|4,4817,348,,7.2,,76.0,74.7,X
5|5,5981,432,,7.2,,77.6,75.9,X
5|6,5120,347,,6.8,,73.7,77.8,X
6|1,902,61,,6.8,,79.8,74.9,X
6|2,1244,90,,7.2,,87.2,79.7,X
6|3,2073,131,,6.3,,76.1,80.8,O
6|4,3237,200,,6.2,,78.3,76.6,X
6|5,4661,251,,5.4,,77.8,81.1,O
6|6,5434,295,,5.4,,77.2,73.7,X
7|1,555,35,,6.3,,91.1,86.4,O
7|2,760,48,,6.3,,102.2,79.0,X
7|3,1259,67,,5.3,,82.2,80.6,O
7|4,2094,108,,5.2,,85.6,80.0,O
7|5,3270,122,,3.7,,67.3,78.1,X
7|6,4273,176,,4.1,,74.0,77.9,X
8|1,357,15,,4.2,,53.0,78.7,X
8|2,474,20,,4.2,,82.6,84.3,O
8|3,826,28,,3.4,,71.4,70.3,X
8|4,1346,48,,3.6,,64.8,80.2,O
8|5,2144,85,,4.0,,83.3,75.2,X
8|6,3023,113,,3.7,,74.7,85.1,O
9|1,231,13,,5.6,,156.2,82.3,O
9|2,309,10,,3.2,,71.7,75.1,X
9|3,511,20,,3.9,,56.7,66.8,X
9|4,828,33,,4.0,,133.5,91.2,O
9|5,1370,42,,3.1,,77.6,78.4,X
9|6,2024,66,,3.3,,77.8,78.2,X
