bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0,4464,656,,14.7,,92.6,86.6,O
1,1224,162,,13.2,,79.3,75.3,X
10,2415,203,,8.4,,99.7,85.4,O
11,2279,152,,6.7,,66.7,85.2,O
12,2224,161,,7.2,,80.3,72.7,X
13,1996,150,,7.5,,66.1,67.2,X
14,1736,123,,7.1,,84.4,78.4,X
15,1623,117,,7.2,,79.2,77.7,X
16,1378,99,,7.2,,67.2,69.1,X
17,1178,93,,7.9,,100.9,81.4,O
18,1007,71,,7.1,,63.2,76.0,X
19,826,60,,7.3,,78.3,86.3,O
2,2053,221,,10.8,,89.7,76.4,X
20,670,60,,9.0,,90.8,80.2,O
21,564,43,,7.6,,49.2,83.4,O
22,422,28,,6.6,,28.4,66.0,X
23,333,22,,6.6,,70.4,81.2,O
24,264,20,,7.6,,78.3,101.0,O
25,189,9,,4.8,,37.6,95.8,O
26,140,11,,7.9,,22.2,76.2,X
27,121,12,,9.9,,111.3,87.7,O
28,76,3,,3.9,,15.0,52.6,X
29,55,3,,5.5,,131.8,70.9,X
3,1948,185,,9.5,,72.3,72.7,X
30,41,4,,9.8,,268.3,131.2,O
31,44,1,,2.3,,4.2,31.4,X
4,2338,183,,7.8,,80.5,75.6,X
5,2299,192,,8.4,,72.3,75.3,X
6,2564,190,,7.4,,68.5,75.0,X
7,2302,179,,7.8,,73.5,74.4,X
8,2539,213,,8.4,,83.9,81.1,O
9,2272,194,,8.5,,89.5,74.7,X
