bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
400,33,2,,6.1,,95.2,43.5,X
404,33,0,,0.0,,0.0,77.2,X
406,47,1,,2.1,,151.2,58.8,X
408,40,1,,2.5,,3.5,87.9,O
410,55,5,,9.1,,190.3,101.3,O
412,71,4,,5.6,,26.8,74.4,X
414,100,6,,6.0,,58.3,49.9,X
416,88,5,,5.7,,53.9,96.6,O
418,118,6,,5.1,,45.4,100.5,O
420,160,14,,8.8,,38.0,74.0,X
422,132,6,,4.5,,99.8,67.5,X
424,189,15,,7.9,,176.1,118.5,O
426,212,8,,3.8,,51.8,103.0,O
428,243,15,,6.2,,63.8,82.9,O
430,331,21,,6.3,,79.5,84.5,O
432,298,21,,7.0,,87.8,84.9,O
434,368,28,,7.6,,57.1,95.1,O
436,366,28,,7.7,,68.6,92.9,O
438,416,27,,6.5,,82.0,103.1,O
440,510,45,,8.8,,93.4,76.6,X
442,495,31,,6.3,,43.6,74.5,X
444,557,44,,7.9,,69.2,68.2,X
446,555,44,,7.9,,79.5,82.2,O
448,580,64,,11.0,,163.7,97.3,O
450,647,55,,8.5,,78.3,79.0,X
452,679,48,,7.1,,45.8,69.4,X
454,667,51,,7.6,,82.0,75.5,X
456,803,60,,7.5,,92.7,89.4,O
458,776,81,,10.4,,111.0,86.8,O
460,850,61,,7.2,,64.5,69.3,X
462,849,74,,8.7,,65.5,74.4,X
464,849,80,,9.4,,82.4,72.2,X
466,860,102,,11.9,,132.9,86.4,O
468,856,74,,8.6,,78.8,73.3,X
470,933,95,,10.2,,111.9,81.7,O
472,918,88,,9.6,,72.7,89.1,O
474,873,71,,8.1,,70.0,74.4,X
476,875,79,,9.0,,66.8,72.4,X
478,843,75,,8.9,,86.1,76.9,X
480,941,98,,10.4,,83.5,77.1,X
482,878,73,,8.3,,76.7,81.5,O
484,774,89,,11.5,,91.2,72.1,X
486,839,78,,9.3,,86.7,85.0,O
488,788,70,,8.9,,55.0,76.9,X
490,788,76,,9.6,,115.8,78.9,X
492,699,71,,10.2,,80.5,80.0,O
494,646,66,,10.2,,70.2,70.0,X
496,671,54,,8.0,,56.1,66.8,X
498,589,53,,9.0,,50.0,66.2,X
500,599,65,,10.9,,79.2,76.1,X
502,601,62,,10.3,,73.3,88.8,O
504,532,53,,10.0,,74.1,69.2,X
506,462,43,,9.3,,67.3,76.2,X
508,455,45,,9.9,,51.7,78.1,X
510,416,47,,11.3,,57.2,67.9,X
512,335,23,,6.9,,39.5,92.8,O
514,340,40,,11.8,,100.2,81.5,O
516,308,30,,9.7,,57.2,59.8,X
518,253,21,,8.3,,69.8,67.3,X
520,291,23,,7.9,,37.3,57.7,X
522,230,27,,11.7,,120.8,96.6,O
524,189,17,,9.0,,88.1,111.8,O
526,195,24,,12.3,,72.0,76.9,X
528,141,12,,8.5,,53.1,101.3,O
530,153,21,,13.7,,83.1,89.5,O
532,120,7,,5.8,,21.3,55.7,X
534,111,9,,8.1,,36.1,68.8,X
536,97,11,,11.3,,80.6,61.0,X
538,71,8,,11.3,,107.7,102.4,O
540,59,6,,10.2,,231.8,153.4,O
542,62,3,,4.8,,14.0,48.5,X
544,52,6,,11.5,,200.0,86.9,O
546,43,8,,18.6,,109.0,76.1,X
548,32,2,,6.2,,22.5,58.9,X
550,31,3,,9.7,,27.1,99.7,O
552,30,2,,6.7,,18.4,48.1,X
