bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|A1,2289,126,,5.5,,84.9,71.2,X
稍重|A2,2218,101,,4.6,,81.3,78.0,X
稍重|A3,2088,87,,4.2,,75.7,76.6,X
稍重|A4,1905,101,,5.3,,102.0,81.4,O
稍重|B1,1081,19,,1.8,,65.6,81.8,O
稍重|B2,768,9,,1.2,,65.0,74.2,X
良|A1,11687,600,,5.1,,79.1,76.2,X
良|A2,11302,462,,4.1,,70.2,71.9,X
良|A3,10595,423,,4.0,,73.4,79.0,X
良|A4,9780,395,,4.0,,82.9,77.7,X
良|B1,5176,108,,2.1,,89.6,83.8,O
良|B2,3554,55,,1.5,,89.7,69.2,X
重以上|A1,1104,73,,6.6,,92.5,94.3,O
重以上|A2,1079,50,,4.6,,73.0,70.8,X
重以上|A3,1023,51,,5.0,,95.0,73.8,X
重以上|A4,940,38,,4.0,,75.4,74.2,X
重以上|B1,577,14,,2.4,,97.4,73.9,X
重以上|B2,390,8,,2.1,,80.9,119.2,O
