bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|037,149,10,,6.7,,84.3,63.5,X
稍重|039,138,19,,13.8,,46.4,87.8,O
稍重|045,41,6,,14.6,,66.5,110.6,O
稍重|048,947,70,,7.4,,50.3,65.5,X
稍重|051,50,7,,14.0,,47.1,52.9,X
稍重|053,173,12,,6.9,,122.2,118.8,O
稍重|056,264,28,,10.6,,66.2,71.2,X
稍重|057,543,44,,8.1,,115.0,80.1,O
稍重|059,194,16,,8.2,,65.2,83.4,O
稍重|062,291,24,,8.2,,120.1,91.7,O
稍重|063,94,9,,9.6,,56.2,70.1,X
稍重|064,45,4,,8.9,,111.1,104.6,O
稍重|065,118,11,,9.3,,88.0,70.9,X
稍重|069,66,6,,9.1,,39.5,87.7,O
稍重|071,158,14,,8.9,,46.5,72.4,X
稍重|078,99,10,,10.1,,79.1,96.9,O
稍重|084,44,2,,4.5,,18.4,48.0,X
稍重|085,41,2,,4.9,,117.8,50.7,X
稍重|087,492,50,,10.2,,52.4,75.7,X
稍重|089,40,4,,10.0,,112.6,97.6,O
稍重|090,82,6,,7.3,,45.5,78.7,X
稍重|091,182,12,,6.6,,75.8,72.1,X
稍重|092,66,2,,3.0,,37.4,53.9,X
稍重|096,46,5,,10.9,,68.2,124.5,O
稍重|098,38,5,,13.2,,50.3,95.0,O
稍重|114,46,3,,6.5,,98.8,98.6,O
稍重|119,42,4,,9.5,,33.0,105.0,O
稍重|120,400,38,,9.5,,59.3,62.3,X
稍重|131,169,10,,5.9,,72.0,82.8,O
稍重|144,131,7,,5.3,,71.3,70.2,X
稍重|146,117,7,,6.0,,38.8,70.7,X
稍重|148,34,3,,8.8,,48.0,163.6,O
稍重|150,59,7,,11.9,,23.1,59.1,X
稍重|151,248,11,,4.4,,50.6,65.9,X
稍重|152,78,6,,7.7,,127.2,101.5,O
稍重|153,426,35,,8.2,,88.4,80.4,O
稍重|157,80,6,,7.5,,54.6,64.6,X
稍重|158,38,2,,5.3,,39.8,72.0,X
稍重|160,212,22,,10.4,,59.5,88.1,O
稍重|161,172,19,,11.0,,60.7,50.1,X
稍重|162,5559,504,,9.1,,78.4,75.2,X
稍重|167,186,19,,10.2,,108.2,101.3,O
稍重|168,39,5,,12.8,,145.0,40.5,X
稍重|171,669,45,,6.7,,57.3,71.8,X
稍重|173,255,23,,9.0,,47.2,81.1,O
稍重|179,66,6,,9.1,,48.7,123.8,O
稍重|182,52,3,,5.8,,36.6,130.0,O
稍重|186,39,2,,5.1,,40.7,55.8,X
稍重|189,156,13,,8.3,,56.6,61.3,X
稍重|194,189,18,,9.5,,52.9,69.3,X
稍重|198,76,3,,3.9,,75.4,71.6,X
稍重|209,65,7,,10.8,,58.9,95.5,O
稍重|215,597,55,,9.2,,77.8,78.5,X
稍重|216,287,20,,7.0,,94.1,86.6,O
