bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
01,61,14,,23.0,,118.8,128.3,O
02,168,18,,10.7,,98.6,84.5,O
03,402,40,,10.0,,60.1,65.0,X
04,1419,162,,11.4,,89.3,92.9,O
05,132,15,,11.4,,56.2,64.2,X
06,1345,101,,7.5,,67.6,77.9,X
08,147,24,,16.3,,74.5,73.6,X
09,1854,135,,7.3,,84.2,76.3,X
11,391,55,,14.1,,70.8,72.5,X
12,4251,342,,8.0,,72.6,79.1,X
14,1139,213,,18.7,,69.6,79.5,X
15,11023,852,,7.7,,81.0,77.1,X
17,1512,339,,22.4,,73.6,76.9,X
18,10529,825,,7.8,,74.8,77.3,X
26,89,3,,3.4,,42.9,88.7,O
29,115,5,,4.3,,156.7,58.7,X
32,343,12,,3.5,,51.4,64.9,X
35,1342,73,,5.4,,87.7,77.4,X
38,1836,93,,5.1,,83.7,82.5,O
