bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
-1.0,158,4,,2.5,,76.1,89.0,O
0.0,572,16,,2.8,,54.5,72.7,X
0.3,37,1,,2.7,,16.8,98.8,O
0.6,32,3,,9.4,,160.1,111.5,O
1.0,38,2,,5.3,,38.6,77.6,X
1.1,40,5,,12.5,,134.1,107.8,O
1.2,30,3,,10.0,,113.5,76.8,X
1.3,36,2,,5.6,,15.9,29.8,X
1.5,40,2,,5.0,,91.5,77.9,X
1.6,45,6,,13.3,,88.9,98.9,O
1.7,30,2,,6.7,,35.8,31.5,X
1.8,36,5,,13.9,,106.9,69.9,X
1.9,31,0,,0.0,,0.0,87.8,O
2.1,32,6,,18.8,,181.2,86.9,O
2.2,34,3,,8.8,,169.5,67.2,X
2.3,47,9,,19.1,,68.1,94.8,O
2.4,34,4,,11.8,,50.0,93.2,O
2.5,41,7,,17.1,,125.1,77.2,X
2.6,34,5,,14.7,,104.6,80.7,O
2.8,38,6,,15.8,,68.2,86.6,O
3.1,30,5,,16.7,,63.0,104.8,O
3.2,31,11,,35.5,,137.0,86.8,O
