bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0|16,2914,201,,6.9,,72.9,77.3,X
0|17,2381,158,,6.6,,72.4,78.7,X
0|18,1531,92,,6.0,,67.3,79.4,X
0|19,1543,109,,7.1,,80.5,84.8,O
0|20,1614,104,,6.4,,59.7,74.9,X
0|21,1797,116,,6.5,,83.8,79.9,X
0|22,1378,100,,7.3,,73.0,82.5,O
0|23,1512,118,,7.8,,84.9,81.7,O
0|24,1303,107,,8.2,,96.1,83.1,O
0|25,1267,80,,6.3,,81.9,81.4,O
1|16,531,52,,9.8,,61.1,66.6,X
1|17,481,42,,8.7,,89.0,86.0,O
1|18,327,38,,11.6,,83.1,88.8,O
1|19,378,44,,11.6,,58.2,61.6,X
1|20,433,54,,12.5,,79.0,85.8,O
1|21,384,34,,8.9,,70.3,79.8,X
1|22,379,43,,11.3,,75.3,65.6,X
1|23,428,46,,10.7,,63.5,66.6,X
1|24,335,39,,11.6,,80.3,75.3,X
1|25,329,47,,14.3,,106.9,97.3,O
2|16,448,83,,18.5,,98.8,100.6,O
2|17,366,73,,19.9,,127.8,90.7,O
2|18,258,45,,17.4,,75.7,99.7,O
2|19,262,40,,15.3,,82.9,75.2,X
2|20,280,26,,9.3,,79.4,73.3,X
2|21,303,48,,15.8,,100.6,75.0,X
2|22,256,46,,18.0,,77.9,82.0,O
2|23,283,45,,15.9,,67.2,71.1,X
2|24,259,34,,13.1,,44.7,94.0,O
2|25,232,33,,14.2,,49.1,70.4,X
3|16,867,102,,11.8,,98.2,81.0,O
3|17,709,91,,12.8,,75.8,79.2,X
3|18,497,62,,12.5,,71.4,84.1,O
3|19,512,68,,13.3,,91.4,78.2,X
3|20,553,69,,12.5,,74.9,82.3,O
3|21,585,79,,13.5,,74.0,78.3,X
3|22,494,54,,10.9,,72.6,89.7,O
3|23,549,57,,10.4,,86.6,93.2,O
3|24,496,65,,13.1,,80.6,79.8,X
3|25,445,60,,13.5,,72.2,69.5,X
4|16,606,31,,5.1,,92.2,65.3,X
4|17,494,17,,3.4,,52.1,61.7,X
4|18,340,23,,6.8,,78.3,78.6,X
4|19,345,10,,2.9,,46.1,64.3,X
4|20,432,30,,6.9,,136.2,83.8,O
4|21,492,35,,7.1,,111.9,86.0,O
4|22,422,23,,5.5,,55.5,64.0,X
4|23,479,29,,6.1,,80.6,51.0,X
4|24,477,18,,3.8,,52.2,66.2,X
4|25,367,19,,5.2,,82.9,64.3,X
