bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,1714,284,,16.6,,104.9,87.5,O
A|10,1025,79,,7.7,,72.9,72.3,X
A|11,1030,68,,6.6,,85.3,84.5,O
A|12,886,59,,6.7,,87.7,85.3,O
A|13,727,46,,6.3,,79.1,66.7,X
A|14,628,48,,7.6,,74.9,86.6,O
A|15,450,18,,4.0,,73.8,78.1,X
A|16,265,14,,5.3,,91.4,83.3,O
A|17,67,3,,4.5,,37.4,60.8,X
A|18,44,0,,0.0,,0.0,15.8,X
A|2,1618,235,,14.5,,107.5,81.0,O
A|3,1582,157,,9.9,,78.4,82.5,O
A|4,1578,150,,9.5,,73.6,77.4,X
A|5,1534,143,,9.3,,71.3,72.1,X
A|6,1371,146,,10.6,,98.0,86.8,O
A|7,1326,111,,8.4,,75.5,82.2,O
A|8,1235,111,,9.0,,77.7,73.6,X
A|9,1158,97,,8.4,,80.5,88.6,O
B|1,1119,151,,13.5,,116.0,96.7,O
B|10,917,61,,6.7,,58.2,61.4,X
B|11,753,35,,4.6,,46.8,82.0,O
B|12,770,36,,4.7,,74.8,69.8,X
B|13,655,34,,5.2,,81.2,69.1,X
B|14,540,34,,6.3,,70.6,72.1,X
B|15,387,24,,6.2,,99.9,73.7,X
B|16,214,11,,5.1,,82.8,92.8,O
B|17,48,2,,4.2,,117.2,113.3,O
B|18,35,1,,2.9,,19.5,96.9,O
B|2,1129,137,,12.1,,81.4,78.4,X
B|3,1132,119,,10.5,,97.2,80.1,O
B|4,1106,87,,7.9,,57.6,67.8,X
B|5,1062,99,,9.3,,87.3,76.3,X
B|6,1060,85,,8.0,,68.8,63.6,X
B|7,992,63,,6.4,,64.0,80.9,O
B|8,959,82,,8.6,,104.7,82.3,O
B|9,948,60,,6.3,,80.4,82.9,O
C|1,1317,130,,9.9,,64.9,76.1,X
C|10,1186,56,,4.7,,75.4,79.5,X
C|11,1081,55,,5.1,,70.7,77.5,X
C|12,983,47,,4.8,,55.0,73.9,X
C|13,899,38,,4.2,,65.4,71.6,X
C|14,738,30,,4.1,,61.2,72.0,X
C|15,607,32,,5.3,,110.4,94.2,O
C|16,341,10,,2.9,,13.4,50.6,X
C|17,89,4,,4.5,,183.3,77.0,X
C|18,57,1,,1.8,,34.3,81.6,O
C|2,1367,123,,9.0,,58.4,69.9,X
C|3,1391,121,,8.7,,70.6,77.5,X
C|4,1378,106,,7.7,,72.6,75.4,X
C|5,1375,106,,7.7,,84.1,83.1,O
C|6,1403,81,,5.8,,52.8,69.2,X
C|7,1407,99,,7.0,,88.3,86.1,O
C|8,1380,79,,5.7,,61.7,74.0,X
C|9,1311,59,,4.5,,59.0,69.5,X
D|1,505,42,,8.3,,43.5,60.3,X
D|10,718,26,,3.6,,65.0,68.0,X
D|11,658,30,,4.6,,101.0,83.4,O
D|12,582,21,,3.6,,59.7,68.0,X
D|13,504,18,,3.6,,91.7,66.2,X
D|14,470,17,,3.6,,44.7,83.2,O
D|15,359,12,,3.3,,90.6,92.0,O
D|16,197,7,,3.6,,98.5,66.3,X
D|17,41,0,,0.0,,0.0,41.4,X
D|2,531,31,,5.8,,64.7,68.1,X
D|3,616,31,,5.0,,36.6,73.9,X
D|4,567,29,,5.1,,43.2,67.9,X
D|5,635,40,,6.3,,110.4,78.6,X
D|6,686,23,,3.4,,38.9,70.0,X
D|7,688,42,,6.1,,83.6,84.4,O
D|8,716,35,,4.9,,45.8,51.8,X
D|9,676,26,,3.8,,73.7,69.0,X
S|1,1865,360,,19.3,,98.8,86.9,O
S|10,1050,104,,9.9,,84.8,76.4,X
S|11,1016,102,,10.0,,109.3,87.6,O
S|12,900,86,,9.6,,82.9,74.5,X
S|13,739,69,,9.3,,81.7,72.0,X
S|14,661,59,,8.9,,69.9,83.5,O
S|15,416,35,,8.4,,106.2,97.4,O
S|16,266,23,,8.6,,127.0,82.5,O
S|17,59,5,,8.5,,51.3,155.5,O
S|18,52,4,,7.7,,40.6,35.4,X
S|2,1761,299,,17.0,,94.6,84.5,O
S|3,1571,245,,15.6,,100.0,84.3,O
S|4,1502,195,,13.0,,79.3,80.5,O
S|5,1455,186,,12.8,,75.4,82.1,O
S|6,1407,171,,12.2,,71.8,73.9,X
S|7,1347,159,,11.8,,85.1,79.5,X
S|8,1210,149,,12.3,,112.0,94.6,O
S|9,1110,110,,9.9,,67.0,76.5,X
