bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
-0.1,196,25,,12.8,,88.5,64.1,X
-0.2,167,7,,4.2,,51.7,95.4,O
-0.3,197,18,,9.1,,68.6,73.0,X
-0.4,176,18,,10.2,,72.9,69.7,X
-0.5,152,21,,13.8,,94.5,68.9,X
-0.6,198,13,,6.6,,67.0,67.5,X
-0.7,170,14,,8.2,,43.4,55.5,X
-0.8,168,23,,13.7,,125.1,90.5,O
-0.9,174,16,,9.2,,65.8,63.5,X
-1.0,179,17,,9.5,,123.1,94.9,O
-1.1,176,14,,8.0,,61.1,63.6,X
-1.2,174,13,,7.5,,47.1,52.3,X
-1.3,190,10,,5.3,,26.3,98.3,O
-1.4,172,12,,7.0,,55.1,85.5,O
-1.5,216,24,,11.1,,63.2,67.5,X
-1.6,181,18,,9.9,,92.7,119.0,O
-1.7,167,16,,9.6,,131.2,81.8,O
-1.8,189,16,,8.5,,43.1,53.0,X
-1.9,206,18,,8.7,,78.9,82.6,O
-10.0,378,20,,5.3,,87.6,78.9,X
-10.1,121,10,,8.3,,87.4,113.1,O
-10.2,117,9,,7.7,,51.5,96.5,O
-10.3,124,12,,9.7,,54.9,89.1,O
-10.4,104,9,,8.7,,39.3,85.0,O
-10.5,83,5,,6.0,,157.6,125.0,O
-10.6,99,9,,9.1,,80.6,89.8,O
-10.7,112,8,,7.1,,75.7,74.6,X
-10.8,98,8,,8.2,,53.7,75.3,X
-10.9,105,8,,7.6,,82.1,49.5,X
-11.0,113,5,,4.4,,39.3,54.7,X
-11.1,109,8,,7.3,,57.8,71.0,X
-11.2,130,7,,5.4,,63.9,80.9,O
-11.3,83,7,,8.4,,106.8,63.4,X
-11.4,114,9,,7.9,,79.9,80.8,O
-11.5,103,8,,7.8,,53.7,73.7,X
-11.6,95,8,,8.4,,93.6,104.6,O
-11.7,90,5,,5.6,,23.7,79.1,X
-11.8,99,12,,12.1,,38.4,63.1,X
-11.9,81,4,,4.9,,83.1,78.5,X
-12.0,457,26,,5.7,,100.6,101.1,O
-12.1,87,3,,3.4,,14.0,73.8,X
-12.2,77,1,,1.3,,9.1,89.6,O
-12.3,92,5,,5.4,,147.4,64.4,X
-12.4,94,9,,9.6,,100.6,149.9,O
-12.5,78,7,,9.0,,48.6,61.9,X
-12.6,98,11,,11.2,,61.8,110.4,O
-12.7,79,4,,5.1,,4.3,68.4,X
-12.8,90,6,,6.7,,49.9,67.9,X
-12.9,73,5,,6.8,,86.7,88.8,O
-13.0,100,9,,9.0,,91.3,69.6,X
-13.1,87,9,,10.3,,30.1,74.8,X
-13.2,92,7,,7.6,,57.1,67.0,X
-13.3,87,5,,5.7,,92.0,81.6,O
-13.4,76,4,,5.3,,21.4,79.0,X
-13.5,83,6,,7.2,,165.6,112.4,O
-13.6,88,11,,12.5,,69.2,75.6,X
-13.7,81,2,,2.5,,6.8,74.5,X
-13.8,63,5,,7.9,,82.6,60.5,X
-13.9,64,5,,7.8,,110.6,83.0,O
-14.0,1957,40,,2.0,,74.0,63.3,X
-14.1,63,7,,11.1,,83.2,57.3,X
-14.2,85,8,,9.4,,69.0,68.9,X
-14.3,68,3,,4.4,,21.1,65.5,X
-14.4,69,7,,10.1,,107.3,64.3,X
