bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
100,76,5,,6.6,,40.9,57.3,X
101,74,5,,6.8,,179.3,92.2,O
102,69,3,,4.3,,134.7,81.1,O
103,71,7,,9.9,,77.7,59.2,X
104,83,7,,8.4,,227.6,104.6,O
105,78,7,,9.0,,179.2,94.4,O
106,70,7,,10.0,,72.0,48.8,X
107,92,7,,7.6,,67.0,77.4,X
108,92,8,,8.7,,48.4,55.1,X
109,85,4,,4.7,,36.0,51.7,X
110,79,7,,8.9,,111.8,61.3,X
111,84,2,,2.4,,12.8,70.0,X
112,79,3,,3.8,,38.0,74.3,X
113,93,3,,3.2,,80.4,72.5,X
114,97,5,,5.2,,61.2,68.5,X
115,77,5,,6.5,,77.0,69.7,X
116,81,5,,6.2,,37.8,108.3,O
117,83,9,,10.8,,73.3,48.3,X
118,79,5,,6.3,,56.6,53.9,X
119,101,7,,6.9,,69.1,71.2,X
120,69,7,,10.1,,218.4,73.6,X
121,101,11,,10.9,,140.8,106.8,O
122,89,8,,9.0,,83.5,45.2,X
123,69,8,,11.6,,244.2,81.7,O
124,85,5,,5.9,,55.6,65.1,X
125,85,8,,9.4,,273.9,113.4,O
126,79,9,,11.4,,154.3,51.3,X
127,76,9,,11.8,,79.1,99.8,O
128,90,6,,6.7,,36.2,53.0,X
129,82,3,,3.7,,16.7,75.0,X
130,121,5,,4.1,,57.6,77.5,X
131,82,10,,12.2,,55.9,99.4,O
132,76,7,,9.2,,133.0,82.7,O
133,89,5,,5.6,,21.3,76.5,X
134,69,7,,10.1,,73.3,98.8,O
135,88,10,,11.4,,132.1,93.0,O
136,90,7,,7.8,,127.7,104.4,O
137,91,7,,7.7,,78.7,83.6,O
138,85,4,,4.7,,34.4,81.9,O
139,80,7,,8.8,,28.6,75.8,X
140,94,9,,9.6,,161.3,88.7,O
141,83,9,,10.8,,117.7,110.9,O
142,85,5,,5.9,,41.4,139.1,O
143,69,7,,10.1,,99.8,84.8,O
144,87,9,,10.3,,70.9,89.3,O
145,76,7,,9.2,,74.0,71.5,X
146,87,14,,16.1,,205.7,119.5,O
147,78,10,,12.8,,69.8,88.8,O
148,85,9,,10.6,,105.3,98.8,O
149,97,10,,10.3,,62.4,53.1,X
150,70,15,,21.4,,127.5,63.6,X
151,82,4,,4.9,,20.9,57.4,X
152,70,10,,14.3,,120.1,106.1,O
153,70,6,,8.6,,35.6,88.4,O
154,58,5,,8.6,,21.4,50.6,X
155,77,10,,13.0,,121.4,98.3,O
156,61,8,,13.1,,235.6,129.2,O
157,68,5,,7.4,,30.1,59.1,X
158,68,3,,4.4,,14.6,44.2,X
159,58,5,,8.6,,43.2,39.6,X
160,67,4,,6.0,,44.6,53.0,X
161,83,7,,8.4,,52.4,74.5,X
162,64,7,,10.9,,241.0,176.1,O
163,72,8,,11.1,,56.8,68.1,X
164,67,4,,6.0,,67.8,68.9,X
165,76,5,,6.6,,55.3,83.4,O
166,77,5,,6.5,,94.2,84.3,O
167,54,4,,7.4,,67.5,87.1,O
168,62,13,,21.0,,325.6,161.1,O
169,64,5,,7.8,,34.3,68.8,X
170,73,5,,6.8,,61.0,30.0,X
171,55,5,,9.1,,105.3,132.6,O
172,73,10,,13.7,,74.5,83.8,O
173,65,10,,15.4,,43.7,61.3,X
174,49,5,,10.2,,75.6,72.7,X
175,63,4,,6.3,,17.3,73.4,X
176,52,4,,7.7,,85.0,79.7,X
177,57,6,,10.5,,40.2,83.3,O
178,42,2,,4.8,,26.9,38.2,X
179,53,3,,5.7,,29.1,73.3,X
180,48,2,,4.2,,15.4,76.2,X
181,46,7,,15.2,,326.4,99.9,O
182,60,4,,6.7,,38.4,45.4,X
183,47,8,,17.0,,143.1,129.2,O
184,41,4,,9.8,,62.8,73.1,X
185,42,5,,11.9,,43.0,74.4,X
186,38,6,,15.8,,71.9,97.3,O
187,32,4,,12.5,,130.6,86.7,O
188,49,3,,6.1,,19.5,97.9,O
189,32,4,,12.5,,29.3,54.7,X
190,36,4,,11.1,,39.4,48.1,X
191,40,4,,10.0,,125.2,97.6,O
192,36,3,,8.3,,139.4,58.9,X
193,48,4,,8.3,,32.3,61.0,X
194,39,7,,17.9,,58.7,111.9,O
195,35,3,,8.6,,110.8,79.0,X
196,30,7,,23.3,,126.7,99.8,O
198,32,4,,12.5,,21.4,86.5,O
200,30,3,,10.0,,164.1,97.7,O
202,33,3,,9.1,,127.2,78.1,X
204,32,2,,6.2,,39.4,56.1,X
206,34,7,,20.6,,47.3,116.7,O
211,32,4,,12.5,,42.3,90.8,O
35,31,1,,3.2,,29.6,33.2,X
54,36,0,,0.0,,0.0,62.4,X
57,31,2,,6.5,,133.0,75.1,X
58,39,2,,5.1,,125.8,109.2,O
60,32,1,,3.1,,14.5,28.1,X
61,38,2,,5.3,,6.8,73.3,X
62,43,0,,0.0,,0.0,25.7,X
63,35,1,,2.9,,30.5,153.8,O
64,38,5,,13.2,,339.8,77.4,X
65,37,0,,0.0,,0.0,10.8,X
66,44,5,,11.4,,86.2,133.1,O
67,46,2,,4.3,,74.0,91.1,O
68,34,0,,0.0,,0.0,15.5,X
69,40,0,,0.0,,0.0,78.9,X
70,39,3,,7.7,,160.6,140.7,O
71,48,5,,10.4,,86.8,123.7,O
72,53,3,,5.7,,51.7,57.5,X
73,65,6,,9.2,,41.1,66.4,X
74,56,2,,3.6,,20.7,105.9,O
