bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
01|0,48,2,,4.2,,15.0,80.9,O
01|1,2417,223,,9.2,,79.9,76.8,X
01|2,7571,775,,10.2,,83.5,79.9,X
01|3,8622,696,,8.1,,75.4,79.8,X
01|4,5738,330,,5.8,,73.6,75.1,X
02|2,41,1,,2.4,,17.0,27.5,X
02|3,44,2,,4.5,,31.2,110.1,O
02|4,30,1,,3.3,,34.5,61.7,X
03|0,103,17,,16.5,,91.8,64.1,X
03|1,6320,634,,10.0,,77.1,76.7,X
03|2,21156,2512,,11.9,,81.0,79.8,X
03|3,24640,2328,,9.4,,80.4,78.5,X
03|4,16590,1095,,6.6,,80.5,78.7,X
04|0,52,6,,11.5,,50.1,74.4,X
04|1,2895,267,,9.2,,84.1,74.2,X
04|2,10084,1133,,11.2,,84.0,81.7,O
04|3,11852,1045,,8.8,,77.2,80.5,O
04|4,8024,550,,6.9,,81.5,72.3,X
05|1,1198,109,,9.1,,66.3,70.4,X
05|2,3927,437,,11.1,,69.0,80.9,O
05|3,4424,409,,9.2,,83.6,78.0,X
05|4,2669,190,,7.1,,79.2,77.4,X
06|1,146,11,,7.5,,58.1,86.8,O
06|2,514,41,,8.0,,51.0,78.8,X
06|3,614,39,,6.4,,46.6,74.1,X
06|4,382,17,,4.5,,63.2,90.3,O
07|1,792,83,,10.5,,75.1,75.5,X
07|2,2737,330,,12.1,,82.2,89.2,O
07|3,2981,262,,8.8,,71.7,81.2,O
07|4,1897,125,,6.6,,67.8,73.0,X
11|2,38,7,,18.4,,68.3,68.8,X
