bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
-10|1,10735,1483,,13.8,,75.8,78.7,X
-10|2,14102,1553,,11.0,,75.8,76.4,X
-10|3,21555,2165,,10.0,,80.0,78.7,X
-10|5,30199,2672,,8.8,,83.1,81.3,O
-10|6,11389,871,,7.6,,77.9,78.7,X
-10|7,12623,978,,7.7,,82.2,78.9,X
-10|8,20455,1285,,6.3,,75.3,77.1,X
-10|9,160,12,,7.5,,103.2,70.7,X
-20|1,905,88,,9.7,,86.8,76.8,X
-20|2,1111,79,,7.1,,60.7,84.8,O
-20|3,1626,134,,8.2,,90.4,82.9,O
-20|5,2370,161,,6.8,,62.1,70.4,X
-20|6,952,70,,7.4,,104.6,89.0,O
-20|7,1077,64,,5.9,,73.8,77.6,X
-20|8,1760,82,,4.7,,59.7,73.3,X
-20|9,33,4,,12.1,,106.4,91.7,O
-30|1,34,2,,5.9,,55.7,72.4,X
-30|2,41,2,,4.9,,87.8,59.0,X
-30|3,78,2,,2.6,,18.2,95.4,O
-30|5,122,6,,4.9,,63.8,48.7,X
-30|6,51,0,,0.0,,0.0,120.3,O
-30|7,42,1,,2.4,,6.6,67.0,X
-30|8,77,5,,6.5,,104.6,44.3,X
0|1,14488,2085,,14.4,,81.4,78.1,X
0|2,19119,2157,,11.3,,78.5,80.1,O
0|3,28773,2994,,10.4,,80.9,78.4,X
0|5,41271,3819,,9.3,,80.2,80.4,O
0|6,15185,1274,,8.4,,78.9,79.8,X
0|7,16998,1280,,7.5,,70.8,76.8,X
0|8,28080,1810,,6.4,,73.6,77.2,X
0|9,158,24,,15.2,,250.4,108.3,O
10|1,2732,378,,13.8,,88.9,79.2,X
10|2,3041,313,,10.3,,75.8,85.6,O
10|3,4653,435,,9.3,,88.7,77.7,X
10|5,6617,517,,7.8,,77.7,81.8,O
10|6,2518,191,,7.6,,70.6,74.3,X
10|7,2504,161,,6.4,,63.9,80.7,O
10|8,4015,217,,5.4,,62.0,71.0,X
20|1,327,62,,19.0,,145.6,93.4,O
20|2,295,37,,12.5,,145.8,89.6,O
20|3,498,49,,9.8,,81.4,83.0,O
20|5,732,43,,5.9,,82.9,75.7,X
20|6,266,20,,7.5,,58.8,65.3,X
20|7,290,14,,4.8,,74.7,96.4,O
20|8,432,18,,4.2,,97.4,109.7,O
30|3,39,2,,5.1,,14.6,94.4,O
30|5,83,5,,6.0,,61.0,70.8,X
30|7,34,3,,8.8,,346.4,111.3,O
30|8,49,4,,8.2,,135.8,123.7,O
