bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,2147,685,,31.9,,78.9,81.3,O
A|10,801,25,,3.1,,93.4,81.7,O
A|11,575,16,,2.8,,77.0,87.2,O
A|12,478,8,,1.7,,52.9,70.0,X
A|13,385,12,,3.1,,146.0,93.6,O
A|14,278,7,,2.5,,120.9,87.8,O
A|15,161,2,,1.2,,21.5,74.6,X
A|16,95,2,,2.1,,98.1,95.2,O
A|2,1796,341,,19.0,,75.7,79.4,X
A|3,1596,222,,13.9,,80.1,79.9,X
A|4,1578,157,,9.9,,69.3,73.8,X
A|5,1419,121,,8.5,,95.9,71.7,X
A|6,1276,64,,5.0,,64.7,66.0,X
A|7,1221,59,,4.8,,110.5,85.6,O
A|8,1016,32,,3.1,,72.7,77.8,X
A|9,908,25,,2.8,,73.4,57.5,X
B|1,678,193,,28.5,,70.0,81.5,O
B|10,516,11,,2.1,,66.4,86.3,O
B|11,474,12,,2.5,,67.4,101.7,O
B|12,353,7,,2.0,,85.6,73.2,X
B|13,253,5,,2.0,,53.1,71.3,X
B|14,240,3,,1.2,,59.9,82.1,O
B|15,160,4,,2.5,,151.2,112.7,O
B|16,89,1,,1.1,,73.1,153.3,O
B|2,748,134,,17.9,,79.1,79.9,X
B|3,792,122,,15.4,,82.3,80.0,O
B|4,806,69,,8.6,,83.0,79.8,X
B|5,728,40,,5.5,,75.1,74.9,X
B|6,782,35,,4.5,,67.2,73.6,X
B|7,716,33,,4.6,,87.7,90.3,O
B|8,685,35,,5.1,,101.6,75.6,X
B|9,586,11,,1.9,,35.7,63.2,X
C|1,413,116,,28.1,,81.4,89.5,O
C|10,515,6,,1.2,,30.9,62.1,X
C|11,445,19,,4.3,,139.4,95.0,O
C|12,358,12,,3.4,,114.9,77.6,X
C|13,267,7,,2.6,,112.3,114.2,O
C|14,196,2,,1.0,,30.8,52.6,X
C|15,144,3,,2.1,,75.1,90.2,O
C|16,93,3,,3.2,,33.5,52.1,X
C|2,517,92,,17.8,,81.2,87.1,O
C|3,573,61,,10.6,,65.8,80.8,O
C|4,557,56,,10.1,,92.6,92.4,O
C|5,649,44,,6.8,,68.9,70.1,X
C|6,662,44,,6.6,,105.0,85.5,O
C|7,636,32,,5.0,,109.0,82.3,O
C|8,689,24,,3.5,,68.4,80.6,O
C|9,633,17,,2.7,,83.3,68.2,X
D|1,330,98,,29.7,,76.3,79.8,X
D|10,460,14,,3.0,,81.5,64.6,X
D|11,391,12,,3.1,,111.3,86.8,O
D|12,370,7,,1.9,,98.4,63.8,X
D|13,302,7,,2.3,,79.3,89.9,O
D|14,200,1,,0.5,,42.1,82.1,O
D|15,129,1,,0.8,,17.3,136.6,O
D|16,107,5,,4.7,,81.4,68.1,X
D|2,404,73,,18.1,,75.3,72.5,X
D|3,457,61,,13.3,,76.3,82.2,O
D|4,492,35,,7.1,,58.5,70.5,X
D|5,562,29,,5.2,,58.7,75.0,X
D|6,583,33,,5.7,,69.6,73.5,X
D|7,569,22,,3.9,,49.1,52.2,X
D|8,540,26,,4.8,,111.0,82.0,O
D|9,510,18,,3.5,,79.7,53.4,X
E|1,77,11,,14.3,,46.4,67.3,X
E|10,154,3,,1.9,,32.0,39.5,X
E|11,147,3,,2.0,,96.4,91.4,O
E|12,106,3,,2.8,,116.8,151.0,O
E|13,92,2,,2.2,,28.1,69.3,X
E|14,87,2,,2.3,,129.9,210.8,O
E|15,57,2,,3.5,,260.3,126.1,O
E|2,117,18,,15.4,,64.2,89.4,O
E|3,143,16,,11.2,,63.7,69.2,X
E|4,129,11,,8.5,,104.3,80.8,O
E|5,159,12,,7.5,,72.2,67.5,X
E|6,164,11,,6.7,,90.0,84.2,O
E|7,171,5,,2.9,,41.9,73.6,X
E|8,173,6,,3.5,,70.4,61.4,X
E|9,172,3,,1.7,,19.4,57.9,X
