bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
10.0,938,66,,7.0,,70.9,71.2,X
11.0,881,66,,7.5,,78.3,85.2,O
12.0,268,25,,9.3,,76.4,81.0,O
13.0,153,19,,12.4,,75.5,65.2,X
14.0,603,35,,5.8,,49.7,64.2,X
15.0,1046,79,,7.6,,86.2,79.4,X
16.0,1428,126,,8.8,,77.8,84.1,O
17.0,1646,141,,8.6,,98.6,75.9,X
18.0,1422,122,,8.6,,91.7,84.9,O
19.0,518,56,,10.8,,130.0,81.2,O
20.0,132,12,,9.1,,92.1,79.4,X
21.0,745,78,,10.5,,84.5,75.5,X
22.0,1534,155,,10.1,,97.3,80.4,O
23.0,1695,157,,9.3,,83.1,69.5,X
24.0,1697,160,,9.4,,81.5,89.4,O
25.0,1313,128,,9.7,,78.3,74.0,X
26.0,434,30,,6.9,,38.9,66.8,X
27.0,71,11,,15.5,,105.2,53.6,X
28.0,464,41,,8.8,,57.0,86.8,O
29.0,937,96,,10.2,,74.8,66.5,X
30.0,903,82,,9.1,,74.9,66.4,X
31.0,851,74,,8.7,,111.5,79.1,X
32.0,674,55,,8.2,,83.6,82.0,O
33.0,184,17,,9.2,,95.1,117.4,O
35.0,236,24,,10.2,,58.4,65.7,X
36.0,535,48,,9.0,,51.4,72.8,X
37.0,510,51,,10.0,,132.7,85.9,O
38.0,473,38,,8.0,,90.7,85.0,O
39.0,239,19,,7.9,,69.4,69.5,X
40.0,60,6,,10.0,,43.0,45.8,X
42.0,165,11,,6.7,,89.6,90.8,O
43.0,330,27,,8.2,,64.7,66.3,X
44.0,328,22,,6.7,,90.9,79.4,X
45.0,242,16,,6.6,,77.9,97.6,O
46.0,170,16,,9.4,,148.4,65.6,X
49.0,100,7,,7.0,,37.1,92.1,O
50.0,174,9,,5.2,,57.1,82.8,O
51.0,228,15,,6.6,,36.1,78.6,X
52.0,172,13,,7.6,,89.8,46.0,X
53.0,83,6,,7.2,,236.6,75.3,X
56.0,36,1,,2.8,,6.9,33.7,X
57.0,103,6,,5.8,,151.7,108.4,O
58.0,122,7,,5.7,,33.9,60.5,X
59.0,105,8,,7.6,,104.4,69.4,X
60.0,47,5,,10.6,,52.1,81.9,O
64.0,50,3,,6.0,,388.8,93.1,O
65.0,53,8,,15.1,,44.8,54.7,X
66.0,47,2,,4.3,,17.0,79.0,X
