bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|0,1448,72,,5.0,,66.9,78.1,X
05|1,43599,4018,,9.2,,79.2,78.6,X
10|0,30,2,,6.7,,225.0,143.7,O
10|1,166,9,,5.4,,58.2,85.4,O
10|2,23502,2230,,9.5,,77.4,77.7,X
16|2,61,6,,9.8,,56.0,58.4,X
16|3,11940,1030,,8.6,,89.0,80.1,O
A1|0,20378,1943,,9.5,,80.4,77.3,X
A3|0,49433,4682,,9.5,,78.5,78.7,X
OP|0,145,8,,5.5,,52.5,66.4,X
OP|1,3414,313,,9.2,,84.3,79.2,X
OP|2,348,21,,6.0,,50.1,82.5,O
OP|3,740,52,,7.0,,76.7,79.2,X
OP|9,15771,1359,,8.6,,78.0,78.1,X
