bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1,2002,178,,8.9,,72.8,78.5,X
2,1961,213,,10.9,,81.6,74.8,X
3,1941,204,,10.5,,74.7,75.3,X
4,1923,206,,10.7,,85.6,88.7,O
5,1838,184,,10.0,,84.4,82.9,O
6,1757,205,,11.7,,86.2,81.7,O
7,1594,141,,8.8,,67.0,82.8,O
8,1451,147,,10.1,,82.2,78.1,X
