bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1-3|1,5291,1567,,29.6,,80.3,84.6,O
1-3|2,5105,1049,,20.5,,79.9,81.3,O
1-3|3,4930,733,,14.9,,79.5,79.2,X
1-3|4,4855,560,,11.5,,83.2,78.7,X
1-3|5,4483,376,,8.4,,77.9,79.7,X
1-3|6,4134,259,,6.3,,70.7,72.1,X
10+|1,1943,502,,25.8,,77.9,80.7,O
10+|2,2145,367,,17.1,,81.0,83.9,O
10+|3,2439,265,,10.9,,70.9,76.2,X
10+|4,2541,222,,8.7,,75.4,73.6,X
10+|5,2776,184,,6.6,,68.2,70.4,X
10+|6,3019,144,,4.8,,64.9,80.5,O
4-6|1,3990,1162,,29.1,,80.8,81.6,O
4-6|2,3843,732,,19.0,,81.9,82.7,O
4-6|3,3678,520,,14.1,,78.5,78.7,X
4-6|4,3504,340,,9.7,,76.3,81.1,O
4-6|5,3416,260,,7.6,,75.8,78.5,X
4-6|6,3023,184,,6.1,,69.6,76.8,X
7-9|1,2564,676,,26.4,,72.3,83.9,O
7-9|2,2668,456,,17.1,,74.4,82.5,O
7-9|3,2674,324,,12.1,,63.9,78.4,X
7-9|4,2783,262,,9.4,,76.5,75.4,X
7-9|5,2760,187,,6.8,,73.1,70.3,X
7-9|6,2682,131,,4.9,,60.6,76.1,X
