bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|-1.0,1800,52,,2.9,,105.1,88.2,O
A|0.0,5353,185,,3.5,,83.7,76.9,X
A|0.1,254,12,,4.7,,122.8,100.1,O
A|0.2,246,14,,5.7,,58.0,96.4,O
A|0.3,287,14,,4.9,,126.7,75.1,X
A|0.4,248,9,,3.6,,135.1,98.4,O
A|0.5,242,12,,5.0,,101.1,82.4,O
A|0.6,283,19,,6.7,,68.9,60.5,X
A|0.7,231,16,,6.9,,68.3,86.8,O
A|0.8,275,21,,7.6,,102.7,68.3,X
A|0.9,288,19,,6.6,,70.0,69.0,X
A|1.0,278,12,,4.3,,60.5,85.7,O
A|1.1,301,18,,6.0,,68.4,69.7,X
A|1.2,326,19,,5.8,,75.4,71.3,X
A|1.3,318,35,,11.0,,93.6,93.0,O
A|1.4,321,27,,8.4,,72.1,74.8,X
A|1.5,335,29,,8.7,,86.1,59.5,X
A|1.6,397,38,,9.6,,86.8,93.0,O
A|1.7,366,41,,11.2,,107.6,83.5,O
A|1.8,333,39,,11.7,,84.5,89.9,O
A|1.9,360,29,,8.1,,60.6,82.6,O
A|2.0,352,27,,7.7,,39.7,70.2,X
A|2.1,359,45,,12.5,,95.0,80.5,O
A|2.2,348,36,,10.3,,73.9,87.1,O
A|2.3,323,39,,12.1,,78.7,88.2,O
A|2.4,360,48,,13.3,,70.3,75.0,X
A|2.5,304,41,,13.5,,75.9,80.7,O
A|2.6,292,51,,17.5,,93.2,80.5,O
A|2.7,301,47,,15.6,,60.4,70.9,X
A|2.8,298,53,,17.8,,90.4,79.9,X
A|2.9,287,56,,19.5,,92.0,91.2,O
A|3.0,274,56,,20.4,,85.8,80.4,O
A|3.1,273,50,,18.3,,65.8,77.8,X
A|3.2,263,68,,25.9,,97.0,83.7,O
A|3.3,237,50,,21.1,,87.1,89.4,O
A|3.4,249,59,,23.7,,82.6,79.1,X
A|3.5,197,50,,25.4,,81.0,76.5,X
A|3.6,253,64,,25.3,,89.8,89.6,O
A|3.7,174,52,,29.9,,87.1,88.6,O
A|3.8,164,52,,31.7,,79.9,81.4,O
A|3.9,126,30,,23.8,,81.6,85.6,O
A|4.0,121,32,,26.4,,85.7,77.6,X
A|4.1,108,37,,34.3,,87.0,80.0,O
A|4.2,98,32,,32.7,,87.4,91.3,O
A|4.3,60,17,,28.3,,98.5,76.2,X
A|4.4,42,11,,26.2,,64.4,80.3,O
A|4.5,43,12,,27.9,,79.8,113.5,O
A|4.6,47,19,,40.4,,102.4,88.3,O
