bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
01,12523,1026,,8.2,,68.3,74.2,X
02,12464,1048,,8.4,,86.6,78.4,X
03,12395,1060,,8.6,,80.2,78.0,X
04,12438,1144,,9.2,,80.9,79.3,X
05,12455,1055,,8.5,,71.7,77.2,X
06,12398,1124,,9.1,,76.3,78.3,X
07,12555,1123,,8.9,,79.2,78.7,X
08,12535,1152,,9.2,,72.2,79.6,X
09,12190,1050,,8.6,,73.3,75.3,X
10,11971,1132,,9.5,,83.2,81.6,O
11,11361,1029,,9.1,,81.0,76.6,X
12,10882,997,,9.2,,76.8,85.2,O
13,9740,881,,9.0,,76.7,77.7,X
14,8805,799,,9.1,,82.5,79.7,X
15,7576,667,,8.8,,84.6,81.2,O
16,5683,538,,9.5,,89.8,82.6,O
