bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|1,8377,1213,,14.5,,77.0,79.9,X
05|2,11533,1238,,10.7,,77.1,79.2,X
05|3,18021,1800,,10.0,,78.7,74.8,X
05|5,26025,2219,,8.5,,80.2,78.4,X
05|6,9949,834,,8.4,,86.8,80.8,O
05|7,11061,800,,7.2,,71.6,76.9,X
05|8,18375,1108,,6.0,,76.9,77.9,X
05|9,180,29,,16.1,,215.9,117.1,O
10|1,4814,710,,14.7,,78.8,78.1,X
10|2,5916,650,,11.0,,77.8,77.3,X
10|3,9149,880,,9.6,,74.1,77.4,X
10|5,12444,1047,,8.4,,81.5,78.3,X
10|6,4522,306,,6.8,,74.4,76.0,X
10|7,4898,308,,6.3,,74.9,80.4,O
10|8,6957,399,,5.7,,73.5,76.2,X
10|9,77,5,,6.5,,156.8,84.7,O
16|1,3076,353,,11.5,,83.9,78.4,X
16|2,3275,291,,8.9,,60.4,72.6,X
16|3,4379,414,,9.5,,98.6,82.1,O
16|5,5615,425,,7.6,,90.4,85.3,O
16|6,1875,136,,7.3,,83.0,73.9,X
16|7,1794,118,,6.6,,91.7,79.3,X
16|8,2338,128,,5.5,,71.9,69.6,X
A1|1,2725,535,,19.6,,80.6,80.2,O
A1|2,3559,480,,13.5,,88.2,82.3,O
A1|3,5607,604,,10.8,,94.4,83.2,O
A1|5,8078,627,,7.8,,70.7,76.3,X
A1|6,2942,198,,6.7,,96.0,80.4,O
A1|7,3262,212,,6.5,,90.0,81.0,O
A1|8,5236,233,,4.4,,76.6,70.8,X
A3|1,8059,1245,,15.4,,83.8,80.0,O
A3|2,12318,1484,,12.0,,83.4,80.5,O
A3|3,20016,2180,,10.9,,83.4,81.9,O
A3|5,30865,2942,,9.5,,78.6,81.1,O
A3|6,12118,1020,,8.4,,73.2,79.6,X
A3|7,13827,1135,,8.2,,75.5,77.7,X
A3|8,24745,1635,,6.6,,70.5,76.1,X
A3|9,101,6,,5.9,,64.4,48.6,X
OP|1,5618,647,,11.5,,84.2,74.1,X
OP|2,5294,524,,9.9,,76.2,83.2,O
OP|3,6515,555,,8.5,,81.0,76.3,X
OP|5,7385,626,,8.5,,80.8,83.2,O
OP|6,2270,143,,6.3,,70.2,78.6,X
OP|7,2294,149,,6.5,,67.4,75.8,X
OP|8,2952,162,,5.5,,72.1,78.0,X
