bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1|1.0,270,30,,11.1,,54.9,79.2,X
1|2.0,228,49,,21.5,,122.8,89.5,O
1|3.0,213,29,,13.6,,64.7,88.4,O
1|4.0,784,55,,7.0,,113.4,80.7,O
1|5.0,686,45,,6.6,,78.7,84.8,O
1|6.0,524,17,,3.2,,61.9,62.2,X
1|7.0,164,4,,2.4,,90.0,97.3,O
1|8.0,32,1,,3.1,,19.4,87.7,O
2|1.0,142,25,,17.6,,73.4,80.8,O
2|2.0,157,26,,16.6,,68.7,81.5,O
2|3.0,150,25,,16.7,,66.6,77.2,X
2|4.0,515,36,,7.0,,94.6,96.3,O
2|5.0,400,19,,4.8,,72.6,82.4,O
2|6.0,367,18,,4.9,,54.8,75.5,X
2|7.0,88,3,,3.4,,156.4,78.6,X
3|1.0,264,40,,15.2,,83.4,74.7,X
3|2.0,294,48,,16.3,,76.5,77.8,X
3|3.0,296,43,,14.5,,82.4,75.7,X
3|4.0,974,57,,5.9,,60.8,75.5,X
3|5.0,953,51,,5.4,,66.9,66.2,X
3|6.0,835,36,,4.3,,66.8,70.9,X
3|7.0,247,9,,3.6,,126.8,105.9,O
3|8.0,66,2,,3.0,,63.5,85.3,O
4|1.0,43,7,,16.3,,81.9,74.7,X
4|2.0,46,11,,23.9,,99.1,59.2,X
4|3.0,38,4,,10.5,,62.0,94.1,O
4|4.0,136,11,,8.1,,67.1,68.9,X
4|5.0,159,8,,5.0,,48.6,84.2,O
4|6.0,109,7,,6.4,,129.8,69.7,X
9|1.0,30,4,,13.3,,24.7,89.6,O
9|3.0,35,4,,11.4,,45.6,75.0,X
9|4.0,57,4,,7.0,,39.0,86.0,O
9|5.0,140,12,,8.6,,57.1,67.0,X
9|6.0,98,8,,8.2,,39.0,110.5,O
